seqnames	start	end	width	strand	score	p_value	q_value	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS
NW_007930838.1	476909	476919	11	+	15.4485	1.83e-06	0.243	Promoter	3	475457	477867	2411	2	BBA_01388	948
NW_007930846.1	479949	479959	11	+	15.4485	1.83e-06	0.243	Exon (XM_008599885.1/BBA_04788, exon 2 of 2)	11	478859	480472	1614	1	BBA_04788	1090
NW_007930856.1	495395	495405	11	+	15.4485	1.83e-06	0.243	Promoter	21	495214	496362	1149	2	BBA_06948	957
NW_007930855.1	498127	498137	11	-	15.4485	1.83e-06	0.243	Promoter	20	497708	498793	1086	2	BBA_06789	666
NW_007930839.1	502630	502640	11	-	15.4485	1.83e-06	0.243	Exon (XM_008597044.1/BBA_01947, exon 3 of 4)	4	501209	505129	3921	2	BBA_01947	2499
NW_007930855.1	504677	504687	11	+	15.4485	1.83e-06	0.243	Promoter	20	503924	505681	1758	1	BBA_06792	753
NW_007930837.1	510495	510505	11	+	15.4485	1.83e-06	0.243	Promoter	2	510577	512875	2299	1	BBA_00832	-72
NW_007930852.1	515197	515207	11	-	15.4485	1.83e-06	0.243	Promoter	17	515220	516860	1641	1	BBA_06165	-23
NW_007930857.1	517321	517331	11	+	15.4485	1.83e-06	0.243	Exon (XM_008602197.1/BBA_07100, exon 2 of 2)	22	516939	518728	1790	2	BBA_07100	1397
NW_007930845.1	529162	529172	11	-	15.4485	1.83e-06	0.243	Exon (XM_008599603.1/BBA_04506, exon 2 of 2)	10	528862	530236	1375	2	BBA_04506	1074
NW_007930842.1	536381	536391	11	+	15.4485	1.83e-06	0.243	Distal Intergenic	7	531400	532663	1264	2	BBA_03392	-3718
NW_007930841.1	546451	546461	11	+	15.4485	1.83e-06	0.243	Intron (XM_008598016.1/BBA_02919, intron 4 of 5)	6	540052	542116	2065	2	BBA_02918	-4335
NW_007930849.1	547315	547325	11	+	15.4485	1.83e-06	0.243	Promoter	14	545605	547497	1893	2	BBA_05524	172
NW_007930848.1	567600	567610	11	-	15.4485	1.83e-06	0.243	Exon (XM_008600387.1/BBA_05290, exon 1 of 1)	13	566755	568881	2127	2	BBA_05290	1281
NW_007930845.1	577827	577837	11	+	15.4485	1.83e-06	0.243	Promoter	10	575446	577200	1755	2	BBA_04515	-627
NW_007930840.1	594132	594142	11	+	15.4485	1.83e-06	0.243	Exon (XM_008597577.1/BBA_02480, exon 2 of 3)	5	593262	595811	2550	2	BBA_02480	1669
NW_007930849.1	595643	595653	11	-	15.4485	1.83e-06	0.243	Exon (XM_008600635.1/BBA_05538, exon 2 of 2)	14	595410	596999	1590	2	BBA_05538	1356
NW_007930844.1	595993	596003	11	+	15.4485	1.83e-06	0.243	Promoter	9	595088	596539	1452	1	BBA_04185	905
NW_007930851.1	605799	605809	11	-	15.4485	1.83e-06	0.243	Exon (XM_008601103.1/BBA_06006, exon 1 of 3)	16	604371	607668	3298	1	BBA_06006	1438
NW_007930836.1	606155	606165	11	-	15.4485	1.83e-06	0.243	Exon (XM_008595300.1/BBA_00203, exon 1 of 1)	1	604554	607001	2448	1	BBA_00203	1611
NW_007930840.1	610596	610606	11	+	15.4485	1.83e-06	0.243	Distal Intergenic	5	611974	615698	3725	1	BBA_02483	-1368
NW_007930838.1	622481	622491	11	+	15.4485	1.83e-06	0.243	Exon (XM_008596522.1/BBA_01425, exon 2 of 2)	3	620024	620884	861	2	BBA_01424	-1597
NW_007930847.1	624735	624745	11	-	15.4485	1.83e-06	0.243	Promoter	12	623794	624754	961	2	BBA_05088	19
NW_007930846.1	638825	638835	11	+	15.4485	1.83e-06	0.243	Exon (XM_008599933.1/BBA_04836, exon 2 of 5)	11	636789	639780	2992	1	BBA_04836	2036
NW_007930842.1	641035	641045	11	-	15.4485	1.83e-06	0.243	Promoter	7	639627	640865	1239	2	BBA_03417	-180
NW_007930848.1	641270	641280	11	+	15.4485	1.83e-06	0.243	Downstream (<=300bp)	13	641585	642329	745	2	BBA_05316	1049
NW_007930848.1	646725	646735	11	+	15.4485	1.83e-06	0.243	Distal Intergenic	13	649357	652208	2852	1	BBA_05317	-2622
NW_007930845.1	665757	665767	11	-	15.4485	1.83e-06	0.243	Distal Intergenic	10	661771	664014	2244	2	BBA_04550	-1753
NW_007930844.1	677639	677649	11	+	15.4485	1.83e-06	0.243	Promoter	9	676861	677952	1092	2	BBA_04211	303
NW_007930837.1	722414	722424	11	-	15.4485	1.83e-06	0.243	Exon (XM_008595985.1/BBA_00888, exon 2 of 2)	2	721349	722705	1357	1	BBA_00888	1075
NW_007930846.1	756728	756738	11	+	15.4485	1.83e-06	0.243	Distal Intergenic	11	754252	754602	351	1	BBA_04867	2476
NW_007930841.1	764038	764048	11	-	15.4485	1.83e-06	0.243	Promoter	6	764318	764818	501	2	BBA_02996	780
NW_007930840.1	804898	804908	11	+	15.4485	1.83e-06	0.243	Exon (XM_008597634.1/BBA_02537, exon 2 of 3)	5	804512	806717	2206	2	BBA_02537	1809
NW_007930843.1	808962	808972	11	-	15.4485	1.83e-06	0.243	Promoter	8	808914	812026	3113	1	BBA_03889	58
NW_007930842.1	834752	834762	11	+	15.4485	1.83e-06	0.243	Promoter	7	834687	835616	930	1	BBA_03488	65
NW_007930836.1	850272	850282	11	+	15.4485	1.83e-06	0.243	Distal Intergenic	1	846974	849109	2136	2	BBA_00290	-1163
NW_007930843.1	918682	918692	11	-	15.4485	1.83e-06	0.243	Promoter	8	916710	917740	1031	2	BBA_03916	-952
NW_007930841.1	933059	933069	11	-	15.4485	1.83e-06	0.243	Promoter	6	933583	935552	1970	1	BBA_03052	-524
NW_007930839.1	939183	939193	11	+	15.4485	1.83e-06	0.243	Promoter	4	938404	939746	1343	2	BBA_02089	553
NW_007930838.1	958645	958655	11	+	15.4485	1.83e-06	0.243	Promoter	3	957200	957892	693	2	BBA_01527	-753
NW_007930841.1	997204	997214	11	-	15.4485	1.83e-06	0.243	Promoter	6	996883	997804	922	2	BBA_03073	600
NW_007930837.1	1028302	1028312	11	-	15.4485	1.83e-06	0.243	Exon (XM_008596060.1/BBA_00963, exon 1 of 1)	2	1024297	1026244	1948	2	BBA_00962	-2068
NW_007930837.1	1097856	1097866	11	-	15.4485	1.83e-06	0.243	Promoter	2	1095301	1097485	2185	2	BBA_00978	-381
NW_007930840.1	1141942	1141952	11	-	15.4485	1.83e-06	0.243	Exon (XM_008597742.1/BBA_02645, exon 2 of 2)	5	1141750	1143271	1522	2	BBA_02645	1329
NW_007930839.1	1146958	1146968	11	-	15.4485	1.83e-06	0.243	Exon (XM_008597248.1/BBA_02151, exon 1 of 1)	4	1148124	1149359	1236	2	BBA_02152	2401
NW_007930842.1	1151741	1151751	11	+	15.4485	1.83e-06	0.243	Promoter	7	1150517	1152028	1512	2	BBA_03592	277
NW_007930837.1	1183304	1183314	11	+	15.4485	1.83e-06	0.243	Exon (XM_008596100.1/BBA_01003, exon 3 of 3)	2	1183252	1185494	2243	2	BBA_01003	2180
NW_007930842.1	1252875	1252885	11	-	15.4485	1.83e-06	0.243	Promoter	7	1253279	1254061	783	1	BBA_03624	-404
NW_007930842.1	1261644	1261654	11	+	15.4485	1.83e-06	0.243	Exon (XM_008598725.1/BBA_03628, exon 4 of 4)	7	1261607	1263237	1631	2	BBA_03628	1583
NW_007930841.1	1288123	1288133	11	+	15.4485	1.83e-06	0.243	Distal Intergenic	6	1289469	1291150	1682	1	BBA_03165	-1336
NW_007930837.1	1343657	1343667	11	+	15.4485	1.83e-06	0.243	Promoter	2	1342916	1344920	2005	1	BBA_01043	741
NW_007930837.1	1377504	1377514	11	+	15.4485	1.83e-06	0.243	Promoter	2	1375198	1377840	2643	2	BBA_01054	326
NW_007930837.1	1386060	1386070	11	+	15.4485	1.83e-06	0.243	Promoter	2	1386110	1387537	1428	1	BBA_01058	-40
NW_007930839.1	1396234	1396244	11	-	15.4485	1.83e-06	0.243	Exon (XM_008597327.1/BBA_02230, exon 1 of 3)	4	1393120	1397661	4542	2	BBA_02230	1427
NW_007930837.1	1413168	1413178	11	-	15.4485	1.83e-06	0.243	Promoter	2	1412738	1414704	1967	1	BBA_01069	440
NW_007930836.1	1416282	1416292	11	-	15.4485	1.83e-06	0.243	Promoter	1	1415018	1416715	1698	2	BBA_00464	433
NW_007930839.1	1558004	1558014	11	+	15.4485	1.83e-06	0.243	Promoter	4	1557238	1558509	1272	2	BBA_02278	495
NW_007930837.1	1655940	1655950	11	-	15.4485	1.83e-06	0.243	Exon (XM_008596249.1/BBA_01152, exon 4 of 4)	2	1655664	1657220	1557	2	BBA_01152	1280
NW_007930836.1	1678443	1678453	11	-	15.4485	1.83e-06	0.243	Promoter	1	1677615	1681424	3810	1	BBA_00548	838
NW_007930836.1	1687283	1687293	11	+	15.4485	1.83e-06	0.243	Promoter	1	1687866	1688553	688	1	BBA_00550	-573
NW_007930836.1	1783280	1783290	11	+	15.4485	1.83e-06	0.243	Exon (XM_008595677.1/BBA_00580, exon 4 of 4)	1	1781347	1785493	4147	1	BBA_00580	1933
NW_007930837.1	1920175	1920185	11	-	15.4485	1.83e-06	0.243	Promoter	2	1919430	1920579	1150	2	BBA_01226	404
NW_007930836.1	1931412	1931422	11	-	15.4485	1.83e-06	0.243	Promoter	1	1931181	1932821	1641	1	BBA_00625	241
NW_007930959.1	713	723	11	+	15.4364	4.95e-06	0.281	Promoter	123	487	1446	960	2	BBA_10306	723
NW_007930961.1	764	774	11	-	15.4364	4.95e-06	0.281	Promoter	125	804	1347	544	1	BBA_10313	-40
NW_007930984.1	1000	1010	11	+	15.4364	4.95e-06	0.281	Promoter	144	170	1254	1085	2	BBA_10351	244
NW_007930988.1	1260	1270	11	+	15.4364	4.95e-06	0.281	Distal Intergenic	147	1391	3930	2540	2	BBA_10356	2660
NW_007930867.1	1385	1395	11	-	15.4364	4.95e-06	0.281	Distal Intergenic	32	2700	4245	1546	1	BBA_08173	-1315
NW_007930918.1	1779	1789	11	+	15.4364	4.95e-06	0.281	Promoter	83	1250	2083	834	1	BBA_10039	529
NW_007930876.1	2149	2159	11	-	15.4364	4.95e-06	0.281	Promoter	41	1821	2808	988	1	BBA_08830	338
NW_007930932.1	2222	2232	11	-	15.4364	4.95e-06	0.281	Promoter	97	2054	3552	1499	1	BBA_10182	178
NW_007930924.1	2927	2937	11	+	15.4364	4.95e-06	0.281	Promoter	89	3155	5230	2076	1	BBA_10107	-218
NW_007930911.1	3051	3061	11	-	15.4364	4.95e-06	0.281	Exon (XM_008605035.1/BBA_09938, exon 1 of 1)	76	4407	5693	1287	1	BBA_09939	-1356
NW_007930977.1	4191	4201	11	+	15.4364	4.95e-06	0.281	Promoter	138	3886	4230	345	1	BBA_10342	305
NW_007930860.1	4635	4645	11	+	15.4364	4.95e-06	0.281	Promoter	25	5562	8673	3112	1	BBA_07424	-917
NW_007930983.1	4920	4930	11	+	15.4364	4.95e-06	0.281	Promoter	143	3998	4936	939	2	BBA_10350	6
NW_007930912.1	4942	4952	11	-	15.4364	4.95e-06	0.281	Promoter	77	3931	5831	1901	2	BBA_09953	889
NW_007930954.1	5176	5186	11	+	15.4364	4.95e-06	0.281	Intron (XM_008605393.1/BBA_10296, intron 2 of 2)	119	3866	6710	2845	2	BBA_10296	1524
NW_007930955.1	6112	6122	11	-	15.4364	4.95e-06	0.281	Exon (XM_008605395.1/BBA_10298, exon 5 of 8)	120	3376	7603	4228	1	BBA_10298	2746
NW_007930860.1	6349	6359	11	+	15.4364	4.95e-06	0.281	Promoter	25	5562	8673	3112	1	BBA_07424	787
NW_007930862.1	6606	6616	11	-	15.4364	4.95e-06	0.281	Promoter	27	6153	6758	606	2	BBA_07676	152
NW_007930874.1	7566	7576	11	+	15.4364	4.95e-06	0.281	Exon (XM_008603813.1/BBA_08716, exon 4 of 7)	39	3345	8106	4762	1	BBA_08716	4221
NW_007930854.1	7824	7834	11	-	15.4364	4.95e-06	0.281	Promoter	19	7715	10798	3084	1	BBA_06417	119
NW_007930880.1	8255	8265	11	+	15.4364	4.95e-06	0.281	Exon (XM_008604175.1/BBA_09078, exon 7 of 21)	45	5677	11202	5526	2	BBA_09078	2937
NW_007930940.1	8862	8872	11	+	15.4364	4.95e-06	0.281	Promoter	105	9220	13065	3846	1	BBA_10239	-348
NW_007930892.1	10867	10877	11	-	15.4364	4.95e-06	0.281	Distal Intergenic	57	8685	9482	798	2	BBA_09528	-1395
NW_007930908.1	11265	11275	11	-	15.4364	4.95e-06	0.281	Promoter	73	10545	11501	957	1	BBA_09894	730
NW_007930840.1	12549	12559	11	+	15.4364	4.95e-06	0.281	Distal Intergenic	5	14020	15579	1560	1	BBA_02310	-1461
NW_007930938.1	13079	13089	11	+	15.4364	4.95e-06	0.281	Promoter	103	13302	13760	459	1	BBA_10228	-213
NW_007930850.1	13335	13345	11	+	15.4364	4.95e-06	0.281	Distal Intergenic	15	10148	12118	1971	2	BBA_05586	-1217
NW_007930933.1	13450	13460	11	+	15.4364	4.95e-06	0.281	Promoter	98	13634	16191	2558	1	BBA_10198	-174
NW_007930860.1	13947	13957	11	+	15.4364	4.95e-06	0.281	Promoter	25	14411	16456	2046	1	BBA_07428	-454
NW_007930841.1	15889	15899	11	-	15.4364	4.95e-06	0.281	Exon (XM_008597849.1/BBA_02752, exon 4 of 4)	6	15315	17682	2368	2	BBA_02752	1793
NW_007930880.1	15909	15919	11	-	15.4364	4.95e-06	0.281	Distal Intergenic	45	18467	18708	242	1	BBA_09080	-2558
NW_007930839.1	16515	16525	11	-	15.4364	4.95e-06	0.281	Promoter	4	14221	15762	1542	2	BBA_01782	-763
NW_007930896.1	16918	16928	11	-	15.4364	4.95e-06	0.281	Promoter	61	15930	16946	1017	2	BBA_09638	28
NW_007930850.1	17662	17672	11	-	15.4364	4.95e-06	0.281	Promoter	15	15574	17439	1866	2	BBA_05588	-233
NW_007930892.1	17973	17983	11	+	15.4364	4.95e-06	0.281	Exon (XM_008604627.1/BBA_09530, exon 3 of 3)	57	15434	16932	1499	1	BBA_09529	2539
NW_007930909.1	18290	18300	11	-	15.4364	4.95e-06	0.281	Exon (XM_008605009.1/BBA_09912, exon 6 of 10)	74	16554	20314	3761	2	BBA_09912	2024
NW_007930848.1	18405	18415	11	-	15.4364	4.95e-06	0.281	Promoter	13	18441	25028	6588	1	BBA_05125	-36
NW_007930852.1	19026	19036	11	+	15.4364	4.95e-06	0.281	Exon (XM_008601124.1/BBA_06027, exon 3 of 3)	17	18742	20877	2136	2	BBA_06027	1841
NW_007930881.1	20332	20342	11	-	15.4364	4.95e-06	0.281	Promoter	46	18303	19807	1505	2	BBA_09137	-535
NW_007930856.1	23271	23281	11	-	15.4364	4.95e-06	0.281	Promoter	21	21265	23257	1993	2	BBA_06810	-24
NW_007930846.1	23931	23941	11	+	15.4364	4.95e-06	0.281	Promoter	11	23888	26026	2139	1	BBA_04652	43
NW_007930878.1	24945	24955	11	+	15.4364	4.95e-06	0.281	Exon (XM_008604058.1/BBA_08961, exon 7 of 7)	43	21900	25193	3294	1	BBA_08961	3045
NW_007930931.1	25638	25648	11	-	15.4364	4.95e-06	0.281	Promoter	96	25062	26624	1563	1	BBA_10180	586
NW_007930847.1	26099	26109	11	+	15.4364	4.95e-06	0.281	Promoter	12	26053	28635	2583	1	BBA_04911	46
NW_007930913.1	26167	26177	11	-	15.4364	4.95e-06	0.281	Exon (XM_008605073.1/BBA_09976, exon 5 of 6)	78	23155	29010	5856	2	BBA_09976	2843
NW_007930925.1	26692	26702	11	-	15.4364	4.95e-06	0.281	Promoter	90	25384	26459	1076	2	BBA_10123	-243
NW_007930887.1	27107	27117	11	+	15.4364	4.95e-06	0.281	Exon (XM_008604473.1/BBA_09376, exon 1 of 1)	52	25902	26303	402	1	BBA_09375	1205
NW_007930862.1	27242	27252	11	+	15.4364	4.95e-06	0.281	Distal Intergenic	27	28822	30179	1358	1	BBA_07683	-1570
NW_007930862.1	27924	27934	11	-	15.4364	4.95e-06	0.281	Promoter	27	28822	30179	1358	1	BBA_07683	-898
NW_007930864.1	27972	27982	11	-	15.4364	4.95e-06	0.281	Promoter	29	28334	29632	1299	1	BBA_07886	-362
NW_007930914.1	28950	28960	11	+	15.4364	4.95e-06	0.281	Promoter	79	28522	30807	2286	1	BBA_09992	428
NW_007930876.1	29054	29064	11	+	15.4364	4.95e-06	0.281	Distal Intergenic	41	31959	34889	2931	1	BBA_08843	-2895
NW_007930867.1	29141	29151	11	-	15.4364	4.95e-06	0.281	Exon (XM_008603276.1/BBA_08179, exon 7 of 10)	32	24759	32012	7254	2	BBA_08179	2871
NW_007930862.1	30263	30273	11	+	15.4364	4.95e-06	0.281	Downstream (<=300bp)	27	28822	30179	1358	1	BBA_07683	1441
NW_007930836.1	30506	30516	11	-	15.4364	4.95e-06	0.281	Promoter	1	30265	32130	1866	1	BBA_00010	251
NW_007930889.1	33212	33222	11	-	15.4364	4.95e-06	0.281	Promoter	54	32217	32774	558	2	BBA_09440	-448
NW_007930874.1	33531	33541	11	+	15.4364	4.95e-06	0.281	Promoter	39	34043	34548	506	1	BBA_08723	-502
NW_007930839.1	33836	33846	11	+	15.4364	4.95e-06	0.281	Promoter	4	32668	33821	1154	2	BBA_01792	-15
NW_007930899.1	35784	35794	11	+	15.4364	4.95e-06	0.281	Promoter	64	34715	36794	2080	2	BBA_09724	1000
NW_007930859.1	36119	36129	11	-	15.4364	4.95e-06	0.281	Exon (XM_008602385.1/BBA_07288, exon 1 of 1)	24	35007	36752	1746	1	BBA_07288	1122
NW_007930842.1	37068	37078	11	-	15.4364	4.95e-06	0.281	Promoter	7	35562	37230	1669	2	BBA_03217	162
NW_007930848.1	37568	37578	11	+	15.4364	4.95e-06	0.281	Promoter	13	36900	38314	1415	2	BBA_05130	736
NW_007930862.1	39342	39352	11	-	15.4364	4.95e-06	0.281	Exon (XM_008602782.1/BBA_07685, exon 5 of 5)	27	39166	40852	1687	2	BBA_07685	1510
NW_007930891.1	39539	39549	11	+	15.4364	4.95e-06	0.281	Distal Intergenic	56	43128	45587	2460	1	BBA_09506	-3579
NW_007930860.1	39852	39862	11	+	15.4364	4.95e-06	0.281	Exon (XM_008602533.1/BBA_07436, exon 2 of 3)	25	36133	37992	1860	2	BBA_07435	-1860
NW_007930851.1	40165	40175	11	-	15.4364	4.95e-06	0.281	Promoter	16	39615	41432	1818	1	BBA_05814	560
NW_007930903.1	40263	40273	11	+	15.4364	4.95e-06	0.281	Promoter	68	37071	39483	2413	2	BBA_09794	-780
NW_007930863.1	42037	42047	11	-	15.4364	4.95e-06	0.281	Exon (XM_008602883.1/BBA_07786, exon 3 of 4)	28	40037	43676	3640	1	BBA_07786	2010
NW_007930863.1	42274	42284	11	-	15.4364	4.95e-06	0.281	Exon (XM_008602883.1/BBA_07786, exon 3 of 4)	28	40037	43676	3640	1	BBA_07786	2247
NW_007930878.1	42622	42632	11	-	15.4364	4.95e-06	0.281	Distal Intergenic	43	39311	41072	1762	2	BBA_08966	-1560
NW_007930876.1	42826	42836	11	-	15.4364	4.95e-06	0.281	Promoter	41	42405	44393	1989	1	BBA_08845	431
NW_007930913.1	44492	44502	11	+	15.4364	4.95e-06	0.281	Distal Intergenic	78	45769	47213	1445	1	BBA_09983	-1267
NW_007930900.1	44491	44501	11	-	15.4364	4.95e-06	0.281	Exon (XM_008604842.1/BBA_09745, exon 9 of 10)	65	39818	47465	7648	2	BBA_09745	2974
NW_007930865.1	45596	45606	11	+	15.4364	4.95e-06	0.281	Promoter	30	43365	45608	2244	2	BBA_07991	2
NW_007930886.1	46209	46219	11	-	15.4364	4.95e-06	0.281	Promoter	51	47100	47936	837	1	BBA_09339	-891
NW_007930886.1	46235	46245	11	-	15.4364	4.95e-06	0.281	Promoter	51	47100	47936	837	1	BBA_09339	-865
NW_007930869.1	46357	46367	11	+	15.4364	4.95e-06	0.281	Promoter	34	45785	46585	801	2	BBA_08351	218
NW_007930877.1	49036	49046	11	+	15.4364	4.95e-06	0.281	Promoter	42	47096	49373	2278	2	BBA_08909	327
NW_007930875.1	49264	49274	11	-	15.4364	4.95e-06	0.281	Downstream (<=300bp)	40	49438	50892	1455	2	BBA_08780	1628
NW_007930887.1	49698	49708	11	+	15.4364	4.95e-06	0.281	Distal Intergenic	52	46737	48050	1314	2	BBA_09379	-1648
NW_007930858.1	49915	49925	11	+	15.4364	4.95e-06	0.281	Exon (XM_008602214.1/BBA_07117, exon 3 of 3)	23	49699	50959	1261	2	BBA_07117	1034
NW_007930843.1	50749	50759	11	-	15.4364	4.95e-06	0.281	Promoter	8	49651	49809	159	2	BBA_03648	-950
NW_007930898.1	52759	52769	11	+	15.4364	4.95e-06	0.281	Promoter	63	52586	53677	1092	1	BBA_09701	173
NW_007930887.1	53275	53285	11	+	15.4364	4.95e-06	0.281	Promoter	52	51465	53340	1876	2	BBA_09380	55
NW_007930843.1	54802	54812	11	-	15.4364	4.95e-06	0.281	Promoter	8	54372	56202	1831	1	BBA_03650	440
NW_007930887.1	55950	55960	11	-	15.4364	4.95e-06	0.281	Promoter	52	54193	55788	1596	2	BBA_09381	-172
NW_007930863.1	56100	56110	11	+	15.4364	4.95e-06	0.281	Promoter	28	56273	58003	1731	1	BBA_07790	-163
NW_007930877.1	56151	56161	11	+	15.4364	4.95e-06	0.281	Exon (XM_008604008.1/BBA_08911, exon 1 of 1)	42	55767	57626	1860	2	BBA_08911	1465
NW_007930880.1	56722	56732	11	+	15.4364	4.95e-06	0.281	Exon (XM_008604191.1/BBA_09094, exon 3 of 3)	45	56673	58140	1468	2	BBA_09094	1408
NW_007930879.1	57429	57439	11	-	15.4364	4.95e-06	0.281	Promoter	44	56267	57509	1243	2	BBA_09041	80
NW_007930840.1	57493	57503	11	+	15.4364	4.95e-06	0.281	Exon (XM_008597419.1/BBA_02322, exon 2 of 3)	5	53376	60430	7055	1	BBA_02322	4117
NW_007930838.1	57730	57740	11	+	15.4364	4.95e-06	0.281	Promoter	3	55626	58159	2534	2	BBA_01258	419
NW_007930879.1	57837	57847	11	-	15.4364	4.95e-06	0.281	Promoter	44	56267	57509	1243	2	BBA_09041	-338
NW_007930885.1	58106	58116	11	-	15.4364	4.95e-06	0.281	Promoter	50	55968	57459	1492	2	BBA_09305	-657
NW_007930866.1	59272	59282	11	+	15.4364	4.95e-06	0.281	Exon (XM_008603199.1/BBA_08102, exon 5 of 5)	31	60532	61795	1264	2	BBA_08103	2513
NW_007930885.1	59877	59887	11	+	15.4364	4.95e-06	0.281	Promoter	50	59046	61030	1985	1	BBA_09306	831
NW_007930849.1	59868	59878	11	-	15.4364	4.95e-06	0.281	Distal Intergenic	14	57830	58165	336	2	BBA_05355	-1713
NW_007930899.1	60253	60263	11	+	15.4364	4.95e-06	0.281	Promoter	64	59673	61477	1805	1	BBA_09730	580
NW_007930876.1	61089	61099	11	-	15.4364	4.95e-06	0.281	Promoter	41	59737	61186	1450	2	BBA_08853	97
NW_007930850.1	63143	63153	11	+	15.4364	4.95e-06	0.281	Promoter	15	62819	63583	765	2	BBA_05601	430
NW_007930840.1	63421	63431	11	-	15.4364	4.95e-06	0.281	Promoter	5	62931	63741	811	2	BBA_02323	320
NW_007930882.1	63759	63769	11	-	15.4364	4.95e-06	0.281	Promoter	47	62790	64298	1509	1	BBA_09192	979
NW_007930900.1	63776	63786	11	+	15.4364	4.95e-06	0.281	Exon (XM_008604848.1/BBA_09751, exon 1 of 1)	65	61544	66754	5211	2	BBA_09751	2968
NW_007930877.1	65960	65970	11	-	15.4364	4.95e-06	0.281	Promoter	42	64752	65884	1133	2	BBA_08914	-86
NW_007930898.1	67722	67732	11	+	15.4364	4.95e-06	0.281	Exon (XM_008604802.1/BBA_09705, exon 2 of 2)	63	67732	68860	1129	2	BBA_09705	1128
NW_007930840.1	68203	68213	11	-	15.4364	4.95e-06	0.281	Promoter	5	66408	67955	1548	2	BBA_02325	-258
NW_007930844.1	68953	68963	11	+	15.4364	4.95e-06	0.281	Promoter	9	68286	69414	1129	2	BBA_04017	451
NW_007930856.1	69323	69333	11	-	15.4364	4.95e-06	0.281	Promoter	21	68444	69750	1307	1	BBA_06827	889
NW_007930858.1	70326	70336	11	-	15.4364	4.95e-06	0.281	Promoter	23	70851	74818	3968	1	BBA_07124	-525
NW_007930855.1	70888	70898	11	+	15.4364	4.95e-06	0.281	Promoter	20	70377	71380	1004	2	BBA_06660	482
NW_007930859.1	70899	70909	11	-	15.4364	4.95e-06	0.281	Exon (XM_008602397.1/BBA_07300, exon 1 of 1)	24	69661	71388	1728	1	BBA_07300	1248
NW_007930842.1	72923	72933	11	+	15.4364	4.95e-06	0.281	Promoter	7	73752	74267	516	1	BBA_03231	-819
NW_007930898.1	73213	73223	11	+	15.4364	4.95e-06	0.281	Distal Intergenic	63	73686	74303	618	2	BBA_09708	1080
NW_007930891.1	73249	73259	11	-	15.4364	4.95e-06	0.281	Exon (XM_008604614.1/BBA_09517, exon 2 of 2)	56	71282	75185	3904	2	BBA_09517	1936
NW_007930860.1	73806	73816	11	-	15.4364	4.95e-06	0.281	Distal Intergenic	25	71535	72134	600	1	BBA_07448	2281
NW_007930885.1	74002	74012	11	-	15.4364	4.95e-06	0.281	Exon (XM_008604409.1/BBA_09312, exon 3 of 4)	50	71737	76489	4753	2	BBA_09312	2487
NW_007930850.1	74118	74128	11	+	15.4364	4.95e-06	0.281	Distal Intergenic	15	71201	71998	798	2	BBA_05604	-2120
NW_007930851.1	77440	77450	11	+	15.4364	4.95e-06	0.281	Promoter	16	77769	79012	1244	1	BBA_05828	-319
NW_007930841.1	78122	78132	11	-	15.4364	4.95e-06	0.281	Exon (XM_008597870.1/BBA_02773, exon 3 of 4)	6	73058	79606	6549	2	BBA_02773	1484
NW_007930851.1	78822	78832	11	+	15.4364	4.95e-06	0.281	Promoter	16	79779	80695	917	1	BBA_05829	-947
NW_007930843.1	79113	79123	11	+	15.4364	4.95e-06	0.281	Distal Intergenic	8	74982	77029	2048	2	BBA_03658	-2084
NW_007930844.1	80727	80737	11	-	15.4364	4.95e-06	0.281	Intron (XM_008599117.1/BBA_04020, intron 4 of 4)	9	79023	81657	2635	1	BBA_04020	1714
NW_007930853.1	80880	80890	11	+	15.4364	4.95e-06	0.281	Exon (XM_008601329.1/BBA_06232, exon 8 of 10)	18	80036	82200	2165	2	BBA_06232	1310
NW_007930855.1	81491	81501	11	-	15.4364	4.95e-06	0.281	Promoter	20	80485	81268	784	2	BBA_06665	-233
NW_007930888.1	82251	82261	11	+	15.4364	4.95e-06	0.281	Distal Intergenic	53	83471	88296	4826	1	BBA_09426	-1210
NW_007930869.1	83312	83322	11	-	15.4364	4.95e-06	0.281	Distal Intergenic	34	80319	81300	982	2	BBA_08364	-2022
NW_007930847.1	84176	84186	11	+	15.4364	4.95e-06	0.281	Exon (XM_008600026.1/BBA_04929, exon 1 of 1)	12	82929	85976	3048	2	BBA_04929	1790
NW_007930874.1	84877	84887	11	-	15.4364	4.95e-06	0.281	Promoter	39	84901	85739	839	1	BBA_08736	-24
NW_007930839.1	85297	85307	11	-	15.4364	4.95e-06	0.281	Exon (XM_008596907.1/BBA_01810, exon 1 of 1)	4	79662	82716	3055	2	BBA_01809	-2591
NW_007930878.1	85359	85369	11	+	15.4364	4.95e-06	0.281	Exon (XM_008604081.1/BBA_08984, exon 1 of 1)	43	83136	86150	3015	1	BBA_08984	2223
NW_007930849.1	85897	85907	11	+	15.4364	4.95e-06	0.281	Promoter	14	86415	86932	518	1	BBA_05365	-508
NW_007930887.1	87521	87531	11	+	15.4364	4.95e-06	0.281	Exon (XM_008604489.1/BBA_09392, exon 3 of 3)	52	86817	88785	1969	2	BBA_09392	1254
