seqnames	start	end	width	strand	score	p_value	q_value	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS
NW_007930869.1	86591	86597	7	-	11.6829	2.96e-05	0.375	Promoter	34	84745	86382	1638	2	BBA_08365	-215
NW_007930883.1	86705	86711	7	+	11.6829	2.96e-05	0.375	Promoter	48	86005	87307	1303	1	BBA_09242	700
NW_007930861.1	86773	86779	7	+	11.6829	2.96e-05	0.375	Promoter	26	86949	88525	1577	1	BBA_07582	-170
NW_007930850.1	86788	86794	7	+	11.6829	2.96e-05	0.375	Exon (XM_008600702.1/BBA_05605, exon 1 of 1)	15	84842	87193	2352	1	BBA_05605	1946
NW_007930857.1	86862	86868	7	+	11.6829	2.96e-05	0.375	Promoter	22	86962	87369	408	1	BBA_06979	-94
NW_007930840.1	87114	87120	7	-	11.6829	2.96e-05	0.375	Distal Intergenic	5	89490	91256	1767	1	BBA_02331	-2376
NW_007930839.1	87200	87206	7	+	11.6829	2.96e-05	0.375	Exon (XM_008596907.1/BBA_01810, exon 1 of 1)	4	84729	88493	3765	2	BBA_01810	1287
NW_007930842.1	87252	87258	7	+	11.6829	2.96e-05	0.375	Exon (XM_008598333.1/BBA_03236, exon 1 of 2)	7	86231	89893	3663	1	BBA_03236	1021
NW_007930861.1	87259	87265	7	+	11.6829	2.96e-05	0.375	Promoter	26	86949	88525	1577	1	BBA_07582	310
NW_007930851.1	87564	87570	7	-	11.6829	2.96e-05	0.375	Promoter	16	88419	90218	1800	1	BBA_05834	-855
NW_007930893.1	87781	87787	7	-	11.6829	2.96e-05	0.375	Promoter	58	86913	88573	1661	2	BBA_09578	792
NW_007930848.1	87812	87818	7	+	11.6829	2.96e-05	0.375	Promoter	13	85599	87163	1565	2	BBA_05141	-649
NW_007930893.1	87975	87981	7	-	11.6829	2.96e-05	0.375	Promoter	58	86913	88573	1661	2	BBA_09578	598
NW_007930836.1	88182	88188	7	+	11.6829	2.96e-05	0.375	Exon (XM_008595127.1/BBA_00030, exon 5 of 5)	1	88075	90170	2096	2	BBA_00030	1982
NW_007930872.1	88342	88348	7	+	11.6829	2.96e-05	0.375	Promoter	37	88091	88909	819	1	BBA_08634	251
NW_007930836.1	88388	88394	7	-	11.6829	2.96e-05	0.375	Exon (XM_008595127.1/BBA_00030, exon 5 of 5)	1	88075	90170	2096	2	BBA_00030	1782
NW_007930872.1	88410	88416	7	+	11.6829	2.96e-05	0.375	Promoter	37	88091	88909	819	1	BBA_08634	319
NW_007930849.1	88452	88458	7	-	11.6829	2.96e-05	0.375	Promoter	14	89369	90259	891	1	BBA_05366	-917
NW_007930853.1	88497	88503	7	+	11.6829	2.96e-05	0.375	Promoter	18	88427	89072	646	1	BBA_06235	70
NW_007930883.1	88527	88533	7	-	11.6829	2.96e-05	0.375	Promoter	48	87665	89296	1632	2	BBA_09243	769
NW_007930864.1	88546	88552	7	-	11.6829	2.96e-05	0.375	Distal Intergenic	29	90916	91485	570	1	BBA_07903	-2370
NW_007930867.1	88601	88607	7	-	11.6829	2.96e-05	0.375	Promoter	32	87167	88396	1230	2	BBA_08198	-211
NW_007930877.1	88667	88673	7	+	11.6829	2.96e-05	0.375	Promoter	42	88158	89611	1454	1	BBA_08920	509
NW_007930857.1	88670	88676	7	-	11.6829	2.96e-05	0.375	Exon (XM_008602077.1/BBA_06980, exon 2 of 2)	22	86962	87369	408	1	BBA_06979	1714
NW_007930882.1	88681	88687	7	-	11.6829	2.96e-05	0.375	Promoter	47	89297	90922	1626	1	BBA_09201	-616
NW_007930869.1	88719	88725	7	+	11.6829	2.96e-05	0.375	Promoter	34	88628	90301	1674	1	BBA_08366	91
NW_007930854.1	88826	88832	7	+	11.6829	2.96e-05	0.375	Promoter	19	88996	89788	793	1	BBA_06444	-164
NW_007930854.1	88959	88965	7	+	11.6829	2.96e-05	0.375	Promoter	19	88996	89788	793	1	BBA_06444	-31
NW_007930854.1	88980	88986	7	-	11.6829	2.96e-05	0.375	Promoter	19	88996	89788	793	1	BBA_06444	-16
NW_007930850.1	89174	89180	7	-	11.6829	2.96e-05	0.375	Promoter	15	87392	89063	1672	2	BBA_05606	-117
NW_007930861.1	89592	89598	7	+	11.6829	2.96e-05	0.375	Promoter	26	89317	90504	1188	2	BBA_07583	906
NW_007930859.1	89784	89790	7	-	11.6829	2.96e-05	0.375	Promoter	24	90535	92167	1633	1	BBA_07307	-751
NW_007930836.1	89849	89855	7	-	11.6829	2.96e-05	0.375	Promoter	1	88075	90170	2096	2	BBA_00030	321
NW_007930889.1	89900	89906	7	-	11.6829	2.96e-05	0.375	Intron (XM_008604557.1/BBA_09460, intron 2 of 4)	54	88443	90688	2246	1	BBA_09460	1463
NW_007930888.1	90427	90433	7	+	11.6829	2.96e-05	0.375	Distal Intergenic	53	91331	92917	1587	2	BBA_09427	2484
NW_007930872.1	90636	90642	7	-	11.6829	2.96e-05	0.375	Exon (XM_008603732.1/BBA_08635, exon 1 of 1)	37	88091	88909	819	1	BBA_08634	2551
NW_007930861.1	90717	90723	7	+	11.6829	2.96e-05	0.375	Promoter	26	89317	90504	1188	2	BBA_07583	-213
NW_007930843.1	90765	90771	7	-	11.6829	2.96e-05	0.375	Promoter	8	86638	91449	4812	2	BBA_03662	684
NW_007930862.1	90921	90927	7	-	11.6829	2.96e-05	0.375	Distal Intergenic	27	88635	89918	1284	2	BBA_07705	-1009
NW_007930862.1	91262	91268	7	-	11.6829	2.96e-05	0.375	Distal Intergenic	27	88635	89918	1284	2	BBA_07705	-1350
NW_007930862.1	91377	91383	7	-	11.6829	2.96e-05	0.375	Distal Intergenic	27	88635	89918	1284	2	BBA_07705	-1465
NW_007930861.1	91650	91656	7	+	11.6829	2.96e-05	0.375	Promoter	26	91387	91752	366	2	BBA_07584	96
NW_007930889.1	91685	91691	7	-	11.6829	2.96e-05	0.375	Promoter	54	90963	91799	837	2	BBA_09461	114
NW_007930840.1	91820	91826	7	+	11.6829	2.96e-05	0.375	Promoter	5	91707	92517	811	2	BBA_02332	691
NW_007930888.1	92008	92014	7	-	11.6829	2.96e-05	0.375	Promoter	53	91331	92917	1587	2	BBA_09427	909
NW_007930887.1	92019	92025	7	+	11.6829	2.96e-05	0.375	Promoter	52	91640	93268	1629	1	BBA_09393	379
NW_007930863.1	92017	92023	7	-	11.6829	2.96e-05	0.375	Promoter	28	89594	91214	1621	2	BBA_07805	-809
NW_007930842.1	92242	92248	7	-	11.6829	2.96e-05	0.375	Exon (XM_008598334.1/BBA_03237, exon 3 of 3)	7	90506	95394	4889	2	BBA_03237	3152
NW_007930859.1	92320	92326	7	+	11.6829	2.96e-05	0.375	Exon (XM_008602405.1/BBA_07308, exon 1 of 1)	24	92260	93552	1293	2	BBA_07308	1226
NW_007930836.1	92453	92459	7	+	11.6829	2.96e-05	0.375	Promoter	1	92358	93023	666	1	BBA_00031	95
NW_007930847.1	92543	92549	7	-	11.6829	2.96e-05	0.375	Promoter	12	91966	92735	770	1	BBA_04931	583
NW_007930872.1	92592	92598	7	-	11.6829	2.96e-05	0.375	Promoter	37	89788	93519	3732	2	BBA_08635	927
NW_007930858.1	92618	92624	7	+	11.6829	2.96e-05	0.375	Promoter	23	92592	93608	1017	1	BBA_07131	26
NW_007930865.1	92666	92672	7	+	11.6829	2.96e-05	0.375	Distal Intergenic	30	88561	90080	1520	1	BBA_08014	4105
NW_007930858.1	92914	92920	7	+	11.6829	2.96e-05	0.375	Promoter	23	92592	93608	1017	1	BBA_07131	322
NW_007930848.1	92974	92980	7	-	11.6829	2.96e-05	0.375	Distal Intergenic	13	94659	96161	1503	1	BBA_05142	-1685
NW_007930875.1	93066	93072	7	+	11.6829	2.96e-05	0.375	Promoter	40	92666	95039	2374	1	BBA_08795	400
NW_007930866.1	93125	93131	7	-	11.6829	2.96e-05	0.375	Promoter	31	92352	93886	1535	2	BBA_08111	761
NW_007930846.1	93270	93276	7	+	11.6829	2.96e-05	0.375	Promoter	11	93466	97516	4051	1	BBA_04679	-190
NW_007930883.1	93651	93657	7	+	11.6829	2.96e-05	0.375	Promoter	48	94406	99974	5569	1	BBA_09245	-749
NW_007930845.1	94048	94054	7	+	11.6829	2.96e-05	0.375	Promoter	10	91709	93781	2073	2	BBA_04379	-267
NW_007930876.1	94202	94208	7	-	11.6829	2.96e-05	0.375	Promoter	41	92572	93462	891	2	BBA_08864	-746
NW_007930868.1	94324	94330	7	+	11.6829	2.96e-05	0.375	Distal Intergenic	33	90231	91341	1111	2	BBA_08283	-2983
NW_007930881.1	94608	94614	7	+	11.6829	2.96e-05	0.375	Distal Intergenic	46	94841	95875	1035	2	BBA_09156	1261
NW_007930854.1	94605	94611	7	-	11.6829	2.96e-05	0.375	Distal Intergenic	19	96866	97465	600	1	BBA_06446	-2261
NW_007930858.1	94635	94641	7	-	11.6829	2.96e-05	0.375	Promoter	23	94021	94864	844	2	BBA_07132	229
NW_007930853.1	94934	94940	7	-	11.6829	2.96e-05	0.375	Exon (XM_008601335.1/BBA_06238, exon 3 of 3)	18	94029	96143	2115	2	BBA_06238	1209
NW_007930890.1	95008	95014	7	-	11.6829	2.96e-05	0.375	Promoter	55	93602	94543	942	2	BBA_09495	-471
NW_007930877.1	95330	95336	7	-	11.6829	2.96e-05	0.375	Exon (XM_008604020.1/BBA_08923, exon 2 of 2)	42	94753	96443	1691	2	BBA_08923	1113
NW_007930883.1	95656	95662	7	+	11.6829	2.96e-05	0.375	Exon (XM_008604342.1/BBA_09245, exon 2 of 17)	48	94406	99974	5569	1	BBA_09245	1250
NW_007930868.1	95725	95731	7	+	11.6829	2.96e-05	0.375	Distal Intergenic	33	95946	98794	2849	2	BBA_08284	3063
NW_007930888.1	95784	95790	7	+	11.6829	2.96e-05	0.375	Promoter	53	93920	96322	2403	2	BBA_09428	532
NW_007930878.1	95946	95952	7	+	11.6829	2.96e-05	0.375	Promoter	43	94175	95228	1054	2	BBA_08989	-718
NW_007930852.1	96036	96042	7	-	11.6829	2.96e-05	0.375	Promoter	17	95198	96298	1101	2	BBA_06055	262
NW_007930836.1	96373	96379	7	-	11.6829	2.96e-05	0.375	Promoter	1	94827	95943	1117	2	BBA_00032	-436
NW_007930880.1	96415	96421	7	-	11.6829	2.96e-05	0.375	Promoter	45	96085	96644	560	1	BBA_09105	336
NW_007930856.1	96443	96449	7	+	11.6829	2.96e-05	0.375	Promoter	21	97354	98607	1254	1	BBA_06836	-905
NW_007930877.1	96449	96455	7	-	11.6829	2.96e-05	0.375	Promoter	42	94753	96443	1691	2	BBA_08923	-12
NW_007930854.1	96459	96465	7	+	11.6829	2.96e-05	0.375	Promoter	19	96866	97465	600	1	BBA_06446	-401
NW_007930883.1	96508	96514	7	+	11.6829	2.96e-05	0.375	Exon (XM_008604342.1/BBA_09245, exon 2 of 17)	48	94406	99974	5569	1	BBA_09245	2102
NW_007930877.1	96602	96608	7	-	11.6829	2.96e-05	0.375	Promoter	42	94753	96443	1691	2	BBA_08923	-165
NW_007930841.1	96733	96739	7	-	11.6829	2.96e-05	0.375	Promoter	6	94025	96273	2249	2	BBA_02778	-466
NW_007930859.1	96926	96932	7	-	11.6829	2.96e-05	0.375	Promoter	24	94731	96709	1979	2	BBA_07309	-223
NW_007930888.1	96996	97002	7	+	11.6829	2.96e-05	0.375	Promoter	53	93920	96322	2403	2	BBA_09428	-674
NW_007930886.1	97329	97335	7	-	11.6829	2.96e-05	0.375	Promoter	51	96908	98164	1257	2	BBA_09359	835
NW_007930877.1	97346	97352	7	+	11.6829	2.96e-05	0.375	Promoter	42	97014	98229	1216	2	BBA_08924	877
NW_007930837.1	97415	97421	7	+	11.6829	2.96e-05	0.375	Promoter	2	97621	99586	1966	1	BBA_00710	-200
NW_007930877.1	97486	97492	7	-	11.6829	2.96e-05	0.375	Promoter	42	97014	98229	1216	2	BBA_08924	743
NW_007930869.1	97578	97584	7	-	11.6829	2.96e-05	0.375	Distal Intergenic	34	95399	96308	910	1	BBA_08370	2185
NW_007930859.1	97729	97735	7	-	11.6829	2.96e-05	0.375	Exon (XM_008602407.1/BBA_07310, exon 2 of 3)	24	94731	96709	1979	2	BBA_07309	-1026
NW_007930851.1	97801	97807	7	+	11.6829	2.96e-05	0.375	Promoter	16	97381	98453	1073	2	BBA_05836	646
NW_007930872.1	98207	98213	7	+	11.6829	2.96e-05	0.375	Promoter	37	97276	98186	911	1	BBA_08636	931
NW_007930844.1	98323	98329	7	+	11.6829	2.96e-05	0.375	Promoter	9	95949	98050	2102	2	BBA_04027	-273
NW_007930849.1	98363	98369	7	-	11.6829	2.96e-05	0.375	Promoter	14	98258	98794	537	2	BBA_05370	431
NW_007930868.1	98378	98384	7	+	11.6829	2.96e-05	0.375	Promoter	33	95946	98794	2849	2	BBA_08284	410
NW_007930866.1	98457	98463	7	+	11.6829	2.96e-05	0.375	Promoter	31	98097	100941	2845	1	BBA_08113	360
NW_007930867.1	98579	98585	7	-	11.6829	2.96e-05	0.375	Exon (XM_008603298.1/BBA_08201, exon 1 of 1)	32	96875	98740	1866	1	BBA_08201	1710
NW_007930853.1	98954	98960	7	-	11.6829	2.96e-05	0.375	Promoter	18	98452	99586	1135	2	BBA_06240	632
NW_007930852.1	98958	98964	7	-	11.6829	2.96e-05	0.375	Promoter	17	98481	99941	1461	2	BBA_06056	983
NW_007930884.1	99206	99212	7	-	11.6829	2.96e-05	0.375	Promoter	49	98776	99246	471	2	BBA_09282	40
NW_007930867.1	99335	99341	7	+	11.6829	2.96e-05	0.375	Distal Intergenic	32	96875	98740	1866	1	BBA_08201	2460
NW_007930878.1	99462	99468	7	-	11.6829	2.96e-05	0.375	Exon (XM_008604088.1/BBA_08991, exon 4 of 6)	43	98427	100788	2362	2	BBA_08991	1326
NW_007930855.1	99739	99745	7	-	11.6829	2.96e-05	0.375	Promoter	20	97847	99064	1218	2	BBA_06669	-681
NW_007930837.1	100200	100206	7	+	11.6829	2.96e-05	0.375	Promoter	2	100057	100378	322	1	BBA_00711	143
NW_007930874.1	100472	100478	7	-	11.6829	2.96e-05	0.375	Exon (XM_008603837.1/BBA_08740, exon 5 of 6)	39	99130	99768	639	1	BBA_08739	1348
NW_007930867.1	100773	100779	7	+	11.6829	2.96e-05	0.375	Distal Intergenic	32	104148	104512	365	2	BBA_08202	3733
NW_007930870.1	100783	100789	7	+	11.6829	2.96e-05	0.375	Promoter	35	101171	102687	1517	1	BBA_08479	-382
NW_007930848.1	100818	100824	7	+	11.6829	2.96e-05	0.375	Downstream (<=300bp)	13	100936	102531	1596	2	BBA_05144	1707
NW_007930858.1	100876	100882	7	+	11.6829	2.96e-05	0.375	Promoter	23	101141	103537	2397	1	BBA_07134	-259
NW_007930868.1	100887	100893	7	+	11.6829	2.96e-05	0.375	Distal Intergenic	33	95946	98794	2849	2	BBA_08284	-2093
NW_007930846.1	100954	100960	7	-	11.6829	2.96e-05	0.375	Promoter	11	100663	101532	870	1	BBA_04681	297
NW_007930874.1	101027	101033	7	-	11.6829	2.96e-05	0.375	Promoter	39	100009	102020	2012	2	BBA_08740	993
NW_007930877.1	101091	101097	7	+	11.6829	2.96e-05	0.375	Promoter	42	100541	101622	1082	1	BBA_08926	550
NW_007930873.1	101198	101204	7	-	11.6829	2.96e-05	0.375	Promoter	38	99777	100946	1170	2	BBA_08675	-258
NW_007930874.1	101955	101961	7	-	11.6829	2.96e-05	0.375	Promoter	39	100009	102020	2012	2	BBA_08740	65
NW_007930847.1	102023	102029	7	-	11.6829	2.96e-05	0.375	Promoter	12	100712	101550	839	2	BBA_04934	-479
NW_007930865.1	102067	102073	7	+	11.6829	2.96e-05	0.375	Distal Intergenic	30	102562	105713	3152	2	BBA_08016	3640
NW_007930870.1	102197	102203	7	+	11.6829	2.96e-05	0.375	Exon (XM_008603576.1/BBA_08479, exon 2 of 2)	35	101171	102687	1517	1	BBA_08479	1026
NW_007930875.1	102229	102235	7	-	11.6829	2.96e-05	0.375	Promoter	40	100824	101943	1120	2	BBA_08798	-292
NW_007930852.1	102467	102473	7	+	11.6829	2.96e-05	0.375	Distal Intergenic	17	98481	99941	1461	2	BBA_06056	-2526
NW_007930856.1	102530	102536	7	+	11.6829	2.96e-05	0.375	Promoter	21	102544	103967	1424	1	BBA_06839	-8
NW_007930882.1	102672	102678	7	+	11.6829	2.96e-05	0.375	Distal Intergenic	47	100942	101942	1001	1	BBA_09205	1730
NW_007930848.1	102775	102781	7	-	11.6829	2.96e-05	0.375	Promoter	13	100936	102531	1596	2	BBA_05144	-250
NW_007930875.1	102884	102890	7	-	11.6829	2.96e-05	0.375	Promoter	40	100824	101943	1120	2	BBA_08798	-947
NW_007930869.1	103100	103106	7	+	11.6829	2.96e-05	0.375	Promoter	34	102332	103458	1127	1	BBA_08371	768
NW_007930855.1	103532	103538	7	+	11.6829	2.96e-05	0.375	Promoter	20	103343	104422	1080	1	BBA_06671	189
NW_007930858.1	104175	104181	7	+	11.6829	2.96e-05	0.375	Exon (XM_008602232.1/BBA_07135, exon 3 of 3)	23	104035	106331	2297	2	BBA_07135	2150
NW_007930866.1	104219	104225	7	+	11.6829	2.96e-05	0.375	Promoter	31	104392	105337	946	1	BBA_08115	-167
NW_007930866.1	104504	104510	7	+	11.6829	2.96e-05	0.375	Promoter	31	104392	105337	946	1	BBA_08115	112
NW_007930857.1	104594	104600	7	+	11.6829	2.96e-05	0.375	Exon (XM_008602082.1/BBA_06985, exon 1 of 2)	22	105873	106460	588	2	BBA_06986	1860
NW_007930858.1	104797	104803	7	+	11.6829	2.96e-05	0.375	Exon (XM_008602232.1/BBA_07135, exon 3 of 3)	23	104035	106331	2297	2	BBA_07135	1528
NW_007930858.1	104825	104831	7	-	11.6829	2.96e-05	0.375	Exon (XM_008602232.1/BBA_07135, exon 3 of 3)	23	104035	106331	2297	2	BBA_07135	1506
NW_007930858.1	105488	105494	7	+	11.6829	2.96e-05	0.375	Promoter	23	104035	106331	2297	2	BBA_07135	837
NW_007930884.1	105540	105546	7	+	11.6829	2.96e-05	0.375	Distal Intergenic	49	107743	112725	4983	1	BBA_09284	-2197
NW_007930846.1	105583	105589	7	-	11.6829	2.96e-05	0.375	Distal Intergenic	11	103788	105386	1599	1	BBA_04683	1801
NW_007930875.1	105742	105748	7	+	11.6829	2.96e-05	0.375	Promoter	40	106478	110482	4005	1	BBA_08800	-730
NW_007930881.1	106055	106061	7	+	11.6829	2.96e-05	0.375	Promoter	46	105806	107626	1821	1	BBA_09160	249
NW_007930851.1	106131	106137	7	-	11.6829	2.96e-05	0.375	Promoter	16	102539	105688	3150	2	BBA_05838	-449
NW_007930875.1	106466	106472	7	+	11.6829	2.96e-05	0.375	Promoter	40	106478	110482	4005	1	BBA_08800	-6
NW_007930876.1	106468	106474	7	-	11.6829	2.96e-05	0.375	Promoter	41	105678	107189	1512	2	BBA_08868	721
NW_007930849.1	106647	106653	7	-	11.6829	2.96e-05	0.375	Promoter	14	103589	106588	3000	2	BBA_05373	-65
NW_007930853.1	106865	106871	7	-	11.6829	2.96e-05	0.375	Promoter	18	106590	106928	339	2	BBA_06242	63
NW_007930872.1	106991	106997	7	-	11.6829	2.96e-05	0.375	Promoter	37	107724	109652	1929	1	BBA_08640	-733
NW_007930862.1	107206	107212	7	+	11.6829	2.96e-05	0.375	Promoter	27	107580	108957	1378	1	BBA_07709	-368
NW_007930877.1	107521	107527	7	+	11.6829	2.96e-05	0.375	Promoter	42	107649	108712	1064	1	BBA_08928	-122
NW_007930840.1	107533	107539	7	+	11.6829	2.96e-05	0.375	Promoter	5	107419	109232	1814	1	BBA_02336	114
NW_007930874.1	107693	107699	7	-	11.6829	2.96e-05	0.375	Distal Intergenic	39	103320	104216	897	2	BBA_08741	-3483
NW_007930861.1	107715	107721	7	+	11.6829	2.96e-05	0.375	Distal Intergenic	26	109431	110782	1352	1	BBA_07588	-1710
NW_007930861.1	107924	107930	7	-	11.6829	2.96e-05	0.375	Distal Intergenic	26	109431	110782	1352	1	BBA_07588	-1507
NW_007930876.1	108010	108016	7	+	11.6829	2.96e-05	0.375	Promoter	41	108061	108725	665	2	BBA_08869	709
NW_007930862.1	108280	108286	7	+	11.6829	2.96e-05	0.375	Promoter	27	107580	108957	1378	1	BBA_07709	700
NW_007930876.1	108322	108328	7	+	11.6829	2.96e-05	0.375	Promoter	41	108061	108725	665	2	BBA_08869	397
NW_007930862.1	108937	108943	7	+	11.6829	2.96e-05	0.375	Exon (XM_008602806.1/BBA_07709, exon 4 of 4)	27	107580	108957	1378	1	BBA_07709	1357
NW_007930862.1	108976	108982	7	+	11.6829	2.96e-05	0.375	Downstream (<=300bp)	27	107580	108957	1378	1	BBA_07709	1396
NW_007930854.1	109264	109270	7	+	11.6829	2.96e-05	0.375	Promoter	19	108415	109915	1501	2	BBA_06449	645
NW_007930847.1	109282	109288	7	+	11.6829	2.96e-05	0.375	Promoter	12	110104	113293	3190	1	BBA_04937	-816
NW_007930848.1	109334	109340	7	-	11.6829	2.96e-05	0.375	Promoter	13	109585	110271	687	2	BBA_05148	937
NW_007930838.1	109335	109341	7	-	11.6829	2.96e-05	0.375	Promoter	3	108528	109845	1318	2	BBA_01272	510
NW_007930848.1	109866	109872	7	+	11.6829	2.96e-05	0.375	Promoter	13	109585	110271	687	2	BBA_05148	399
NW_007930857.1	109929	109935	7	-	11.6829	2.96e-05	0.375	Exon (XM_008602084.1/BBA_06987, exon 3 of 3)	22	109653	111555	1903	2	BBA_06987	1626
NW_007930839.1	109964	109970	7	-	11.6829	2.96e-05	0.375	Promoter	4	109097	109831	735	1	BBA_01819	873
NW_007930861.1	110014	110020	7	+	11.6829	2.96e-05	0.375	Promoter	26	109431	110782	1352	1	BBA_07588	583
NW_007930858.1	110121	110127	7	-	11.6829	2.96e-05	0.375	Promoter	23	108414	109779	1366	2	BBA_07137	-348
NW_007930858.1	110173	110179	7	-	11.6829	2.96e-05	0.375	Promoter	23	108414	109779	1366	2	BBA_07137	-400
NW_007930880.1	110220	110226	7	+	11.6829	2.96e-05	0.375	Exon (XM_008604208.1/BBA_09111, exon 1 of 1)	45	109141	110880	1740	1	BBA_09111	1079
NW_007930846.1	110280	110286	7	+	11.6829	2.96e-05	0.375	Promoter	11	108684	109966	1283	2	BBA_04685	-314
NW_007930878.1	110322	110328	7	-	11.6829	2.96e-05	0.375	Promoter	43	109025	111053	2029	2	BBA_08997	731
NW_007930840.1	110340	110346	7	+	11.6829	2.96e-05	0.375	Promoter	5	110373	111495	1123	1	BBA_02337	-27
NW_007930861.1	110553	110559	7	-	11.6829	2.96e-05	0.375	Exon (XM_008602685.1/BBA_07588, exon 3 of 3)	26	109431	110782	1352	1	BBA_07588	1128
NW_007930838.1	110792	110798	7	+	11.6829	2.96e-05	0.375	Promoter	3	108528	109845	1318	2	BBA_01272	-947
NW_007930883.1	110852	110858	7	+	11.6829	2.96e-05	0.375	Promoter	48	109920	111794	1875	1	BBA_09252	932
NW_007930868.1	110962	110968	7	+	11.6829	2.96e-05	0.375	Promoter	33	110478	112965	2488	1	BBA_08287	484
NW_007930853.1	111016	111022	7	-	11.6829	2.96e-05	0.375	Promoter	18	107355	110321	2967	2	BBA_06243	-701
NW_007930875.1	111018	111024	7	-	11.6829	2.96e-05	0.375	Promoter	40	110640	111994	1355	2	BBA_08801	976
NW_007930871.1	111154	111160	7	-	11.6829	2.96e-05	0.375	Promoter	36	109927	111051	1125	2	BBA_08562	-109
NW_007930857.1	111278	111284	7	-	11.6829	2.96e-05	0.375	Promoter	22	109653	111555	1903	2	BBA_06987	277
NW_007930871.1	111381	111387	7	+	11.6829	2.96e-05	0.375	Promoter	36	109927	111051	1125	2	BBA_08562	-330
NW_007930839.1	111425	111431	7	+	11.6829	2.96e-05	0.375	Promoter	4	110409	111176	768	2	BBA_01820	-249
NW_007930844.1	111429	111435	7	+	11.6829	2.96e-05	0.375	Distal Intergenic	9	112775	113345	571	1	BBA_04030	-1340
NW_007930876.1	111787	111793	7	+	11.6829	2.96e-05	0.375	Distal Intergenic	41	113058	113960	903	1	BBA_08871	-1265
NW_007930876.1	112249	112255	7	-	11.6829	2.96e-05	0.375	Promoter	41	113058	113960	903	1	BBA_08871	-809
NW_007930882.1	112922	112928	7	+	11.6829	2.96e-05	0.375	Distal Intergenic	47	113590	114047	458	2	BBA_09209	1119
NW_007930878.1	113025	113031	7	+	11.6829	2.96e-05	0.375	Promoter	43	112019	112359	341	2	BBA_08998	-666
NW_007930842.1	113248	113254	7	+	11.6829	2.96e-05	0.375	Promoter	7	114251	114835	585	1	BBA_03245	-997
NW_007930865.1	113253	113259	7	-	11.6829	2.96e-05	0.375	Promoter	30	111194	113464	2271	2	BBA_08018	211
NW_007930884.1	113382	113388	7	-	11.6829	2.96e-05	0.375	Distal Intergenic	49	114526	116003	1478	2	BBA_09285	2621
NW_007930855.1	113411	113417	7	-	11.6829	2.96e-05	0.375	Promoter	20	111337	113226	1890	2	BBA_06675	-191
NW_007930849.1	113466	113472	7	+	11.6829	2.96e-05	0.375	Exon (XM_008600472.1/BBA_05375, exon 2 of 2)	14	111671	114017	2347	1	BBA_05375	1795
NW_007930864.1	113580	113586	7	-	11.6829	2.96e-05	0.375	Exon (XM_008603011.1/BBA_07914, exon 3 of 5)	29	111505	115009	3505	2	BBA_07914	1429
NW_007930857.1	113854	113860	7	+	11.6829	2.96e-05	0.375	Promoter	22	112070	113375	1306	2	BBA_06988	-479
NW_007930847.1	113903	113909	7	-	11.6829	2.96e-05	0.375	Promoter	12	113431	113994	564	2	BBA_04938	91
NW_007930845.1	114285	114291	7	+	11.6829	2.96e-05	0.375	Distal Intergenic	10	115317	116277	961	1	BBA_04387	-1026
NW_007930839.1	114574	114580	7	-	11.6829	2.96e-05	0.375	Distal Intergenic	4	113000	113805	806	1	BBA_01821	1580
NW_007930868.1	114744	114750	7	+	11.6829	2.96e-05	0.375	Promoter	33	114259	115647	1389	1	BBA_08288	485
NW_007930864.1	114874	114880	7	-	11.6829	2.96e-05	0.375	Promoter	29	111505	115009	3505	2	BBA_07914	135
NW_007930840.1	115123	115129	7	-	11.6829	2.96e-05	0.375	Promoter	5	114582	115598	1017	1	BBA_02339	547
NW_007930861.1	115273	115279	7	-	11.6829	2.96e-05	0.375	Exon (XM_008602686.1/BBA_07589, exon 1 of 1)	26	111028	118164	7137	2	BBA_07589	2891
NW_007930875.1	115409	115415	7	+	11.6829	2.96e-05	0.375	Promoter	40	115629	116570	942	1	BBA_08803	-214
NW_007930882.1	115487	115493	7	+	11.6829	2.96e-05	0.375	Promoter	47	115299	116287	989	2	BBA_09210	794
NW_007930860.1	115521	115527	7	-	11.6829	2.96e-05	0.375	Promoter	25	115457	117931	2475	1	BBA_07465	70
NW_007930874.1	115531	115537	7	-	11.6829	2.96e-05	0.375	Distal Intergenic	39	113101	113631	531	2	BBA_08742	-1906
NW_007930836.1	115562	115568	7	+	11.6829	2.96e-05	0.375	Distal Intergenic	1	113425	114147	723	2	BBA_00037	-1415
NW_007930836.1	115757	115763	7	-	11.6829	2.96e-05	0.375	Distal Intergenic	1	113425	114147	723	2	BBA_00037	-1616
NW_007930839.1	115826	115832	7	-	11.6829	2.96e-05	0.375	Promoter	4	116278	119024	2747	1	BBA_01822	-452
NW_007930865.1	116135	116141	7	+	11.6829	2.96e-05	0.375	Distal Intergenic	30	111194	113464	2271	2	BBA_08018	-2671
NW_007930862.1	116240	116246	7	+	11.6829	2.96e-05	0.375	Promoter	27	115421	119148	3728	1	BBA_07711	819
NW_007930875.1	116340	116346	7	-	11.6829	2.96e-05	0.375	Promoter	40	115629	116570	942	1	BBA_08803	717
NW_007930862.1	116405	116411	7	+	11.6829	2.96e-05	0.375	Promoter	27	115421	119148	3728	1	BBA_07711	984
