"seqnames","start","end","width","strand","score","p_value","q_value","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","distanceToTSS","GeneID","transcript_id","protein_id"
"NW_007930841.1",701682,701689,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",6,699806,701161,1356,2,"BBA_02971",-528,NA,NA,NA
"NW_007930843.1",701757,701764,8,"+",11.9878,1.79e-05,1,"Promoter (1-2kb)",8,700245,700967,723,1,"BBA_03856",1512,NA,NA,NA
"NW_007930846.1",702527,702534,8,"-",11.9878,1.79e-05,1,"Promoter (2-3kb)",11,702596,705169,2574,2,"BBA_04853",2642,NA,NA,NA
"NW_007930840.1",702692,702699,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",5,700762,702435,1674,2,"BBA_02508",-257,NA,NA,NA
"NW_007930841.1",703319,703326,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",6,701794,703039,1246,2,"BBA_02972",-287,NA,NA,NA
"NW_007930843.1",703481,703488,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",8,703939,705877,1939,1,"BBA_03857",-451,NA,NA,NA
"NW_007930841.1",705124,705131,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",6,704952,705729,778,2,"BBA_02974",598,NA,NA,NA
"NW_007930846.1",706256,706263,8,"-",11.9878,1.79e-05,1,"Promoter (1-2kb)",11,702596,705169,2574,2,"BBA_04853",-1094,NA,NA,NA
"NW_007930837.1",707099,707106,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",2,705066,706887,1822,2,"BBA_00883",-212,NA,NA,NA
"NW_007930841.1",708843,708850,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",6,707906,708681,776,2,"BBA_02976",-169,NA,NA,NA
"NW_007930841.1",709755,709762,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",6,709455,711021,1567,1,"BBA_02977",300,NA,NA,NA
"NW_007930841.1",710403,710410,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",6,709455,711021,1567,1,"BBA_02977",955,NA,NA,NA
"NW_007930848.1",711009,711016,8,"-",11.9878,1.79e-05,1,"Promoter (4-5kb)",13,715294,715650,357,1,"BBA_05337",-4285,NA,NA,NA
"NW_007930848.1",712211,712218,8,"-",11.9878,1.79e-05,1,"Promoter (3-4kb)",13,715294,715650,357,1,"BBA_05337",-3083,NA,NA,NA
"NW_007930845.1",715117,715124,8,"+",11.9878,1.79e-05,1,"Promoter (3-4kb)",10,716005,718211,2207,2,"BBA_04569",3087,NA,NA,NA
"NW_007930841.1",716266,716273,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",6,714940,716135,1196,2,"BBA_02980",-131,NA,NA,NA
"NW_007930841.1",716727,716734,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",6,716670,717880,1211,1,"BBA_02981",57,NA,NA,NA
"NW_007930838.1",717676,717683,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",3,717231,718214,984,2,"BBA_01453",531,NA,NA,NA
"NW_007930844.1",717955,717962,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",9,717131,718933,1803,1,"BBA_04224",824,NA,NA,NA
"NW_007930845.1",719743,719750,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",10,720341,722306,1966,1,"BBA_04570",-598,NA,NA,NA
"NW_007930838.1",720578,720585,8,"-",11.9878,1.79e-05,1,"Promoter (1-2kb)",3,721013,722066,1054,2,"BBA_01455",1488,NA,NA,NA
"NW_007930846.1",723080,723087,8,"-",11.9878,1.79e-05,1,"Promoter (1-2kb)",11,721757,724917,3161,2,"BBA_04857",1837,NA,NA,NA
"NW_007930842.1",723216,723223,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",7,723159,725048,1890,1,"BBA_03444",57,NA,NA,NA
"NW_007930838.1",725720,725727,8,"+",11.9878,1.79e-05,1,"Promoter (2-3kb)",3,728305,728733,429,1,"BBA_01456",-2578,NA,NA,NA
"NW_007930838.1",726958,726965,8,"-",11.9878,1.79e-05,1,"Promoter (1-2kb)",3,728305,728733,429,1,"BBA_01456",-1347,NA,NA,NA
"NW_007930845.1",728658,728665,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",10,727347,728854,1508,2,"BBA_04573",196,NA,NA,NA
"NW_007930839.1",728814,728821,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",4,729419,731337,1919,1,"BBA_02022",-605,NA,NA,NA
"NW_007930842.1",734712,734719,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",7,734038,735647,1610,2,"BBA_03448",935,NA,NA,NA
"NW_007930840.1",735375,735382,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",5,731595,735258,3664,2,"BBA_02517",-117,NA,NA,NA
"NW_007930841.1",740547,740554,8,"+",11.9878,1.79e-05,1,"Promoter (3-4kb)",6,741466,743890,2425,2,"BBA_02988",3336,NA,NA,NA
"NW_007930841.1",750255,750262,8,"+",11.9878,1.79e-05,1,"Promoter (1-2kb)",6,748308,749315,1008,1,"BBA_02991",1947,NA,NA,NA
"NW_007930839.1",757221,757228,8,"+",11.9878,1.79e-05,1,"Promoter (1-2kb)",4,757260,758820,1561,2,"BBA_02030",1592,NA,NA,NA
"NW_007930836.1",759570,759577,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",1,758403,758732,330,2,"BBA_00259",-845,NA,NA,NA
"NW_007930844.1",761484,761491,8,"+",11.9878,1.79e-05,1,"Promoter (1-2kb)",9,762597,765731,3135,1,"BBA_04239",-1106,NA,NA,NA
"NW_007930839.1",762263,762270,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",4,760844,761980,1137,2,"BBA_02031",-290,NA,NA,NA
"NW_007930843.1",762276,762283,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",8,762253,764707,2455,1,"BBA_03877",23,NA,NA,NA
"NW_007930838.1",765001,765008,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",3,764561,765139,579,1,"BBA_01471",447,NA,NA,NA
"NW_007930840.1",765277,765284,8,"+",11.9878,1.79e-05,1,"Promoter (1-2kb)",5,763489,766301,2813,2,"BBA_02525",1017,NA,NA,NA
"NW_007930838.1",771236,771243,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",3,770813,771765,953,1,"BBA_01473",430,NA,NA,NA
"NW_007930838.1",780531,780538,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",3,779837,781294,1458,2,"BBA_01476",756,NA,NA,NA
"NW_007930838.1",781734,781741,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",3,779837,781294,1458,2,"BBA_01476",-447,NA,NA,NA
"NW_007930845.1",783142,783149,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",10,782430,783113,684,2,"BBA_04589",-29,NA,NA,NA
"NW_007930841.1",786988,786995,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",6,786983,787975,993,1,"BBA_03001",12,NA,NA,NA
"NW_007930846.1",791308,791315,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",11,789767,790770,1004,2,"BBA_04876",-538,NA,NA,NA
"NW_007930838.1",792381,792388,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",3,793379,794546,1168,1,"BBA_01481",-991,NA,NA,NA
"NW_007930844.1",798214,798221,8,"-",11.9878,1.79e-05,1,"Promoter (1-2kb)",9,798853,800019,1167,2,"BBA_04250",1805,NA,NA,NA
"NW_007930839.1",800702,800709,8,"-",11.9878,1.79e-05,1,"Promoter (2-3kb)",4,803426,804676,1251,1,"BBA_02046",-2724,NA,NA,NA
"NW_007930839.1",801159,801166,8,"-",11.9878,1.79e-05,1,"Promoter (2-3kb)",4,803426,804676,1251,1,"BBA_02046",-2267,NA,NA,NA
"NW_007930840.1",803045,803052,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",5,802795,804234,1440,1,"BBA_02536",257,NA,NA,NA
"NW_007930846.1",804165,804172,8,"+",11.9878,1.79e-05,1,"Promoter (1-2kb)",11,805436,808064,2629,1,"BBA_04880",-1264,NA,NA,NA
"NW_007930838.1",804293,804300,8,"-",11.9878,1.79e-05,1,"Promoter (2-3kb)",3,799503,802083,2581,2,"BBA_01483",-2217,NA,NA,NA
"NW_007930843.1",812006,812013,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",8,812778,813424,647,1,"BBA_03890",-765,NA,NA,NA
"NW_007930839.1",813689,813696,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",4,809904,813640,3737,2,"BBA_02049",-56,NA,NA,NA
"NW_007930844.1",813972,813979,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",9,813377,815066,1690,1,"BBA_04254",602,NA,NA,NA
"NW_007930837.1",819380,819387,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",2,819401,820431,1031,1,"BBA_00908",-21,NA,NA,NA
"NW_007930845.1",819729,819736,8,"-",11.9878,1.79e-05,1,"Promoter (1-2kb)",10,821043,822798,1756,1,"BBA_04601",-1314,NA,NA,NA
"NW_007930837.1",820898,820905,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",2,821145,822705,1561,1,"BBA_00909",-240,NA,NA,NA
"NW_007930846.1",823079,823086,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",11,820174,822347,2174,2,"BBA_04885",-739,NA,NA,NA
"NW_007930841.1",823289,823296,8,"-",11.9878,1.79e-05,1,"Promoter (1-2kb)",6,822190,822714,525,1,"BBA_03014",1106,NA,NA,NA
"NW_007930836.1",839277,839284,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",1,839312,839726,415,1,"BBA_00288",-35,NA,NA,NA
"NW_007930845.1",842416,842423,8,"-",11.9878,1.79e-05,1,"Distal Intergenic",10,848849,849300,452,2,"BBA_04606",6884,NA,NA,NA
"NW_007930844.1",843490,843497,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",9,843939,845654,1716,1,"BBA_04267",-442,NA,NA,NA
"NW_007930846.1",849426,849433,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",11,849254,849830,577,2,"BBA_04895",397,NA,NA,NA
"NW_007930841.1",849982,849989,8,"-",11.9878,1.79e-05,1,"Promoter (1-2kb)",6,851377,851827,451,2,"BBA_03023",1845,NA,NA,NA
"NW_007930841.1",853121,853128,8,"-",11.9878,1.79e-05,1,"Promoter (1-2kb)",6,851377,851827,451,2,"BBA_03023",-1301,NA,NA,NA
"NW_007930839.1",853565,853572,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",4,854148,855308,1161,1,"BBA_02058",-576,NA,NA,NA
"NW_007930839.1",854657,854664,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",4,854148,855308,1161,1,"BBA_02058",516,NA,NA,NA
"NW_007930838.1",857107,857114,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",3,855561,856368,808,2,"BBA_01500",-746,NA,NA,NA
"NW_007930845.1",863279,863286,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",10,863342,864082,741,1,"BBA_04609",-56,NA,NA,NA
"NW_007930842.1",863756,863763,8,"+",11.9878,1.79e-05,1,"Promoter (1-2kb)",7,860729,865103,4375,2,"BBA_03500",1340,NA,NA,NA
"NW_007930840.1",864870,864877,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",5,864350,868735,4386,1,"BBA_02556",520,NA,NA,NA
"NW_007930838.1",864981,864988,8,"-",11.9878,1.79e-05,1,"Promoter (2-3kb)",3,867736,869753,2018,1,"BBA_01501",-2755,NA,NA,NA
"NW_007930839.1",865299,865306,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",4,863762,865093,1332,2,"BBA_02062",-213,NA,NA,NA
"NW_007930840.1",866072,866079,8,"+",11.9878,1.79e-05,1,"Promoter (1-2kb)",5,864350,868735,4386,1,"BBA_02556",1722,NA,NA,NA
"NW_007930839.1",873501,873508,8,"+",11.9878,1.79e-05,1,"Promoter (1-2kb)",4,872486,874127,1642,1,"BBA_02066",1015,NA,NA,NA
"NW_007930840.1",874559,874566,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",5,873951,874371,421,2,"BBA_02559",-195,NA,NA,NA
"NW_007930841.1",880522,880529,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",6,880217,880930,714,2,"BBA_03035",408,NA,NA,NA
"NW_007930844.1",880637,880644,8,"+",11.9878,1.79e-05,1,"Promoter (1-2kb)",9,878910,881131,2222,1,"BBA_04276",1727,NA,NA,NA
"NW_007930845.1",883640,883647,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",10,884239,885624,1386,1,"BBA_04617",-599,NA,NA,NA
"NW_007930844.1",884080,884087,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",9,881480,883603,2124,2,"BBA_04277",-484,NA,NA,NA
"NW_007930840.1",884873,884880,8,"-",11.9878,1.79e-05,1,"Promoter (1-2kb)",5,881025,883643,2619,2,"BBA_02563",-1237,NA,NA,NA
"NW_007930842.1",887234,887241,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",7,884800,887112,2313,2,"BBA_03510",-122,NA,NA,NA
"NW_007930842.1",889245,889252,8,"+",11.9878,1.79e-05,1,"Promoter (1-2kb)",7,888760,890847,2088,2,"BBA_03512",1595,NA,NA,NA
"NW_007930838.1",892147,892154,8,"+",11.9878,1.79e-05,1,"Promoter (2-3kb)",3,894278,897758,3481,1,"BBA_01506",-2124,NA,NA,NA
"NW_007930844.1",892444,892451,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",9,892626,893580,955,1,"BBA_04280",-175,NA,NA,NA
"NW_007930844.1",892922,892929,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",9,892626,893580,955,1,"BBA_04280",296,NA,NA,NA
"NW_007930841.1",893454,893461,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",6,892285,892991,707,2,"BBA_03040",-463,NA,NA,NA
"NW_007930842.1",898380,898387,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",7,897830,899453,1624,1,"BBA_03515",550,NA,NA,NA
"NW_007930842.1",898765,898772,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",7,897830,899453,1624,1,"BBA_03515",942,NA,NA,NA
"NW_007930836.1",899211,899218,8,"+",11.9878,1.79e-05,1,"Promoter (3-4kb)",1,899924,902686,2763,2,"BBA_00300",3468,NA,NA,NA
"NW_007930841.1",899861,899868,8,"-",11.9878,1.79e-05,1,"Promoter (1-2kb)",6,896666,898826,2161,2,"BBA_03042",-1042,NA,NA,NA
"NW_007930842.1",905949,905956,8,"+",11.9878,1.79e-05,1,"Promoter (1-2kb)",7,905376,907217,1842,2,"BBA_03518",1261,NA,NA,NA
"NW_007930840.1",906772,906779,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",5,906816,908945,2130,1,"BBA_02571",-37,NA,NA,NA
"NW_007930844.1",907042,907049,8,"+",11.9878,1.79e-05,1,"Exon (XM_008599380.1/BBA_04283, exon 1 of 1)",9,898508,913270,14763,2,"BBA_04283",6221,NA,NA,NA
"NW_007930842.1",907918,907925,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",7,905376,907217,1842,2,"BBA_03518",-708,NA,NA,NA
"NW_007930836.1",908998,909005,8,"-",11.9878,1.79e-05,1,"Promoter (1-2kb)",1,904397,907249,2853,2,"BBA_00301",-1756,NA,NA,NA
"NW_007930836.1",912262,912269,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",1,909286,911808,2523,2,"BBA_00302",-461,NA,NA,NA
"NW_007930836.1",918588,918595,8,"-",11.9878,1.79e-05,1,"Promoter (1-2kb)",1,917512,918763,1252,1,"BBA_00303",1083,NA,NA,NA
"NW_007930841.1",921824,921831,8,"+",11.9878,1.79e-05,1,"Promoter (2-3kb)",6,924395,929966,5572,1,"BBA_03050",-2564,NA,NA,NA
"NW_007930844.1",922696,922703,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",9,922253,923860,1608,1,"BBA_04289",450,NA,NA,NA
"NW_007930844.1",926703,926710,8,"-",11.9878,1.79e-05,1,"Promoter (1-2kb)",9,924009,925505,1497,2,"BBA_04290",-1205,NA,NA,NA
"NW_007930836.1",929833,929840,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",1,930066,931759,1694,1,"BBA_00307",-226,NA,NA,NA
"NW_007930843.1",934986,934993,8,"+",11.9878,1.79e-05,1,"Promoter (1-2kb)",8,936746,938249,1504,1,"BBA_03922",-1753,NA,NA,NA
"NW_007930843.1",942614,942621,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",8,938388,941614,3227,2,"BBA_03923",-1000,NA,NA,NA
"NW_007930845.1",948544,948551,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",10,948875,950176,1302,1,"BBA_04638",-324,NA,NA,NA
"NW_007930841.1",957423,957430,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",6,957895,958418,524,1,"BBA_03058",-465,NA,NA,NA
"NW_007930840.1",962500,962507,8,"+",11.9878,1.79e-05,1,"Promoter (4-5kb)",5,964738,967374,2637,2,"BBA_02591",4867,NA,NA,NA
"NW_007930842.1",972801,972808,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",7,970579,972416,1838,2,"BBA_03541",-385,NA,NA,NA
"NW_007930837.1",978279,978286,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",2,978630,980048,1419,1,"BBA_00950",-351,NA,NA,NA
"NW_007930838.1",982293,982300,8,"-",11.9878,1.79e-05,1,"Promoter (1-2kb)",3,983529,984112,584,2,"BBA_01534",1819,NA,NA,NA
"NW_007930837.1",984132,984139,8,"+",11.9878,1.79e-05,1,"Promoter (2-3kb)",2,986349,987396,1048,1,"BBA_00952",-2210,NA,NA,NA
"NW_007930842.1",989061,989068,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",7,988725,989965,1241,2,"BBA_03549",904,NA,NA,NA
"NW_007930839.1",990495,990502,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",4,989944,991968,2025,1,"BBA_02108",551,NA,NA,NA
"NW_007930844.1",992470,992477,8,"+",11.9878,1.79e-05,1,"Promoter (1-2kb)",9,993640,999134,5495,1,"BBA_04309",-1163,NA,NA,NA
"NW_007930840.1",996783,996790,8,"+",11.9878,1.79e-05,1,"Promoter (1-2kb)",5,995668,998013,2346,1,"BBA_02597",1115,NA,NA,NA
"NW_007930836.1",998024,998031,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",1,993318,997355,4038,2,"BBA_00328",-676,NA,NA,NA
"NW_007930839.1",1003657,1003664,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",4,1003482,1004217,736,2,"BBA_02113",560,NA,NA,NA
"NW_007930839.1",1012042,1012049,8,"-",11.9878,1.79e-05,1,"Promoter (1-2kb)",4,1013457,1015408,1952,1,"BBA_02116",-1415,NA,NA,NA
"NW_007930843.1",1012125,1012132,8,"+",11.9878,1.79e-05,1,"Promoter (2-3kb)",8,1009304,1013603,4300,1,"BBA_03945",2821,NA,NA,NA
"NW_007930836.1",1013510,1013517,8,"+",11.9878,1.79e-05,1,"Promoter (2-3kb)",1,1009277,1010971,1695,2,"BBA_00333",-2539,NA,NA,NA
"NW_007930843.1",1020652,1020659,8,"+",11.9878,1.79e-05,1,"Promoter (1-2kb)",8,1021874,1022248,375,1,"BBA_03948",-1215,NA,NA,NA
"NW_007930844.1",1023010,1023017,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",9,1020966,1022869,1904,2,"BBA_04316",-148,NA,NA,NA
"NW_007930839.1",1025522,1025529,8,"+",11.9878,1.79e-05,1,"Promoter (1-2kb)",4,1025061,1027230,2170,2,"BBA_02118",1701,NA,NA,NA
"NW_007930840.1",1027082,1027089,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",5,1026573,1027477,905,2,"BBA_02607",388,NA,NA,NA
"NW_007930836.1",1027647,1027654,8,"-",11.9878,1.79e-05,1,"Promoter (1-2kb)",1,1026465,1026715,251,1,"BBA_00337",1189,NA,NA,NA
"NW_007930844.1",1033641,1033648,8,"-",11.9878,1.79e-05,1,"Distal Intergenic",9,1024890,1027577,2688,2,"BBA_04318",-6071,NA,NA,NA
"NW_007930839.1",1034547,1034554,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",4,1035302,1035723,422,1,"BBA_02121",-755,NA,NA,NA
"NW_007930841.1",1038450,1038457,8,"-",11.9878,1.79e-05,1,"Promoter (1-2kb)",6,1036352,1037131,780,2,"BBA_03085",-1326,NA,NA,NA
"NW_007930843.1",1038847,1038854,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",8,1039820,1042590,2771,1,"BBA_03954",-966,NA,NA,NA
"NW_007930838.1",1040651,1040658,8,"-",11.9878,1.79e-05,1,"Promoter (3-4kb)",3,1037625,1042020,4396,1,"BBA_01550",3033,NA,NA,NA
"NW_007930837.1",1044854,1044861,8,"+",11.9878,1.79e-05,1,"Promoter (2-3kb)",2,1046633,1047076,444,2,"BBA_00968",2215,NA,NA,NA
"NW_007930838.1",1048983,1048990,8,"-",11.9878,1.79e-05,1,"Promoter (1-2kb)",3,1047885,1048829,945,1,"BBA_01552",1105,NA,NA,NA
"NW_007930842.1",1053821,1053828,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",7,1053418,1055607,2190,1,"BBA_03565",410,NA,NA,NA
"NW_007930841.1",1063020,1063027,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",6,1063499,1064829,1331,1,"BBA_03095",-479,NA,NA,NA
"NW_007930839.1",1064483,1064490,8,"+",11.9878,1.79e-05,1,"Promoter (1-2kb)",4,1064006,1065689,1684,2,"BBA_02124",1199,NA,NA,NA
"NW_007930839.1",1065359,1065366,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",4,1064006,1065689,1684,2,"BBA_02124",330,NA,NA,NA
"NW_007930836.1",1068795,1068802,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",1,1068983,1071043,2061,1,"BBA_00357",-188,NA,NA,NA
"NW_007930840.1",1071359,1071366,8,"+",11.9878,1.79e-05,1,"Promoter (1-2kb)",5,1071769,1072437,669,2,"BBA_02622",1071,NA,NA,NA
"NW_007930840.1",1071560,1071567,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",5,1071769,1072437,669,2,"BBA_02622",870,NA,NA,NA
"NW_007930838.1",1072233,1072240,8,"+",11.9878,1.79e-05,1,"Promoter (1-2kb)",3,1073333,1075454,2122,1,"BBA_01559",-1093,NA,NA,NA
"NW_007930839.1",1074561,1074568,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",4,1074190,1076934,2745,1,"BBA_02128",371,NA,NA,NA
"NW_007930839.1",1079753,1079760,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",4,1078316,1079707,1392,2,"BBA_02129",-53,NA,NA,NA
"NW_007930842.1",1083147,1083154,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",7,1078905,1083853,4949,2,"BBA_03573",699,NA,NA,NA
"NW_007930844.1",1086780,1086787,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",9,1085123,1086352,1230,2,"BBA_04330",-435,NA,NA,NA
"NW_007930839.1",1091693,1091700,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",4,1091745,1092230,486,1,"BBA_02134",-45,NA,NA,NA
"NW_007930840.1",1092836,1092843,8,"+",11.9878,1.79e-05,1,"Promoter (4-5kb)",5,1088215,1089447,1233,1,"BBA_02629",4621,NA,NA,NA
"NW_007930836.1",1093633,1093640,8,"-",11.9878,1.79e-05,1,"Promoter (2-3kb)",1,1089378,1091380,2003,2,"BBA_00359",-2260,NA,NA,NA
"NW_007930839.1",1095818,1095825,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",4,1096049,1096735,687,1,"BBA_02136",-224,NA,NA,NA
"NW_007930842.1",1096070,1096077,8,"-",11.9878,1.79e-05,1,"Promoter (1-2kb)",7,1096699,1097853,1155,2,"BBA_03576",1783,NA,NA,NA
"NW_007930839.1",1098184,1098191,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",4,1099128,1101137,2010,1,"BBA_02137",-944,NA,NA,NA
"NW_007930837.1",1100090,1100097,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",2,1100067,1101714,1648,1,"BBA_00980",23,NA,NA,NA
"NW_007930836.1",1105533,1105540,8,"+",11.9878,1.79e-05,1,"Promoter (2-3kb)",1,1102329,1103240,912,2,"BBA_00362",-2293,NA,NA,NA
"NW_007930841.1",1106331,1106338,8,"+",11.9878,1.79e-05,1,"Promoter (2-3kb)",6,1107066,1108914,1849,2,"BBA_03111",2576,NA,NA,NA
"NW_007930836.1",1107125,1107132,8,"+",11.9878,1.79e-05,1,"Promoter (<=1kb)",1,1108027,1108647,621,1,"BBA_00363",-895,NA,NA,NA
"NW_007930839.1",1108389,1108396,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",4,1106601,1107920,1320,2,"BBA_02140",-476,NA,NA,NA
"NW_007930839.1",1109646,1109653,8,"+",11.9878,1.79e-05,1,"Promoter (1-2kb)",4,1109592,1110925,1334,2,"BBA_02141",1272,NA,NA,NA
"NW_007930843.1",1110316,1110323,8,"+",11.9878,1.79e-05,1,"Promoter (2-3kb)",8,1107979,1108929,951,1,"BBA_03980",2337,NA,NA,NA
"NW_007930838.1",1112210,1112217,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",3,1111335,1112368,1034,2,"BBA_01569",158,NA,NA,NA
"NW_007930843.1",1129952,1129959,8,"+",11.9878,1.79e-05,1,"Promoter (3-4kb)",8,1125685,1126884,1200,2,"BBA_03984",-3068,NA,NA,NA
"NW_007930836.1",1133134,1133141,8,"+",11.9878,1.79e-05,1,"Promoter (1-2kb)",1,1134163,1135457,1295,1,"BBA_00370",-1022,NA,NA,NA
"NW_007930842.1",1134723,1134730,8,"-",11.9878,1.79e-05,1,"Promoter (1-2kb)",7,1135242,1136133,892,2,"BBA_03588",1410,NA,NA,NA
"NW_007930837.1",1136446,1136453,8,"+",11.9878,1.79e-05,1,"Promoter (1-2kb)",2,1132143,1135073,2931,2,"BBA_00990",-1373,NA,NA,NA
"NW_007930839.1",1137614,1137621,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",4,1135111,1137912,2802,2,"BBA_02149",298,NA,NA,NA
"NW_007930839.1",1138861,1138868,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",4,1135111,1137912,2802,2,"BBA_02149",-956,NA,NA,NA
"NW_007930836.1",1140334,1140341,8,"+",11.9878,1.79e-05,1,"Promoter (1-2kb)",1,1138960,1140071,1112,1,"BBA_00372",1374,NA,NA,NA
"NW_007930838.1",1154555,1154562,8,"+",11.9878,1.79e-05,1,"Promoter (1-2kb)",3,1152786,1156373,3588,2,"BBA_01586",1811,NA,NA,NA
"NW_007930841.1",1158267,1158274,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",6,1157848,1161111,3264,1,"BBA_03124",426,NA,NA,NA
"NW_007930842.1",1161831,1161838,8,"+",11.9878,1.79e-05,1,"Promoter (1-2kb)",7,1160721,1163398,2678,1,"BBA_03596",1110,NA,NA,NA
"NW_007930838.1",1164450,1164457,8,"-",11.9878,1.79e-05,1,"Promoter (<=1kb)",3,1164724,1165479,756,1,"BBA_01590",-274,NA,NA,NA
