locus_tag	GeneID	transcript_id	protein_id	product
BBA_02319	19885331	XM_008597416.1	XP_008595638.1	short chain dehydrogenase
BBA_02322	19885334	XM_008597419.1	XP_008595641.1	Myosin
BBA_02323	19885335	XM_008597420.1	XP_008595642.1	ubiquitin carboxyl-terminal hydrolase, family 1
BBA_02324	19885336	XM_008597421.1	XP_008595643.1	protein kinase rad3
BBA_02326	19885338	XM_008597423.1	XP_008595645.1	sodium symporter family protein
BBA_02329	19885341	XM_008597426.1	XP_008595648.1	SUR7 protein
BBA_02330	19885342	XM_008597427.1	XP_008595649.1	tyrosine protein kinase of the MAP kinase kinase family
BBA_02331	19885343	XM_008597428.1	XP_008595650.1	membrane transporter
BBA_02793	19885805	XM_008597890.1	XP_008596112.1	ankyrin repeat domain-containing protein 28
BBA_02800	19885812	XM_008597897.1	XP_008596119.1	phosphoglycerate mutase family protein, putative
BBA_02809	19885821	XM_008597906.1	XP_008596128.1	cytochrome c/c1 heme lyase
BBA_02812	19885824	XM_008597909.1	XP_008596131.1	NADH-ubiquinone oxidoreductase 30.4 kDa subunit
BBA_02816	19885828	XM_008597913.1	XP_008596135.1	putative phytochrome-like histidine kinase PHY1p
BBA_02817	19885829	XM_008597914.1	XP_008596136.1	copper fist DNA binding domain-containing protein
BBA_02822	19885834	XM_008597919.1	XP_008596141.1	Cytochrome P450 CYP504E5
BBA_02824	19885836	XM_008597921.1	XP_008596143.1	short chain dehydrogenase
BBA_02825	19885837	XM_008597922.1	XP_008596144.1	proline transporter
BBA_02826	19885838	XM_008597923.1	XP_008596145.1	C6 finger domain protein
BBA_02833	19885845	XM_008597930.1	XP_008596152.1	phosphoenolpyruvate carboxykinase
BBA_02834	19885846	XM_008597931.1	XP_008596153.1	allantoate permease
BBA_02835	19885847	XM_008597932.1	XP_008596154.1	ATP synthase F0
BBA_02836	19885848	XM_008597933.1	XP_008596155.1	uncharacterized protein
BBA_02845	19885857	XM_008597942.1	XP_008596164.1	BTB/POZ domain-containing protein
BBA_02848	19885860	XM_008597945.1	XP_008596167.1	autophagy-related protein 13
BBA_02849	19885861	XM_008597946.1	XP_008596168.1	VHS domain-containing protein
BBA_02857	19885869	XM_008597954.1	XP_008596176.1	phenazine biosynthesis protein phzF
BBA_02863	19885875	XM_008597960.1	XP_008596182.1	cyclin domain-containing protein
BBA_02865	19885877	XM_008597962.1	XP_008596184.1	serine carboxypeptidase
BBA_02871	19885883	XM_008597968.1	XP_008596190.1	uncharacterized protein
BBA_02872	19885884	XM_008597969.1	XP_008596191.1	uncharacterized protein
BBA_02873	19885885	XM_008597970.1	XP_008596192.1	sarcosine oxidase
BBA_02877	19885889	XM_008597974.1	XP_008596196.1	formamidopyrimidine-DNA glycosylase
BBA_02878	19885890	XM_008597975.1	XP_008596197.1	PH domain-containing protein
BBA_02882	19885894	XM_008597979.1	XP_008596201.1	zinc knuckle protein
BBA_02884	19885896	XM_008597981.1	XP_008596203.1	leucine Rich Repeat family protein
BBA_02890	19885902	XM_008597987.1	XP_008596209.1	uncharacterized protein
BBA_02892	19885904	XM_008597989.1	XP_008596211.1	uncharacterized protein
BBA_02893	19885905	XM_008597990.1	XP_008596212.1	Ser/Thr protein phosphatase family protein
BBA_02894	19885906	XM_008597991.1	XP_008596213.1	FGGY-family pentulose kinase
BBA_02899	19885911	XM_008597996.1	XP_008596218.1	putative activator 1 subunit 5
BBA_02901	19885913	XM_008597998.1	XP_008596220.1	short chain dehydrogenase
BBA_02902	19885914	XM_008597999.1	XP_008596221.1	uncharacterized protein
BBA_02908	19885920	XM_008598005.1	XP_008596227.1	protein family UPF0507
BBA_02909	19885921	XM_008598006.1	XP_008596228.1	kelch repeat protein
BBA_02911	19885923	XM_008598008.1	XP_008596230.1	AT hook domain-containing protein
BBA_02912	19885924	XM_008598009.1	XP_008596231.1	CoA binding domain-containing protein
BBA_02919	19885931	XM_008598016.1	XP_008596238.1	sulfate permease
BBA_02929	19885941	XM_008598026.1	XP_008596248.1	uncharacterized protein
BBA_02933	19885945	XM_008598030.1	XP_008596252.1	carboxylesterase-like protein
BBA_02941	19885953	XM_008598038.1	XP_008596260.1	chitinase A1
BBA_02947	19885959	XM_008598044.1	XP_008596266.1	uncharacterized protein
BBA_02953	19885965	XM_008598050.1	XP_008596272.1	ion transporter
BBA_02954	19885966	XM_008598051.1	XP_008596273.1	Hypothetical protein
BBA_02955	19885967	XM_008598052.1	XP_008596274.1	scd2/ral3
BBA_02959	19885971	XM_008598056.1	XP_008596278.1	uncharacterized protein
BBA_02960	19885972	XM_008598057.1	XP_008596279.1	Mitochondrial 18kDa protein
BBA_02966	19885978	XM_008598063.1	XP_008596285.1	uncharacterized protein
BBA_02968	19885980	XM_008598065.1	XP_008596287.1	regulator of G protein signaling
BBA_02969	19885981	XM_008598066.1	XP_008596288.1	uncharacterized protein
BBA_02970	19885982	XM_008598067.1	XP_008596289.1	uncharacterized protein
BBA_02984	19885996	XM_008598081.1	XP_008596303.1	squalene epoxidase
BBA_02986	19885998	XM_008598083.1	XP_008596305.1	uncharacterized protein
BBA_02991	19886003	XM_008598088.1	XP_008596310.1	short-chain dehydrogenase
BBA_02992	19886004	XM_008598089.1	XP_008596311.1	MutS domain V
BBA_02994	19886006	XM_008598091.1	XP_008596313.1	glycosyltransferase family 20
BBA_03000	19886012	XM_008598097.1	XP_008596319.1	isochorismatase-like protein
BBA_03008	19886020	XM_008598105.1	XP_008596327.1	pheromone precursor
BBA_03009	19886021	XM_008598106.1	XP_008596328.1	putative nicotinamide mononucleotide adenylyltransferase
BBA_03013	19886025	XM_008598110.1	XP_008596332.1	hexose transporter
BBA_03014	19886026	XM_008598111.1	XP_008596333.1	bZIP transcription factor
BBA_03019	19886031	XM_008598116.1	XP_008596338.1	uncharacterized protein
BBA_03021	19886033	XM_008598118.1	XP_008596340.1	SNF2 family domain-containing protein
BBA_03024	19886036	XM_008598121.1	XP_008596343.1	uncharacterized protein
BBA_03032	19886044	XM_008598129.1	XP_008596351.1	endothiapepsin-like protein
BBA_03033	19886045	XM_008598130.1	XP_008596352.1	dynamin family protein
BBA_03036	19886048	XM_008598133.1	XP_008596355.1	methyltransferase domain-containing protein
BBA_03038	19886050	XM_008598135.1	XP_008596357.1	dienelactone hydrolase domain-containing protein
BBA_03040	19886052	XM_008598137.1	XP_008596359.1	DUF636 domain protein
BBA_03044	19886056	XM_008598141.1	XP_008596363.1	hexose transporter
BBA_03046	19886058	XM_008598143.1	XP_008596365.1	uncharacterized protein
BBA_03049	19886061	XM_008598146.1	XP_008596368.1	RNA recognition domain-containing protein
BBA_03050	19886062	XM_008598147.1	XP_008596369.1	ECM29 protein
BBA_03053	19886065	XM_008598150.1	XP_008596372.1	abc transporter
BBA_03054	19886066	XM_008598151.1	XP_008596373.1	pheromone-regulated membrane protein
BBA_03055	19886067	XM_008598152.1	XP_008596374.1	HPP family protein
BBA_03069	19886081	XM_008598166.1	XP_008596388.1	Glycerol-3-phosphate dehydrogenase
BBA_03074	19886086	XM_008598171.1	XP_008596393.1	oxidoreductase CipA, putative
BBA_03075	19886087	XM_008598172.1	XP_008596394.1	glycoside hydrolase family 13
BBA_03076	19886088	XM_008598173.1	XP_008596395.1	uncharacterized protein
BBA_03082	19886094	XM_008598179.1	XP_008596401.1	beta (1-3) glucanosyltransferase
BBA_03085	19886097	XM_008598182.1	XP_008596404.1	calcipressin -like protein
BBA_03088	19886100	XM_008598185.1	XP_008596407.1	Ankyrin repeat protein
BBA_03089	19886101	XM_008598186.1	XP_008596408.1	tetratricopeptide repeat domain protein
BBA_03093	19886105	XM_008598190.1	XP_008596412.1	U3 small nucleolar RNA associated protein
BBA_03095	19886107	XM_008598192.1	XP_008596414.1	cytidine and deoxycytidylate deaminase zinc-binding region
BBA_03097	19886109	XM_008598194.1	XP_008596416.1	sodium/hydrogen exchanger family protein
BBA_03106	19886118	XM_008598203.1	XP_008596425.1	xaa-pro dipeptidase
BBA_03107	19886119	XM_008598204.1	XP_008596426.1	uncharacterized protein
BBA_03108	19886120	XM_008598205.1	XP_008596427.1	uncharacterized protein
BBA_03113	19886125	XM_008598210.1	XP_008596432.1	uncharacterized protein
BBA_03116	19886128	XM_008598213.1	XP_008596435.1	uncharacterized protein
BBA_03117	19886129	XM_008598214.1	XP_008596436.1	Acyl-CoA N-acyltransferase
BBA_03118	19886130	XM_008598215.1	XP_008596437.1	von Willebrand factor type A domain-containing protein
BBA_03121	19886133	XM_008598218.1	XP_008596440.1	cell surface protein
BBA_03126	19886138	XM_008598223.1	XP_008596445.1	Hypothetical Protein
BBA_03136	19886148	XM_008598233.1	XP_008596455.1	ARP2/3 complex 16 kDa subunit
BBA_03142	19886154	XM_008598239.1	XP_008596461.1	vacuolar ATP synthase 98 kDa subunit
BBA_03143	19886155	XM_008598240.1	XP_008596462.1	leucine Rich Repeat domain-containing protein
BBA_03144	19886156	XM_008598241.1	XP_008596463.1	short chain dehydrogenase
BBA_03152	19886164	XM_008598249.1	XP_008596471.1	NADPH-dependent FMN reductase family protein
BBA_03158	19886170	XM_008598255.1	XP_008596477.1	Deoxyhypusine synthase (DHS)
BBA_03161	19886173	XM_008598258.1	XP_008596480.1	tRNA (uracil-5-)-methyltransferase TRM9
BBA_03163	19886175	XM_008598260.1	XP_008596482.1	uncharacterized protein
BBA_03164	19886176	XM_008598261.1	XP_008596483.1	CAP-Gly domain-containing protein
BBA_03165	19886177	XM_008598262.1	XP_008596484.1	RING-7 protein
BBA_03170	19886182	XM_008598267.1	XP_008596489.1	uncharacterized protein
BBA_03174	19886186	XM_008598271.1	XP_008596493.1	uncharacterized protein
BBA_03175	19886187	XM_008598272.1	XP_008596494.1	RhoGEF domain-containing protein
BBA_03181	19886193	XM_008598278.1	XP_008596500.1	putative zinc finger protein
BBA_03182	19886194	XM_008598279.1	XP_008596501.1	uncharacterized protein
BBA_03187	19886199	XM_008598284.1	XP_008596506.1	40S ribosomal protein S27
BBA_03192	19886204	XM_008598289.1	XP_008596511.1	uncharacterized protein
BBA_03196	19886208	XM_008598293.1	XP_008596515.1	HIT zinc finger protein
BBA_03198	19886210	XM_008598295.1	XP_008596517.1	suppressor protein PSP1
BBA_03200	19886212	XM_008598297.1	XP_008596519.1	60S ribosomal protein L15
BBA_03202	19886214	XM_008598299.1	XP_008596521.1	phospholipase C PLC-C
BBA_03204	19886216	XM_008598301.1	XP_008596523.1	X-Pro dipeptidyl-peptidase, putative
BBA_03210	19886222	XM_008598307.1	XP_008596529.1	uncharacterized protein
BBA_03216	19886228	XM_008598313.1	XP_008596535.1	helix-turn-helix domain-containing protein
BBA_03217	19886229	XM_008598314.1	XP_008596536.1	DUF1479 domain protein
BBA_03218	19886230	XM_008598315.1	XP_008596537.1	microtubule associated protein
BBA_03224	19886236	XM_008598321.1	XP_008596543.1	Ribosomal RNA adenine methylase transferase
BBA_03226	19886238	XM_008598323.1	XP_008596545.1	ATPase protein
BBA_03231	19886243	XM_008598328.1	XP_008596550.1	chorismate synthase
BBA_03232	19886244	XM_008598329.1	XP_008596551.1	OPT oligopeptide transporter
BBA_03236	19886248	XM_008598333.1	XP_008596555.1	class 2 chitin synthase
BBA_03237	19886249	XM_008598334.1	XP_008596556.1	sulfite reductase hemoprotein
BBA_03241	19886253	XM_008598338.1	XP_008596560.1	p60 domain-containing protein
BBA_03246	19886258	XM_008598343.1	XP_008596565.1	cell wall protein
BBA_03248	19886260	XM_008598345.1	XP_008596567.1	major facilitator superfamily transporter
BBA_03254	19886266	XM_008598351.1	XP_008596573.1	glutathione S-transferase
BBA_03256	19886268	XM_008598353.1	XP_008596575.1	eukaryotic translation initiation factor 3 subunit 8
BBA_03260	19886272	XM_008598357.1	XP_008596579.1	transcription-coupled repair protein CSB/RAD26
BBA_03262	19886274	XM_008598359.1	XP_008596581.1	MYB DNA-binding domain-containing protein
BBA_03268	19886280	XM_008598365.1	XP_008596587.1	uncharacterized protein
BBA_03269	19886281	XM_008598366.1	XP_008596588.1	fungal specific transcription factor
BBA_03270	19886282	XM_008598367.1	XP_008596589.1	uncharacterized protein
BBA_03277	19886289	XM_008598374.1	XP_008596596.1	glycosyltransferase family 57
BBA_03280	19886292	XM_008598377.1	XP_008596599.1	peroxin 11C
BBA_03284	19886296	XM_008598381.1	XP_008596603.1	cytidylyltransferase-like protein
BBA_03287	19886299	XM_008598384.1	XP_008596606.1	Pfs, NACHT and Ankyrin domain protein
BBA_03297	19886309	XM_008598394.1	XP_008596616.1	Serine/threonine-protein kinase
BBA_03298	19886310	XM_008598395.1	XP_008596617.1	ADP-ribosylation factor 6
BBA_03304	19886316	XM_008598401.1	XP_008596623.1	preprotein translocase
BBA_03307	19886319	XM_008598404.1	XP_008596626.1	fungal specific transcription factor
BBA_03308	19886320	XM_008598405.1	XP_008596627.1	fatty acid hydroxylase superfamily protein
BBA_03311	19886323	XM_008598408.1	XP_008596630.1	Actin-related protein, ARP1 class
BBA_03313	19886325	XM_008598410.1	XP_008596632.1	uncharacterized protein
BBA_03317	19886329	XM_008598414.1	XP_008596636.1	folylpolyglutamate synthase
BBA_03319	19886331	XM_008598416.1	XP_008596638.1	ICE2 family protein
BBA_03321	19886333	XM_008598418.1	XP_008596640.1	transmembrane amino acid transporter
BBA_03326	19886338	XM_008598423.1	XP_008596645.1	UPF0662 protein
BBA_03332	19886344	XM_008598429.1	XP_008596651.1	PRELI-like family protein
BBA_03333	19886345	XM_008598430.1	XP_008596652.1	low molecular weight phosphotyrosine phosphatase
BBA_03334	19886346	XM_008598431.1	XP_008596653.1	putative MAP kinase
BBA_03335	19886347	XM_008598432.1	XP_008596654.1	malate dehydrogenase
BBA_03345	19886357	XM_008598442.1	XP_008596664.1	40S ribosomal protein S24
BBA_03347	19886359	XM_008598444.1	XP_008596666.1	clumping factor B
BBA_03353	19886365	XM_008598450.1	XP_008596672.1	uncharacterized protein
BBA_03355	19886367	XM_008598452.1	XP_008596674.1	ankyrin repeat protein
BBA_03358	19886370	XM_008598455.1	XP_008596677.1	pre-mRNA-splicing factor ATP-dependent RNA helicase PRP16
BBA_03369	19886381	XM_008598466.1	XP_008596688.1	transient receptor potential ion channel
BBA_03371	19886383	XM_008598468.1	XP_008596690.1	C2H2 transcription factor
BBA_03372	19886384	XM_008598469.1	XP_008596691.1	dynamin family protein
BBA_03375	19886387	XM_008598472.1	XP_008596694.1	Glycerophosphoryl diester phosphodiesterase family protein
BBA_03376	19886388	XM_008598473.1	XP_008596695.1	glutaminase GtaA
BBA_03377	19886389	XM_008598474.1	XP_008596696.1	uncharacterized protein
BBA_03379	19886391	XM_008598476.1	XP_008596698.1	uncharacterized protein
BBA_03381	19886393	XM_008598478.1	XP_008596700.1	uncharacterized protein
BBA_03391	19886403	XM_008598488.1	XP_008596710.1	cell differentiation family protein
BBA_03393	19886405	XM_008598490.1	XP_008596712.1	uncharacterized protein
BBA_03394	19886406	XM_008598491.1	XP_008596713.1	fructose-1-6-bisphosphatase
BBA_03395	19886407	XM_008598492.1	XP_008596714.1	peroxisomal biogenesis factor 11
BBA_03396	19886408	XM_008598493.1	XP_008596715.1	intermediate filament protein MDM1
BBA_03399	19886411	XM_008598496.1	XP_008596718.1	C6 zinc finger domain-containing protein
BBA_03406	19886418	XM_008598503.1	XP_008596725.1	uncharacterized protein
BBA_03411	19886423	XM_008598508.1	XP_008596730.1	uncharacterized protein
BBA_03413	19886425	XM_008598510.1	XP_008596732.1	dimethyladenosine transferase
BBA_03415	19886427	XM_008598512.1	XP_008596734.1	calcofluor white hypersensitive protein
BBA_03422	19886434	XM_008598519.1	XP_008596741.1	WD domain-containing protein
BBA_03428	19886440	XM_008598525.1	XP_008596747.1	hydroxymethylglutaryl-CoA synthase
BBA_03431	19886443	XM_008598528.1	XP_008596750.1	acetyl-hydrolase-like protein
BBA_03434	19886446	XM_008598531.1	XP_008596753.1	ribonucleoprotein-associated protein
BBA_03438	19886450	XM_008598535.1	XP_008596757.1	Acyl-CoA N-acyltransferase
BBA_03439	19886451	XM_008598536.1	XP_008596758.1	phosphopantothenoylcysteine decarboxylase
BBA_03441	19886453	XM_008598538.1	XP_008596760.1	pathway-specific nitrogen regulator
BBA_03443	19886455	XM_008598540.1	XP_008596762.1	ABC transporter
BBA_03444	19886456	XM_008598541.1	XP_008596763.1	POT family protein
BBA_03448	19886460	XM_008598545.1	XP_008596767.1	PLC-like phosphodiesterase
BBA_03449	19886461	XM_008598546.1	XP_008596768.1	C6 zinc finger domain-containing protein
BBA_03452	19886464	XM_008598549.1	XP_008596771.1	pathway-specific nitrogen regulator
BBA_03460	19886472	XM_008598557.1	XP_008596779.1	phosphatidylinositol transfer protein CSR1
BBA_03463	19886475	XM_008598560.1	XP_008596782.1	acid phosphatase
BBA_03466	19886478	XM_008598563.1	XP_008596785.1	FAD binding domain protein
BBA_03469	19886481	XM_008598566.1	XP_008596788.1	uncharacterized protein
BBA_03470	19886482	XM_008598567.1	XP_008596789.1	extracellular protein
BBA_03474	19886486	XM_008598571.1	XP_008596793.1	uncharacterized protein
BBA_03478	19886490	XM_008598575.1	XP_008596797.1	DUF829 domain protein (PaxU)
BBA_03479	19886491	XM_008598576.1	XP_008596798.1	Beta-lactamase-type transpeptidase
BBA_03481	19886493	XM_008598578.1	XP_008596800.1	Snf7 family protein
BBA_03483	19886495	XM_008598580.1	XP_008596802.1	transaldolase-like protein
BBA_03486	19886498	XM_008598583.1	XP_008596805.1	uncharacterized protein
BBA_03488	19886500	XM_008598585.1	XP_008596807.1	translationally controlled tumor protein-like variant I
BBA_03489	19886501	XM_008598586.1	XP_008596808.1	GMP synthase
BBA_03490	19886502	XM_008598587.1	XP_008596809.1	uncharacterized protein
BBA_03496	19886508	XM_008598593.1	XP_008596815.1	ran binding protein in the microtubule-organising centre
BBA_03498	19886510	XM_008598595.1	XP_008596817.1	mitochondrial F1F0 ATP synthase subunit F Atp17
BBA_03499	19886511	XM_008598596.1	XP_008596818.1	uncharacterized protein
BBA_03504	19886516	XM_008598601.1	XP_008596823.1	DUF1237 domain protein
BBA_03507	19886519	XM_008598604.1	XP_008596826.1	DNA polymerase subunit Cdc27
BBA_03514	19886526	XM_008598611.1	XP_008596833.1	uncharacterized protein
BBA_03515	19886527	XM_008598612.1	XP_008596834.1	ribose-phosphate diphosphokinase
BBA_03518	19886530	XM_008598615.1	XP_008596837.1	major facilitator superfamily transporter
BBA_03519	19886531	XM_008598616.1	XP_008596838.1	ThiF family protein
BBA_03526	19886538	XM_008598623.1	XP_008596845.1	paxneb protein
BBA_03528	19886540	XM_008598625.1	XP_008596847.1	ubiquitin-protein ligase (Asi3)
BBA_04171	19887183	XM_008599268.1	XP_008597490.1	uncharacterized protein
BBA_04172	19887184	XM_008599269.1	XP_008597491.1	Mov34/MPN/PAD-1 family protein
BBA_04173	19887185	XM_008599270.1	XP_008597492.1	amidase-like protein
BBA_04174	19887186	XM_008599271.1	XP_008597493.1	uncharacterized protein
BBA_04182	19887194	XM_008599279.1	XP_008597501.1	major facilitator superfamily transporter
BBA_04193	19887205	XM_008599290.1	XP_008597512.1	protein of unknown function FMP27
BBA_04194	19887206	XM_008599291.1	XP_008597513.1	uncharacterized protein
BBA_04196	19887208	XM_008599293.1	XP_008597515.1	Cytochrome P450 CYP504A6
BBA_04198	19887210	XM_008599295.1	XP_008597517.1	cell morphogenesis protein PAG1
BBA_04199	19887211	XM_008599296.1	XP_008597518.1	mitosis protein DIM1
BBA_04209	19887221	XM_008599306.1	XP_008597528.1	uncharacterized protein
BBA_04212	19887224	XM_008599309.1	XP_008597531.1	small GTP-binding protein YPTI
BBA_04213	19887225	XM_008599310.1	XP_008597532.1	gastric mucin
BBA_04215	19887227	XM_008599312.1	XP_008597534.1	WD domain-containing protein
BBA_04216	19887228	XM_008599313.1	XP_008597535.1	HSF-type DNA-binding protein
BBA_04218	19887230	XM_008599315.1	XP_008597537.1	sucrase/ferredoxin domain-containing protein
BBA_04222	19887234	XM_008599319.1	XP_008597541.1	alpha-1,2-mannosyltransferase alg11
BBA_04223	19887235	XM_008599320.1	XP_008597542.1	gamma-glutamyltranspeptidase
BBA_04234	19887246	XM_008599331.1	XP_008597553.1	HMG box protein
BBA_04235	19887247	XM_008599332.1	XP_008597554.1	uncharacterized protein
BBA_04236	19887248	XM_008599333.1	XP_008597555.1	Autophagy-related protein 11
BBA_04238	19887250	XM_008599335.1	XP_008597557.1	glycosyltransferase family 31
BBA_04239	19887251	XM_008599336.1	XP_008597558.1	negative acting factor
BBA_04240	19887252	XM_008599337.1	XP_008597559.1	multicopper oxidase
BBA_04243	19887255	XM_008599340.1	XP_008597562.1	ubiquinone biosynthesis monooxygenase COQ6
BBA_04250	19887262	XM_008599347.1	XP_008597569.1	RNA recognition domain-containing protein
BBA_04255	19887267	XM_008599352.1	XP_008597574.1	haloacid dehalogenase-like hydrolase
BBA_04257	19887269	XM_008599354.1	XP_008597576.1	ribosomal protein L19
BBA_04259	19887271	XM_008599356.1	XP_008597578.1	uncharacterized protein
BBA_04267	19887279	XM_008599364.1	XP_008597586.1	GABA permease
BBA_04270	19887282	XM_008599367.1	XP_008597589.1	uncharacterized protein
BBA_04274	19887286	XM_008599371.1	XP_008597593.1	SNF2 family domain-containing protein
BBA_04277	19887289	XM_008599374.1	XP_008597596.1	hydroxyethylthiazole kinase
BBA_04282	19887294	XM_008599379.1	XP_008597601.1	isochorismatase domain-containing protein
BBA_04283	19887295	XM_008599380.1	XP_008597602.1	ATPase protein
BBA_04290	19887302	XM_008599387.1	XP_008597609.1	uncharacterized protein
BBA_04295	19887307	XM_008599392.1	XP_008597614.1	C2 domain-containing protein
BBA_04297	19887309	XM_008599394.1	XP_008597616.1	uncharacterized protein
BBA_04302	19887314	XM_008599399.1	XP_008597621.1	RING-1 protein
BBA_04309	19887321	XM_008599406.1	XP_008597628.1	pyruvate carboxylase
BBA_04310	19887322	XM_008599407.1	XP_008597629.1	uncharacterized protein
BBA_04311	19887323	XM_008599408.1	XP_008597630.1	aldehyde dehydrogenase
BBA_04314	19887326	XM_008599411.1	XP_008597633.1	alpha-N-acetylglucosaminidase, putative
BBA_04318	19887330	XM_008599415.1	XP_008597637.1	PH domain-containing protein
BBA_04321	19887333	XM_008599418.1	XP_008597640.1	F-box domain-containing protein
BBA_04324	19887336	XM_008599421.1	XP_008597643.1	uncharacterized protein
BBA_04327	19887339	XM_008599424.1	XP_008597646.1	amino acid adenylation domain protein
BBA_04329	19887341	XM_008599426.1	XP_008597648.1	cellular morphogenesis regulator DopA
BBA_04332	19887344	XM_008599429.1	XP_008597651.1	G-patch domain-containing protein
BBA_04334	19887346	XM_008599431.1	XP_008597653.1	uncharacterized protein
BBA_04336	19887348	XM_008599433.1	XP_008597655.1	smr domain-containing protein
BBA_04338	19887350	XM_008599435.1	XP_008597657.1	LysR family regulatory protein
BBA_04340	19887352	XM_008599437.1	XP_008597659.1	uncharacterized protein
BBA_04341	19887353	XM_008599438.1	XP_008597660.1	mannosyltransferase-like protein
BBA_04342	19887354	XM_008599439.1	XP_008597661.1	uncharacterized protein
BBA_04344	19887356	XM_008599441.1	XP_008597663.1	casein kinase I hhp1
BBA_04352	19887364	XM_008599449.1	XP_008597671.1	homoserine O-acetyltransferase
BBA_04353	19887365	XM_008599450.1	XP_008597672.1	uncharacterized protein
BBA_04354	19887366	XM_008599451.1	XP_008597673.1	Isy1-like splicing family protein
BBA_04356	19887368	XM_008599453.1	XP_008597675.1	NADH-ubiquinone oxidoreductase 9.5 kDa subunit
BBA_04358	19887370	XM_008599455.1	XP_008597677.1	sublitisin-like protease
BBA_04359	19887371	XM_008599456.1	XP_008597678.1	uncharacterized protein
BBA_04360	19887372	XM_008599457.1	XP_008597679.1	PAF-acetylhydrolase family member
BBA_04363	19887375	XM_008599460.1	XP_008597682.1	uncharacterized protein
BBA_04368	19887380	XM_008599465.1	XP_008597687.1	ANTH domain-containing protein
BBA_04372	19887384	XM_008599469.1	XP_008597691.1	DNA repair protein (Rad57), putative
BBA_04375	19887387	XM_008599472.1	XP_008597694.1	uncharacterized protein
BBA_04378	19887390	XM_008599475.1	XP_008597697.1	cgi-94 protein
BBA_04381	19887393	XM_008599478.1	XP_008597700.1	uncharacterized protein
BBA_04384	19887396	XM_008599481.1	XP_008597703.1	uncharacterized protein
BBA_04386	19887398	XM_008599483.1	XP_008597705.1	Protein of unknown function DUF1674
BBA_04387	19887399	XM_008599484.1	XP_008597706.1	Ras-like protein
BBA_04392	19887404	XM_008599489.1	XP_008597711.1	lipase/thioesterase
BBA_04401	19887413	XM_008599498.1	XP_008597720.1	sporulation-specific protein
BBA_04408	19887420	XM_008599505.1	XP_008597727.1	OPT oligopeptide transporter
BBA_04409	19887421	XM_008599506.1	XP_008597728.1	uncharacterized protein
BBA_04411	19887423	XM_008599508.1	XP_008597730.1	Protein GPR89A
BBA_04419	19887431	XM_008599516.1	XP_008597738.1	uncharacterized protein
BBA_04421	19887433	XM_008599518.1	XP_008597740.1	RhoGAP domain-containing protein
BBA_04432	19887444	XM_008599529.1	XP_008597751.1	E3 ubiquitin-protein ligase ubr1
BBA_04433	19887445	XM_008599530.1	XP_008597752.1	chromatin structure-remodeling complex protein RSC7
BBA_04435	19887447	XM_008599532.1	XP_008597754.1	meiotically up-regulated 80 protein
BBA_04441	19887453	XM_008599538.1	XP_008597760.1	nuclear GTP-binding protein NUG1
BBA_04442	19887454	XM_008599539.1	XP_008597761.1	RNB domain-containing protein
BBA_04447	19887459	XM_008599544.1	XP_008597766.1	uncharacterized protein
BBA_04454	19887466	XM_008599551.1	XP_008597773.1	Cys/Met metabolism PLP-dependent enzyme
BBA_04456	19887468	XM_008599553.1	XP_008597775.1	vacuolar protein sorting vps16
BBA_04459	19887471	XM_008599556.1	XP_008597778.1	uncharacterized protein
BBA_04463	19887475	XM_008599560.1	XP_008597782.1	HbrB-like protein
BBA_04464	19887476	XM_008599561.1	XP_008597783.1	PTAB protein
BBA_04467	19887479	XM_008599564.1	XP_008597786.1	eukaryotic aspartyl protease
BBA_04468	19887480	XM_008599565.1	XP_008597787.1	indole-diterpene biosynthesis protein PaxU
BBA_04471	19887483	XM_008599568.1	XP_008597790.1	WD domain-containing protein
BBA_04474	19887486	XM_008599571.1	XP_008597793.1	uncharacterized protein
BBA_04477	19887489	XM_008599574.1	XP_008597796.1	uncharacterized protein
BBA_04479	19887491	XM_008599576.1	XP_008597798.1	DEAD/DEAH box helicase
BBA_04483	19887495	XM_008599580.1	XP_008597802.1	pheromone receptor
BBA_04485	19887497	XM_008599582.1	XP_008597804.1	TOM core complex subunit Tom6
BBA_04486	19887498	XM_008599583.1	XP_008597805.1	meiotic recombination protein DMC1
BBA_04488	19887500	XM_008599585.1	XP_008597807.1	trafficking protein particle complex subunit 3
BBA_04494	19887506	XM_008599591.1	XP_008597813.1	MCM2/3/5 family protein
BBA_04497	19887509	XM_008599594.1	XP_008597816.1	retrotransposon protein, putative, Ty1-copia subclass
BBA_04501	19887513	XM_008599598.1	XP_008597820.1	C2H2 finger domain protein
BBA_04502	19887514	XM_008599599.1	XP_008597821.1	patatin-like phospholipase
BBA_04503	19887515	XM_008599600.1	XP_008597822.1	uncharacterized protein
BBA_04506	19887518	XM_008599603.1	XP_008597825.1	subtilisin-like protease Pr1A
BBA_04507	19887519	XM_008599604.1	XP_008597826.1	thioesterase superfamily protein
BBA_04508	19887520	XM_008599605.1	XP_008597827.1	RluA family pseudouridine synthase
BBA_04509	19887521	XM_008599606.1	XP_008597828.1	uncharacterized protein
BBA_04511	19887523	XM_008599608.1	XP_008597830.1	Cel3c-like protein
BBA_04512	19887524	XM_008599609.1	XP_008597831.1	uncharacterized protein
BBA_04513	19887525	XM_008599610.1	XP_008597832.1	kinetochore protein fta4
