locus_tag	GeneID	transcript_id	protein_id	product
BBA_02817	19885829	XM_008597914.1	XP_008596136.1	copper fist DNA binding domain-containing protein
BBA_02819	19885831	XM_008597916.1	XP_008596138.1	endoribonuclease L-PSP
BBA_02821	19885833	XM_008597918.1	XP_008596140.1	amidase-like protein
BBA_02822	19885834	XM_008597919.1	XP_008596141.1	Cytochrome P450 CYP504E5
BBA_02824	19885836	XM_008597921.1	XP_008596143.1	short chain dehydrogenase
BBA_02828	19885840	XM_008597925.1	XP_008596147.1	exonuclease-like protein
BBA_02830	19885842	XM_008597927.1	XP_008596149.1	JmjC domain-containing protein
BBA_02831	19885843	XM_008597928.1	XP_008596150.1	RanGTP-binding protein
BBA_02832	19885844	XM_008597929.1	XP_008596151.1	elongation factor Tu GTP binding domain-containing protein
BBA_02833	19885845	XM_008597930.1	XP_008596152.1	phosphoenolpyruvate carboxykinase
BBA_02834	19885846	XM_008597931.1	XP_008596153.1	allantoate permease
BBA_02835	19885847	XM_008597932.1	XP_008596154.1	ATP synthase F0
BBA_02836	19885848	XM_008597933.1	XP_008596155.1	uncharacterized protein
BBA_02838	19885850	XM_008597935.1	XP_008596157.1	uncharacterized protein
BBA_02840	19885852	XM_008597937.1	XP_008596159.1	histone acetyltransferase
BBA_02841	19885853	XM_008597938.1	XP_008596160.1	SET domain-containing protein
BBA_02842	19885854	XM_008597939.1	XP_008596161.1	nucleoporin autopeptidase
BBA_02844	19885856	XM_008597941.1	XP_008596163.1	ENTH domain-containing protein
BBA_02846	19885858	XM_008597943.1	XP_008596165.1	mitochondrial 2-oxodicarboxylate carrier 1
BBA_02847	19885859	XM_008597944.1	XP_008596166.1	uncharacterized protein
BBA_02848	19885860	XM_008597945.1	XP_008596167.1	autophagy-related protein 13
BBA_02849	19885861	XM_008597946.1	XP_008596168.1	VHS domain-containing protein
BBA_02850	19885862	XM_008597947.1	XP_008596169.1	SNF2 family domain-containing protein
BBA_02851	19885863	XM_008597948.1	XP_008596170.1	nuclear transport factor 2 domain-containing protein
BBA_02854	19885866	XM_008597951.1	XP_008596173.1	tubulin-tyrosine ligase
BBA_02856	19885868	XM_008597953.1	XP_008596175.1	CCR4-Not complex component
BBA_02857	19885869	XM_008597954.1	XP_008596176.1	phenazine biosynthesis protein phzF
BBA_02858	19885870	XM_008597955.1	XP_008596177.1	mucin-like protein
BBA_02863	19885875	XM_008597960.1	XP_008596182.1	cyclin domain-containing protein
BBA_02864	19885876	XM_008597961.1	XP_008596183.1	heavy metal translocating P-type ATPase
BBA_02865	19885877	XM_008597962.1	XP_008596184.1	serine carboxypeptidase
BBA_02866	19885878	XM_008597963.1	XP_008596185.1	3-demethylubiquinone-9 3-O-methyltransferase
BBA_02867	19885879	XM_008597964.1	XP_008596186.1	3,4-dihydroxy-2-butanone 4-phosphate synthase
BBA_02870	19885882	XM_008597967.1	XP_008596189.1	DUF323 domain-containing protein
BBA_02871	19885883	XM_008597968.1	XP_008596190.1	uncharacterized protein
BBA_02872	19885884	XM_008597969.1	XP_008596191.1	uncharacterized protein
BBA_02873	19885885	XM_008597970.1	XP_008596192.1	sarcosine oxidase
BBA_02874	19885886	XM_008597971.1	XP_008596193.1	Cytochrome P450 CYP505D4
BBA_02875	19885887	XM_008597972.1	XP_008596194.1	DNA repair protein MMS21
BBA_02877	19885889	XM_008597974.1	XP_008596196.1	formamidopyrimidine-DNA glycosylase
BBA_02878	19885890	XM_008597975.1	XP_008596197.1	PH domain-containing protein
BBA_02879	19885891	XM_008597976.1	XP_008596198.1	KilA-N domain-containing protein
BBA_02882	19885894	XM_008597979.1	XP_008596201.1	zinc knuckle protein
BBA_02883	19885895	XM_008597980.1	XP_008596202.1	uncharacterized protein
BBA_02884	19885896	XM_008597981.1	XP_008596203.1	leucine Rich Repeat family protein
BBA_02890	19885902	XM_008597987.1	XP_008596209.1	uncharacterized protein
BBA_02891	19885903	XM_008597988.1	XP_008596210.1	isoleucyl-tRNA synthetase, cytoplasmic
BBA_02892	19885904	XM_008597989.1	XP_008596211.1	uncharacterized protein
BBA_02893	19885905	XM_008597990.1	XP_008596212.1	Ser/Thr protein phosphatase family protein
BBA_02894	19885906	XM_008597991.1	XP_008596213.1	FGGY-family pentulose kinase
BBA_02895	19885907	XM_008597992.1	XP_008596214.1	nucleoporin NIC96
BBA_02896	19885908	XM_008597993.1	XP_008596215.1	ATP/GTP-binding protein
BBA_02897	19885909	XM_008597994.1	XP_008596216.1	replication factor RFC1 C terminal domain-containing protein
BBA_02902	19885914	XM_008597999.1	XP_008596221.1	uncharacterized protein
BBA_02907	19885919	XM_008598004.1	XP_008596226.1	bystin-like protein
BBA_02910	19885922	XM_008598007.1	XP_008596229.1	methionine aminopeptidase
BBA_02911	19885923	XM_008598008.1	XP_008596230.1	AT hook domain-containing protein
BBA_02913	19885925	XM_008598010.1	XP_008596232.1	methyltransferase domain-containing protein
BBA_02914	19885926	XM_008598011.1	XP_008596233.1	myosin regulatory light chain cdc4
BBA_02915	19885927	XM_008598012.1	XP_008596234.1	peptidase family M3
BBA_02916	19885928	XM_008598013.1	XP_008596235.1	MFS transporter, putative
BBA_02917	19885929	XM_008598014.1	XP_008596236.1	G-protein coupled receptor
BBA_02918	19885930	XM_008598015.1	XP_008596237.1	major facilitator superfamily transporter
BBA_02919	19885931	XM_008598016.1	XP_008596238.1	sulfate permease
BBA_02920	19885932	XM_008598017.1	XP_008596239.1	lipase/thioesterase family protein
BBA_02922	19885934	XM_008598019.1	XP_008596241.1	uncharacterized protein
BBA_02924	19885936	XM_008598021.1	XP_008596243.1	NAF1 domain-containing protein
BBA_02929	19885941	XM_008598026.1	XP_008596248.1	uncharacterized protein
BBA_02930	19885942	XM_008598027.1	XP_008596249.1	protein-tyrosine phosphatase
BBA_02932	19885944	XM_008598029.1	XP_008596251.1	General substrate transporter
BBA_02933	19885945	XM_008598030.1	XP_008596252.1	carboxylesterase-like protein
BBA_02935	19885947	XM_008598032.1	XP_008596254.1	C2H2 type zinc finger domain protein
BBA_02936	19885948	XM_008598033.1	XP_008596255.1	peptidase family protein
BBA_02938	19885950	XM_008598035.1	XP_008596257.1	prolyl-tRNA synthetase
BBA_02940	19885952	XM_008598037.1	XP_008596259.1	cytochrome b-c1 complex subunit Rieske
BBA_02941	19885953	XM_008598038.1	XP_008596260.1	chitinase A1
BBA_02942	19885954	XM_008598039.1	XP_008596261.1	LysM domain containing protein
BBA_02945	19885957	XM_008598042.1	XP_008596264.1	LysM domain-containing protein
BBA_02946	19885958	XM_008598043.1	XP_008596265.1	CPSF A subunit region
BBA_02948	19885960	XM_008598045.1	XP_008596267.1	uncharacterized protein
BBA_02949	19885961	XM_008598046.1	XP_008596268.1	ATP synthase F0
BBA_02954	19885966	XM_008598051.1	XP_008596273.1	Hypothetical protein
BBA_02957	19885969	XM_008598054.1	XP_008596276.1	EAP30/Vps36 family protein
BBA_02963	19885975	XM_008598060.1	XP_008596282.1	Rad4 transglutaminase-like domain-containing protein
BBA_02965	19885977	XM_008598062.1	XP_008596284.1	PHD-finger domain-containing protein
BBA_02966	19885978	XM_008598063.1	XP_008596285.1	uncharacterized protein
BBA_02968	19885980	XM_008598065.1	XP_008596287.1	regulator of G protein signaling
BBA_02969	19885981	XM_008598066.1	XP_008596288.1	uncharacterized protein
BBA_02970	19885982	XM_008598067.1	XP_008596289.1	uncharacterized protein
BBA_02971	19885983	XM_008598068.1	XP_008596290.1	RNA polymerase II-associated protein
BBA_02972	19885984	XM_008598069.1	XP_008596291.1	mitochondrial carrier protein LEU5
BBA_02973	19885985	XM_008598070.1	XP_008596292.1	MT-A70 family
BBA_02974	19885986	XM_008598071.1	XP_008596293.1	ribosomal protein L23
BBA_02975	19885987	XM_008598072.1	XP_008596294.1	BAHD family acyltransferase, clade V
BBA_02979	19885991	XM_008598076.1	XP_008596298.1	mitochondrial inner membrane protease subunit 2
BBA_02980	19885992	XM_008598077.1	XP_008596299.1	eukaryotic translation initiation factor 2 alpha subunit
BBA_02981	19885993	XM_008598078.1	XP_008596300.1	WD domain-containing protein
BBA_02983	19885995	XM_008598080.1	XP_008596302.1	uncharacterized protein
BBA_02984	19885996	XM_008598081.1	XP_008596303.1	squalene epoxidase
BBA_02985	19885997	XM_008598082.1	XP_008596304.1	glycosyltransferase family 2
BBA_02986	19885998	XM_008598083.1	XP_008596305.1	uncharacterized protein
BBA_02988	19886000	XM_008598085.1	XP_008596307.1	ATPase protein
BBA_02990	19886002	XM_008598087.1	XP_008596309.1	prenyltransferase and squalene oxidase
BBA_02991	19886003	XM_008598088.1	XP_008596310.1	short-chain dehydrogenase
BBA_02992	19886004	XM_008598089.1	XP_008596311.1	MutS domain V
BBA_02994	19886006	XM_008598091.1	XP_008596313.1	glycosyltransferase family 20
BBA_02995	19886007	XM_008598092.1	XP_008596314.1	branched-chain amino acid aminotransferase
BBA_02996	19886008	XM_008598093.1	XP_008596315.1	antigenic cell wall galactomannoprotein, putative
BBA_02997	19886009	XM_008598094.1	XP_008596316.1	uncharacterized protein
BBA_02999	19886011	XM_008598096.1	XP_008596318.1	hydrophobin-like protein
BBA_03001	19886013	XM_008598098.1	XP_008596320.1	ABC-type Fe3+ transport system
BBA_03002	19886014	XM_008598099.1	XP_008596321.1	Cytochrome P450 CYP561D2P
BBA_03004	19886016	XM_008598101.1	XP_008596323.1	tat pathway signal sequence
BBA_03008	19886020	XM_008598105.1	XP_008596327.1	pheromone precursor
BBA_03009	19886021	XM_008598106.1	XP_008596328.1	putative nicotinamide mononucleotide adenylyltransferase
BBA_03010	19886022	XM_008598107.1	XP_008596329.1	uncharacterized protein
BBA_03012	19886024	XM_008598109.1	XP_008596331.1	NAD-binding Rossmann fold oxidoreductase family protein
BBA_03013	19886025	XM_008598110.1	XP_008596332.1	hexose transporter
BBA_03014	19886026	XM_008598111.1	XP_008596333.1	bZIP transcription factor
BBA_03017	19886029	XM_008598114.1	XP_008596336.1	S-methyl-5-thioribose-1-phosphate isomerase
BBA_03018	19886030	XM_008598115.1	XP_008596337.1	TMEM1 family protein
BBA_03022	19886034	XM_008598119.1	XP_008596341.1	serine/threonine protein kinase
BBA_03023	19886035	XM_008598120.1	XP_008596342.1	uncharacterized protein
BBA_03025	19886037	XM_008598122.1	XP_008596344.1	bZIP transcription factor
BBA_03030	19886042	XM_008598127.1	XP_008596349.1	MFS multidrug transporter
BBA_03032	19886044	XM_008598129.1	XP_008596351.1	endothiapepsin-like protein
BBA_03034	19886046	XM_008598131.1	XP_008596353.1	uncharacterized protein
BBA_03037	19886049	XM_008598134.1	XP_008596356.1	lysyl-tRNA synthetase
BBA_03042	19886054	XM_008598139.1	XP_008596361.1	putative germinal center kinases group protein
BBA_03045	19886057	XM_008598142.1	XP_008596364.1	Acyl-CoA N-acyltransferase
BBA_03048	19886060	XM_008598145.1	XP_008596367.1	SNO glutamine amidotransferase
BBA_03050	19886062	XM_008598147.1	XP_008596369.1	ECM29 protein
BBA_03052	19886064	XM_008598149.1	XP_008596371.1	peptidase family M20/M25/M40
BBA_03053	19886065	XM_008598150.1	XP_008596372.1	abc transporter
BBA_03054	19886066	XM_008598151.1	XP_008596373.1	pheromone-regulated membrane protein
BBA_03055	19886067	XM_008598152.1	XP_008596374.1	HPP family protein
BBA_03056	19886068	XM_008598153.1	XP_008596375.1	Ulp1 protease family protein
BBA_03058	19886070	XM_008598155.1	XP_008596377.1	DUF1348 domain protein
BBA_03059	19886071	XM_008598156.1	XP_008596378.1	ThiF family protein
BBA_03060	19886072	XM_008598157.1	XP_008596379.1	Presequence translocated-associated motor subunit pam17
BBA_03062	19886074	XM_008598159.1	XP_008596381.1	putative Heat-labile enterotoxin IIB, A chain
BBA_03063	19886075	XM_008598160.1	XP_008596382.1	chromo domain-containing protein
BBA_03064	19886076	XM_008598161.1	XP_008596383.1	uncharacterized protein
BBA_03065	19886077	XM_008598162.1	XP_008596384.1	GliK protein
BBA_03066	19886078	XM_008598163.1	XP_008596385.1	uncharacterized protein
BBA_03067	19886079	XM_008598164.1	XP_008596386.1	tannase subunit
BBA_03068	19886080	XM_008598165.1	XP_008596387.1	cholera enterotoxin subunit A2
BBA_03069	19886081	XM_008598166.1	XP_008596388.1	Glycerol-3-phosphate dehydrogenase
BBA_03070	19886082	XM_008598167.1	XP_008596389.1	atmA protein
BBA_03073	19886085	XM_008598170.1	XP_008596392.1	DJ-1/PfpI family protein
BBA_03074	19886086	XM_008598171.1	XP_008596393.1	oxidoreductase CipA, putative
BBA_03076	19886088	XM_008598173.1	XP_008596395.1	uncharacterized protein
BBA_03077	19886089	XM_008598174.1	XP_008596396.1	cefP protein
BBA_03082	19886094	XM_008598179.1	XP_008596401.1	beta (1-3) glucanosyltransferase
BBA_03084	19886096	XM_008598181.1	XP_008596403.1	mitochondrion organization and biogenesis protein
BBA_03085	19886097	XM_008598182.1	XP_008596404.1	calcipressin -like protein
BBA_03089	19886101	XM_008598186.1	XP_008596408.1	tetratricopeptide repeat domain protein
BBA_03090	19886102	XM_008598187.1	XP_008596409.1	fungal specific transcription factor, putative
BBA_03091	19886103	XM_008598188.1	XP_008596410.1	GNAT family acetyltransferase
BBA_03094	19886106	XM_008598191.1	XP_008596413.1	6-phosphofructo-2-kinase
BBA_03095	19886107	XM_008598192.1	XP_008596414.1	cytidine and deoxycytidylate deaminase zinc-binding region
BBA_03096	19886108	XM_008598193.1	XP_008596415.1	ribonuclease H
BBA_03097	19886109	XM_008598194.1	XP_008596416.1	sodium/hydrogen exchanger family protein
BBA_03101	19886113	XM_008598198.1	XP_008596420.1	fungal specific transcription factor
BBA_03102	19886114	XM_008598199.1	XP_008596421.1	aminotransferase, class III
BBA_03103	19886115	XM_008598200.1	XP_008596422.1	RNA recognition domain-containing protein
BBA_03104	19886116	XM_008598201.1	XP_008596423.1	uncharacterized protein
BBA_03105	19886117	XM_008598202.1	XP_008596424.1	uncharacterized protein
BBA_03106	19886118	XM_008598203.1	XP_008596425.1	xaa-pro dipeptidase
BBA_03107	19886119	XM_008598204.1	XP_008596426.1	uncharacterized protein
BBA_03109	19886121	XM_008598206.1	XP_008596428.1	homogentisate 1,2-dioxygenase
BBA_03110	19886122	XM_008598207.1	XP_008596429.1	OPT oligopeptide transporter
BBA_03113	19886125	XM_008598210.1	XP_008596432.1	uncharacterized protein
BBA_03116	19886128	XM_008598213.1	XP_008596435.1	uncharacterized protein
BBA_03118	19886130	XM_008598215.1	XP_008596437.1	von Willebrand factor type A domain-containing protein
BBA_03119	19886131	XM_008598216.1	XP_008596438.1	acetyl-CoA acetyltransferase
BBA_03120	19886132	XM_008598217.1	XP_008596439.1	uncharacterized protein
BBA_03121	19886133	XM_008598218.1	XP_008596440.1	cell surface protein
BBA_03122	19886134	XM_008598219.1	XP_008596441.1	acriflavine sensitivity control protein acr-2
BBA_03124	19886136	XM_008598221.1	XP_008596443.1	importin-beta domain-containing protein
BBA_03125	19886137	XM_008598222.1	XP_008596444.1	PI31 proteasome regulator
BBA_03126	19886138	XM_008598223.1	XP_008596445.1	Hypothetical Protein
BBA_03127	19886139	XM_008598224.1	XP_008596446.1	mechanosensitive ion channel
BBA_03129	19886141	XM_008598226.1	XP_008596448.1	ARS binding protein 2
BBA_03132	19886144	XM_008598229.1	XP_008596451.1	uncharacterized protein
BBA_03133	19886145	XM_008598230.1	XP_008596452.1	YggS family pyridoxal phosphate enzyme
BBA_03134	19886146	XM_008598231.1	XP_008596453.1	alpha-adaptin C
BBA_03135	19886147	XM_008598232.1	XP_008596454.1	methyltransferase domain-containing protein
BBA_03136	19886148	XM_008598233.1	XP_008596455.1	ARP2/3 complex 16 kDa subunit
BBA_03137	19886149	XM_008598234.1	XP_008596456.1	putative metacaspase
BBA_03139	19886151	XM_008598236.1	XP_008596458.1	carbon-nitrogen hydrolase
BBA_03141	19886153	XM_008598238.1	XP_008596460.1	metallo-beta-lactamase superfamily protein
BBA_03143	19886155	XM_008598240.1	XP_008596462.1	leucine Rich Repeat domain-containing protein
BBA_03144	19886156	XM_008598241.1	XP_008596463.1	short chain dehydrogenase
BBA_03149	19886161	XM_008598246.1	XP_008596468.1	putative oligomycin sensitivity conferring protein (ATP5)
BBA_03153	19886165	XM_008598250.1	XP_008596472.1	methyltransferase domain-containing protein
BBA_03154	19886166	XM_008598251.1	XP_008596473.1	Skp1 family protein
BBA_03155	19886167	XM_008598252.1	XP_008596474.1	Ras family protein
BBA_03158	19886170	XM_008598255.1	XP_008596477.1	Deoxyhypusine synthase (DHS)
BBA_03159	19886171	XM_008598256.1	XP_008596478.1	aldo-keto reductase (AKR), putative
BBA_03161	19886173	XM_008598258.1	XP_008596480.1	tRNA (uracil-5-)-methyltransferase TRM9
BBA_03162	19886174	XM_008598259.1	XP_008596481.1	myb-like DNA-binding domain-containing protein
BBA_03163	19886175	XM_008598260.1	XP_008596482.1	uncharacterized protein
BBA_03165	19886177	XM_008598262.1	XP_008596484.1	RING-7 protein
BBA_03166	19886178	XM_008598263.1	XP_008596485.1	uncharacterized protein
BBA_03169	19886181	XM_008598266.1	XP_008596488.1	Putative Gal4-like transcriptional regulator
BBA_03170	19886182	XM_008598267.1	XP_008596489.1	uncharacterized protein
BBA_03171	19886183	XM_008598268.1	XP_008596490.1	mitochondrial ATP synthase
BBA_03173	19886185	XM_008598270.1	XP_008596492.1	peroxisomal membrane protein PMP47B
BBA_03175	19886187	XM_008598272.1	XP_008596494.1	RhoGEF domain-containing protein
BBA_03177	19886189	XM_008598274.1	XP_008596496.1	fungal specific transcription factor
BBA_03179	19886191	XM_008598276.1	XP_008596498.1	calcium-transporting ATPase
BBA_03180	19886192	XM_008598277.1	XP_008596499.1	acriflavine sensitivity control protein acr-2
BBA_03181	19886193	XM_008598278.1	XP_008596500.1	putative zinc finger protein
BBA_03183	19886195	XM_008598280.1	XP_008596502.1	uncharacterized protein
BBA_03191	19886203	XM_008598288.1	XP_008596510.1	argininosuccinate lyase
BBA_03192	19886204	XM_008598289.1	XP_008596511.1	uncharacterized protein
BBA_03194	19886206	XM_008598291.1	XP_008596513.1	RasGEF domain-containing protein
BBA_03195	19886207	XM_008598292.1	XP_008596514.1	uncharacterized protein
BBA_03197	19886209	XM_008598294.1	XP_008596516.1	HIRA-interacting protein
BBA_03198	19886210	XM_008598295.1	XP_008596517.1	suppressor protein PSP1
BBA_03199	19886211	XM_008598296.1	XP_008596518.1	uncharacterized protein
BBA_03201	19886213	XM_008598298.1	XP_008596520.1	aminotransferase class-V
BBA_03202	19886214	XM_008598299.1	XP_008596521.1	phospholipase C PLC-C
BBA_03204	19886216	XM_008598301.1	XP_008596523.1	X-Pro dipeptidyl-peptidase, putative
BBA_03206	19886218	XM_008598303.1	XP_008596525.1	acid phosphatase
BBA_03207	19886219	XM_008598304.1	XP_008596526.1	amidase-like protein
BBA_03208	19886220	XM_008598305.1	XP_008596527.1	fungal specific transcription factor
BBA_03212	19886224	XM_008598309.1	XP_008596531.1	phthalate transporter
BBA_03213	19886225	XM_008598310.1	XP_008596532.1	putative aspartic protease
BBA_03214	19886226	XM_008598311.1	XP_008596533.1	uncharacterized protein
BBA_03216	19886228	XM_008598313.1	XP_008596535.1	helix-turn-helix domain-containing protein
BBA_03217	19886229	XM_008598314.1	XP_008596536.1	DUF1479 domain protein
BBA_03218	19886230	XM_008598315.1	XP_008596537.1	microtubule associated protein
BBA_03219	19886231	XM_008598316.1	XP_008596538.1	uncharacterized protein
BBA_03221	19886233	XM_008598318.1	XP_008596540.1	arginase-like protein
BBA_03222	19886234	XM_008598319.1	XP_008596541.1	serine/threonine protein kinase
BBA_03224	19886236	XM_008598321.1	XP_008596543.1	Ribosomal RNA adenine methylase transferase
BBA_03225	19886237	XM_008598322.1	XP_008596544.1	transaldolase-like protein
BBA_03226	19886238	XM_008598323.1	XP_008596545.1	ATPase protein
BBA_03228	19886240	XM_008598325.1	XP_008596547.1	STAM-binding protein
BBA_03231	19886243	XM_008598328.1	XP_008596550.1	chorismate synthase
BBA_03232	19886244	XM_008598329.1	XP_008596551.1	OPT oligopeptide transporter
BBA_03234	19886246	XM_008598331.1	XP_008596553.1	uncharacterized protein
BBA_03235	19886247	XM_008598332.1	XP_008596554.1	glycoside hydrolase family 32 protein
BBA_03236	19886248	XM_008598333.1	XP_008596555.1	class 2 chitin synthase
BBA_03237	19886249	XM_008598334.1	XP_008596556.1	sulfite reductase hemoprotein
BBA_03241	19886253	XM_008598338.1	XP_008596560.1	p60 domain-containing protein
BBA_03242	19886254	XM_008598339.1	XP_008596561.1	putative alternative NADH dehydrogenase
BBA_03243	19886255	XM_008598340.1	XP_008596562.1	uridine kinase
BBA_03246	19886258	XM_008598343.1	XP_008596565.1	cell wall protein
BBA_03248	19886260	XM_008598345.1	XP_008596567.1	major facilitator superfamily transporter
BBA_03249	19886261	XM_008598346.1	XP_008596568.1	uncharacterized protein
BBA_03254	19886266	XM_008598351.1	XP_008596573.1	glutathione S-transferase
BBA_03255	19886267	XM_008598352.1	XP_008596574.1	uncharacterized protein
BBA_03258	19886270	XM_008598355.1	XP_008596577.1	60S ribosomal protein L7
BBA_03259	19886271	XM_008598356.1	XP_008596578.1	40S ribosomal protein S14 (CRP2)
BBA_03260	19886272	XM_008598357.1	XP_008596579.1	transcription-coupled repair protein CSB/RAD26
BBA_03261	19886273	XM_008598358.1	XP_008596580.1	2-dehydropantoate 2-reductase, putative
BBA_03262	19886274	XM_008598359.1	XP_008596581.1	MYB DNA-binding domain-containing protein
BBA_03267	19886279	XM_008598364.1	XP_008596586.1	26S proteasome subunit RPN7
BBA_03268	19886280	XM_008598365.1	XP_008596587.1	uncharacterized protein
BBA_03272	19886284	XM_008598369.1	XP_008596591.1	Hsp70 family chaperone
BBA_03273	19886285	XM_008598370.1	XP_008596592.1	uncharacterized protein
BBA_03275	19886287	XM_008598372.1	XP_008596594.1	metallopeptidase family M24
BBA_03276	19886288	XM_008598373.1	XP_008596595.1	legume-like lectin family protein
BBA_03277	19886289	XM_008598374.1	XP_008596596.1	glycosyltransferase family 57
BBA_03278	19886290	XM_008598375.1	XP_008596597.1	NAD dependent epimerase/dehydratase
BBA_03279	19886291	XM_008598376.1	XP_008596598.1	chromatin assembly protein
BBA_03284	19886296	XM_008598381.1	XP_008596603.1	cytidylyltransferase-like protein
BBA_03287	19886299	XM_008598384.1	XP_008596606.1	Pfs, NACHT and Ankyrin domain protein
BBA_03288	19886300	XM_008598385.1	XP_008596607.1	uncharacterized protein
BBA_03289	19886301	XM_008598386.1	XP_008596608.1	RF-1 domain-containing protein
BBA_03292	19886304	XM_008598389.1	XP_008596611.1	uncharacterized protein
BBA_03297	19886309	XM_008598394.1	XP_008596616.1	Serine/threonine-protein kinase
BBA_03299	19886311	XM_008598396.1	XP_008596618.1	SAGA-associated factor 29
BBA_03302	19886314	XM_008598399.1	XP_008596621.1	histidinolphosphatase-like protein
BBA_03303	19886315	XM_008598400.1	XP_008596622.1	FAD binding domain-containing protein
BBA_03304	19886316	XM_008598401.1	XP_008596623.1	preprotein translocase
BBA_03305	19886317	XM_008598402.1	XP_008596624.1	tRNA isopentenyltransferase
BBA_03307	19886319	XM_008598404.1	XP_008596626.1	fungal specific transcription factor
BBA_03308	19886320	XM_008598405.1	XP_008596627.1	fatty acid hydroxylase superfamily protein
BBA_03309	19886321	XM_008598406.1	XP_008596628.1	glycoside hydrolase family 76
BBA_03310	19886322	XM_008598407.1	XP_008596629.1	uncharacterized protein
BBA_03312	19886324	XM_008598409.1	XP_008596631.1	transcription factor MBP1
BBA_03313	19886325	XM_008598410.1	XP_008596632.1	uncharacterized protein
BBA_03314	19886326	XM_008598411.1	XP_008596633.1	uncharacterized protein
BBA_03315	19886327	XM_008598412.1	XP_008596634.1	cell division control protein
BBA_03317	19886329	XM_008598414.1	XP_008596636.1	folylpolyglutamate synthase
BBA_03319	19886331	XM_008598416.1	XP_008596638.1	ICE2 family protein
BBA_03321	19886333	XM_008598418.1	XP_008596640.1	transmembrane amino acid transporter
BBA_03322	19886334	XM_008598419.1	XP_008596641.1	dihydroceramide delta(4)-desaturase
BBA_03323	19886335	XM_008598420.1	XP_008596642.1	MSP domain-containing protein
BBA_03325	19886337	XM_008598422.1	XP_008596644.1	60S acidic ribosomal protein P1
BBA_03327	19886339	XM_008598424.1	XP_008596646.1	YCII-related domain protein
BBA_03329	19886341	XM_008598426.1	XP_008596648.1	nucleoside-diphosphate-sugar epimerase
BBA_03334	19886346	XM_008598431.1	XP_008596653.1	putative MAP kinase
BBA_03337	19886349	XM_008598434.1	XP_008596656.1	dynactin Arp1 p25 subunit
BBA_03342	19886354	XM_008598439.1	XP_008596661.1	peptidyl-prolyl cis-trans isomerase cyp6
BBA_03344	19886356	XM_008598441.1	XP_008596663.1	Nicotinamide N-methyltransferase, putative
BBA_03346	19886358	XM_008598443.1	XP_008596665.1	uncharacterized protein
BBA_03347	19886359	XM_008598444.1	XP_008596666.1	clumping factor B
BBA_03348	19886360	XM_008598445.1	XP_008596667.1	GTP cyclohydrolase II
BBA_03353	19886365	XM_008598450.1	XP_008596672.1	uncharacterized protein
BBA_03357	19886369	XM_008598454.1	XP_008596676.1	uncharacterized protein
BBA_03360	19886372	XM_008598457.1	XP_008596679.1	DDHD domain-containing protein
BBA_03362	19886374	XM_008598459.1	XP_008596681.1	UcrQ family protein
BBA_03363	19886375	XM_008598460.1	XP_008596682.1	SPFH domain/Band 7 family protein
BBA_03364	19886376	XM_008598461.1	XP_008596683.1	exonuclease-like protein
BBA_03366	19886378	XM_008598463.1	XP_008596685.1	periplasmic binding protein
BBA_03367	19886379	XM_008598464.1	XP_008596686.1	dihydroorotase, homodimeric type
BBA_03370	19886382	XM_008598467.1	XP_008596689.1	BZZ1-like protein
BBA_03371	19886383	XM_008598468.1	XP_008596690.1	C2H2 transcription factor
BBA_03376	19886388	XM_008598473.1	XP_008596695.1	glutaminase GtaA
BBA_03377	19886389	XM_008598474.1	XP_008596696.1	uncharacterized protein
BBA_03378	19886390	XM_008598475.1	XP_008596697.1	serine/threonine protein kinase
BBA_03381	19886393	XM_008598478.1	XP_008596700.1	uncharacterized protein
BBA_03383	19886395	XM_008598480.1	XP_008596702.1	transferase hexapeptide domain-containing protein
BBA_03384	19886396	XM_008598481.1	XP_008596703.1	NADH-ubiquinone oxidoreductase 51 kDa subunit
BBA_03388	19886400	XM_008598485.1	XP_008596707.1	GPI mannosyltransferase
BBA_03389	19886401	XM_008598486.1	XP_008596708.1	DUF1604 domain protein
BBA_03391	19886403	XM_008598488.1	XP_008596710.1	cell differentiation family protein
BBA_03392	19886404	XM_008598489.1	XP_008596711.1	uncharacterized protein
BBA_03393	19886405	XM_008598490.1	XP_008596712.1	uncharacterized protein
BBA_03394	19886406	XM_008598491.1	XP_008596713.1	fructose-1-6-bisphosphatase
BBA_03396	19886408	XM_008598493.1	XP_008596715.1	intermediate filament protein MDM1
BBA_03397	19886409	XM_008598494.1	XP_008596716.1	uncharacterized protein
BBA_03401	19886413	XM_008598498.1	XP_008596720.1	m7G tRNA methyltransferase
BBA_03403	19886415	XM_008598500.1	XP_008596722.1	thioredoxin-like protein
BBA_03405	19886417	XM_008598502.1	XP_008596724.1	Zn(II)2Cys6 transcription factor
BBA_03407	19886419	XM_008598504.1	XP_008596726.1	phospholipid metabolism enzyme regulator
BBA_03408	19886420	XM_008598505.1	XP_008596727.1	ABC multidrug transporter, putative
BBA_03411	19886423	XM_008598508.1	XP_008596730.1	uncharacterized protein
BBA_03415	19886427	XM_008598512.1	XP_008596734.1	calcofluor white hypersensitive protein
BBA_03417	19886429	XM_008598514.1	XP_008596736.1	DNA repair protein rad10
BBA_03419	19886431	XM_008598516.1	XP_008596738.1	uncharacterized protein
BBA_03423	19886435	XM_008598520.1	XP_008596742.1	uncharacterized protein
