locus_tag	GeneID	transcript_id	protein_id	product
BBA_01599	19884611	XM_008596696.1	XP_008594918.1	WD domain-containing protein
BBA_01603	19884615	XM_008596700.1	XP_008594922.1	mitochondrial 37S ribosomal protein S8
BBA_01605	19884617	XM_008596702.1	XP_008594924.1	uncharacterized protein
BBA_01609	19884621	XM_008596706.1	XP_008594928.1	aminotransferase class I and II
BBA_02256	19885268	XM_008597353.1	XP_008595575.1	peptidase family C50
BBA_02257	19885269	XM_008597354.1	XP_008595576.1	uncharacterized protein
BBA_02258	19885270	XM_008597355.1	XP_008595577.1	fungal specific transcription factor
BBA_02262	19885274	XM_008597359.1	XP_008595581.1	phosphatidylinositol 3
BBA_02263	19885275	XM_008597360.1	XP_008595582.1	DNA polymerase epsilon subunit C
BBA_02272	19885284	XM_008597369.1	XP_008595591.1	nuclear pore complex protein An-Nup82
BBA_02273	19885285	XM_008597370.1	XP_008595592.1	EBDP2-like protein
BBA_02280	19885292	XM_008597377.1	XP_008595599.1	mitogen-activated protein kinase kinase kinase
BBA_02284	19885296	XM_008597381.1	XP_008595603.1	Zn(II)2Cys6 transcriptional activator
BBA_02287	19885299	XM_008597384.1	XP_008595606.1	uncharacterized protein
BBA_02290	19885302	XM_008597387.1	XP_008595609.1	eukaryotic aspartyl protease
BBA_02298	19885310	XM_008597395.1	XP_008595617.1	uncharacterized protein
BBA_02300	19885312	XM_008597397.1	XP_008595619.1	tryptophan synthase
BBA_02302	19885314	XM_008597399.1	XP_008595621.1	autophagy-related protein 8
BBA_02305	19885317	XM_008597402.1	XP_008595624.1	proteasome regulatory subunit 12
BBA_02309	19885321	XM_008597406.1	XP_008595628.1	serine proteinase inhibitor IA-2
BBA_02310	19885322	XM_008597407.1	XP_008595629.1	Cytochrome P450 CYP621A2
BBA_02311	19885323	XM_008597408.1	XP_008595630.1	Cu/Zn superoxide dismutase
BBA_02313	19885325	XM_008597410.1	XP_008595632.1	tudor domain-containing protein
BBA_02321	19885333	XM_008597418.1	XP_008595640.1	uncharacterized protein
BBA_02323	19885335	XM_008597420.1	XP_008595642.1	ubiquitin carboxyl-terminal hydrolase, family 1
BBA_02326	19885338	XM_008597423.1	XP_008595645.1	sodium symporter family protein
BBA_02328	19885340	XM_008597425.1	XP_008595647.1	octanoyltransferase-like protein
BBA_02332	19885344	XM_008597429.1	XP_008595651.1	pyridoxamine 5-phosphate oxidase
BBA_02794	19885806	XM_008597891.1	XP_008596113.1	caspase domain-containing protein
BBA_02800	19885812	XM_008597897.1	XP_008596119.1	phosphoglycerate mutase family protein, putative
BBA_02801	19885813	XM_008597898.1	XP_008596120.1	glutamine-dependent NAD(+) synthetase synthase
BBA_02803	19885815	XM_008597900.1	XP_008596122.1	fumarylacetoacetase-like protein
BBA_02812	19885824	XM_008597909.1	XP_008596131.1	NADH-ubiquinone oxidoreductase 30.4 kDa subunit
BBA_02815	19885827	XM_008597912.1	XP_008596134.1	ABC transporter
BBA_02816	19885828	XM_008597913.1	XP_008596135.1	putative phytochrome-like histidine kinase PHY1p
BBA_02817	19885829	XM_008597914.1	XP_008596136.1	copper fist DNA binding domain-containing protein
BBA_02820	19885832	XM_008597917.1	XP_008596139.1	homoserine O-acetyltransferase
BBA_02825	19885837	XM_008597922.1	XP_008596144.1	proline transporter
BBA_02829	19885841	XM_008597926.1	XP_008596148.1	casein kinase II regulatory subunit
BBA_02832	19885844	XM_008597929.1	XP_008596151.1	elongation factor Tu GTP binding domain-containing protein
BBA_02833	19885845	XM_008597930.1	XP_008596152.1	phosphoenolpyruvate carboxykinase
BBA_02834	19885846	XM_008597931.1	XP_008596153.1	allantoate permease
BBA_02835	19885847	XM_008597932.1	XP_008596154.1	ATP synthase F0
BBA_02836	19885848	XM_008597933.1	XP_008596155.1	uncharacterized protein
BBA_02837	19885849	XM_008597934.1	XP_008596156.1	ribosomal protein L7Ae
BBA_02841	19885853	XM_008597938.1	XP_008596160.1	SET domain-containing protein
BBA_02842	19885854	XM_008597939.1	XP_008596161.1	nucleoporin autopeptidase
BBA_02843	19885855	XM_008597940.1	XP_008596162.1	EF hand family protein
BBA_02844	19885856	XM_008597941.1	XP_008596163.1	ENTH domain-containing protein
BBA_02849	19885861	XM_008597946.1	XP_008596168.1	VHS domain-containing protein
BBA_02854	19885866	XM_008597951.1	XP_008596173.1	tubulin-tyrosine ligase
BBA_02856	19885868	XM_008597953.1	XP_008596175.1	CCR4-Not complex component
BBA_02861	19885873	XM_008597958.1	XP_008596180.1	Cell division control protein 2
BBA_02862	19885874	XM_008597959.1	XP_008596181.1	uncharacterized protein
BBA_02863	19885875	XM_008597960.1	XP_008596182.1	cyclin domain-containing protein
BBA_02869	19885881	XM_008597966.1	XP_008596188.1	methylthioadenosine phosphorylase
BBA_02872	19885884	XM_008597969.1	XP_008596191.1	uncharacterized protein
BBA_02874	19885886	XM_008597971.1	XP_008596193.1	Cytochrome P450 CYP505D4
BBA_02877	19885889	XM_008597974.1	XP_008596196.1	formamidopyrimidine-DNA glycosylase
BBA_02878	19885890	XM_008597975.1	XP_008596197.1	PH domain-containing protein
BBA_02882	19885894	XM_008597979.1	XP_008596201.1	zinc knuckle protein
BBA_02884	19885896	XM_008597981.1	XP_008596203.1	leucine Rich Repeat family protein
BBA_02895	19885907	XM_008597992.1	XP_008596214.1	nucleoporin NIC96
BBA_02904	19885916	XM_008598001.1	XP_008596223.1	GrpE protein
BBA_02905	19885917	XM_008598002.1	XP_008596224.1	protein transport protein YOS1
BBA_02906	19885918	XM_008598003.1	XP_008596225.1	uncharacterized protein
BBA_02907	19885919	XM_008598004.1	XP_008596226.1	bystin-like protein
BBA_02911	19885923	XM_008598008.1	XP_008596230.1	AT hook domain-containing protein
BBA_02913	19885925	XM_008598010.1	XP_008596232.1	methyltransferase domain-containing protein
BBA_02918	19885930	XM_008598015.1	XP_008596237.1	major facilitator superfamily transporter
BBA_02922	19885934	XM_008598019.1	XP_008596241.1	uncharacterized protein
BBA_02924	19885936	XM_008598021.1	XP_008596243.1	NAF1 domain-containing protein
BBA_02925	19885937	XM_008598022.1	XP_008596244.1	peptidase family M28
BBA_02931	19885943	XM_008598028.1	XP_008596250.1	DNA replication complex GINS protein PSF2
BBA_02932	19885944	XM_008598029.1	XP_008596251.1	General substrate transporter
BBA_02933	19885945	XM_008598030.1	XP_008596252.1	carboxylesterase-like protein
BBA_02936	19885948	XM_008598033.1	XP_008596255.1	peptidase family protein
BBA_02940	19885952	XM_008598037.1	XP_008596259.1	cytochrome b-c1 complex subunit Rieske
BBA_02941	19885953	XM_008598038.1	XP_008596260.1	chitinase A1
BBA_02950	19885962	XM_008598047.1	XP_008596269.1	WD repeat domain-containing protein
BBA_02954	19885966	XM_008598051.1	XP_008596273.1	Hypothetical protein
BBA_02955	19885967	XM_008598052.1	XP_008596274.1	scd2/ral3
BBA_02956	19885968	XM_008598053.1	XP_008596275.1	GANP/Nin1/mts3/eIF-3 p25 family protein
BBA_02963	19885975	XM_008598060.1	XP_008596282.1	Rad4 transglutaminase-like domain-containing protein
BBA_02966	19885978	XM_008598063.1	XP_008596285.1	uncharacterized protein
BBA_02967	19885979	XM_008598064.1	XP_008596286.1	Mmc protein
BBA_02968	19885980	XM_008598065.1	XP_008596287.1	regulator of G protein signaling
BBA_02969	19885981	XM_008598066.1	XP_008596288.1	uncharacterized protein
BBA_02972	19885984	XM_008598069.1	XP_008596291.1	mitochondrial carrier protein LEU5
BBA_02976	19885988	XM_008598073.1	XP_008596295.1	uncharacterized protein
BBA_02985	19885997	XM_008598082.1	XP_008596304.1	glycosyltransferase family 2
BBA_02987	19885999	XM_008598084.1	XP_008596306.1	suppressor of Mek1
BBA_02991	19886003	XM_008598088.1	XP_008596310.1	short-chain dehydrogenase
BBA_02993	19886005	XM_008598090.1	XP_008596312.1	WD domain-containing protein
BBA_02994	19886006	XM_008598091.1	XP_008596313.1	glycosyltransferase family 20
BBA_02996	19886008	XM_008598093.1	XP_008596315.1	antigenic cell wall galactomannoprotein, putative
BBA_02997	19886009	XM_008598094.1	XP_008596316.1	uncharacterized protein
BBA_03000	19886012	XM_008598097.1	XP_008596319.1	isochorismatase-like protein
BBA_03001	19886013	XM_008598098.1	XP_008596320.1	ABC-type Fe3+ transport system
BBA_03008	19886020	XM_008598105.1	XP_008596327.1	pheromone precursor
BBA_03009	19886021	XM_008598106.1	XP_008596328.1	putative nicotinamide mononucleotide adenylyltransferase
BBA_03014	19886026	XM_008598111.1	XP_008596333.1	bZIP transcription factor
BBA_03021	19886033	XM_008598118.1	XP_008596340.1	SNF2 family domain-containing protein
BBA_03022	19886034	XM_008598119.1	XP_008596341.1	serine/threonine protein kinase
BBA_03028	19886040	XM_008598125.1	XP_008596347.1	ubiquinol-cytochrome-c reductase cytochrome c1
BBA_03032	19886044	XM_008598129.1	XP_008596351.1	endothiapepsin-like protein
BBA_03034	19886046	XM_008598131.1	XP_008596353.1	uncharacterized protein
BBA_03041	19886053	XM_008598138.1	XP_008596360.1	Isocitrate dehydrogenase
BBA_03044	19886056	XM_008598141.1	XP_008596363.1	hexose transporter
BBA_03047	19886059	XM_008598144.1	XP_008596366.1	pyridoxine biosynthesis protein
BBA_03048	19886060	XM_008598145.1	XP_008596367.1	SNO glutamine amidotransferase
BBA_03049	19886061	XM_008598146.1	XP_008596368.1	RNA recognition domain-containing protein
BBA_03050	19886062	XM_008598147.1	XP_008596369.1	ECM29 protein
BBA_03052	19886064	XM_008598149.1	XP_008596371.1	peptidase family M20/M25/M40
BBA_03053	19886065	XM_008598150.1	XP_008596372.1	abc transporter
BBA_03054	19886066	XM_008598151.1	XP_008596373.1	pheromone-regulated membrane protein
BBA_03056	19886068	XM_008598153.1	XP_008596375.1	Ulp1 protease family protein
BBA_03058	19886070	XM_008598155.1	XP_008596377.1	DUF1348 domain protein
BBA_03063	19886075	XM_008598160.1	XP_008596382.1	chromo domain-containing protein
BBA_03070	19886082	XM_008598167.1	XP_008596389.1	atmA protein
BBA_03076	19886088	XM_008598173.1	XP_008596395.1	uncharacterized protein
BBA_03081	19886093	XM_008598178.1	XP_008596400.1	myb-like DNA-binding domain-containing protein
BBA_03082	19886094	XM_008598179.1	XP_008596401.1	beta (1-3) glucanosyltransferase
BBA_03085	19886097	XM_008598182.1	XP_008596404.1	calcipressin -like protein
BBA_03086	19886098	XM_008598183.1	XP_008596405.1	phenylalanyl-tRNA synthetase
BBA_03088	19886100	XM_008598185.1	XP_008596407.1	Ankyrin repeat protein
BBA_03094	19886106	XM_008598191.1	XP_008596413.1	6-phosphofructo-2-kinase
BBA_03095	19886107	XM_008598192.1	XP_008596414.1	cytidine and deoxycytidylate deaminase zinc-binding region
BBA_03097	19886109	XM_008598194.1	XP_008596416.1	sodium/hydrogen exchanger family protein
BBA_03098	19886110	XM_008598195.1	XP_008596417.1	zinc-binding dehydrogenase
BBA_03100	19886112	XM_008598197.1	XP_008596419.1	fungal specific transcription factor
BBA_03101	19886113	XM_008598198.1	XP_008596420.1	fungal specific transcription factor
BBA_03107	19886119	XM_008598204.1	XP_008596426.1	uncharacterized protein
BBA_03110	19886122	XM_008598207.1	XP_008596429.1	OPT oligopeptide transporter
BBA_03113	19886125	XM_008598210.1	XP_008596432.1	uncharacterized protein
BBA_03116	19886128	XM_008598213.1	XP_008596435.1	uncharacterized protein
BBA_03118	19886130	XM_008598215.1	XP_008596437.1	von Willebrand factor type A domain-containing protein
BBA_03119	19886131	XM_008598216.1	XP_008596438.1	acetyl-CoA acetyltransferase
BBA_03125	19886137	XM_008598222.1	XP_008596444.1	PI31 proteasome regulator
BBA_03129	19886141	XM_008598226.1	XP_008596448.1	ARS binding protein 2
BBA_03131	19886143	XM_008598228.1	XP_008596450.1	nif-specific regulatory protein
BBA_03133	19886145	XM_008598230.1	XP_008596452.1	YggS family pyridoxal phosphate enzyme
BBA_03136	19886148	XM_008598233.1	XP_008596455.1	ARP2/3 complex 16 kDa subunit
BBA_03137	19886149	XM_008598234.1	XP_008596456.1	putative metacaspase
BBA_03139	19886151	XM_008598236.1	XP_008596458.1	carbon-nitrogen hydrolase
BBA_03140	19886152	XM_008598237.1	XP_008596459.1	tpa inducible protein
BBA_03142	19886154	XM_008598239.1	XP_008596461.1	vacuolar ATP synthase 98 kDa subunit
BBA_03143	19886155	XM_008598240.1	XP_008596462.1	leucine Rich Repeat domain-containing protein
BBA_03144	19886156	XM_008598241.1	XP_008596463.1	short chain dehydrogenase
BBA_03145	19886157	XM_008598242.1	XP_008596464.1	ribosomal protein L24e
BBA_03150	19886162	XM_008598247.1	XP_008596469.1	putative MOB1 protein
BBA_03156	19886168	XM_008598253.1	XP_008596475.1	DASH complex subunit Dad1
BBA_03157	19886169	XM_008598254.1	XP_008596476.1	myb-like DNA-binding domain-containing protein
BBA_03160	19886172	XM_008598257.1	XP_008596479.1	dimeric dihydrodiol dehydrogenase
BBA_03161	19886173	XM_008598258.1	XP_008596480.1	tRNA (uracil-5-)-methyltransferase TRM9
BBA_03166	19886178	XM_008598263.1	XP_008596485.1	uncharacterized protein
BBA_03167	19886179	XM_008598264.1	XP_008596486.1	glycosyl hydrolase 53 domain-containing protein
BBA_03170	19886182	XM_008598267.1	XP_008596489.1	uncharacterized protein
BBA_03175	19886187	XM_008598272.1	XP_008596494.1	RhoGEF domain-containing protein
BBA_03180	19886192	XM_008598277.1	XP_008596499.1	acriflavine sensitivity control protein acr-2
BBA_03181	19886193	XM_008598278.1	XP_008596500.1	putative zinc finger protein
BBA_03189	19886201	XM_008598286.1	XP_008596508.1	structural toxin protein RtxA
BBA_03193	19886205	XM_008598290.1	XP_008596512.1	uncharacterized protein
BBA_03194	19886206	XM_008598291.1	XP_008596513.1	RasGEF domain-containing protein
BBA_03195	19886207	XM_008598292.1	XP_008596514.1	uncharacterized protein
BBA_03196	19886208	XM_008598293.1	XP_008596515.1	HIT zinc finger protein
BBA_03198	19886210	XM_008598295.1	XP_008596517.1	suppressor protein PSP1
BBA_03206	19886218	XM_008598303.1	XP_008596525.1	acid phosphatase
BBA_03210	19886222	XM_008598307.1	XP_008596529.1	uncharacterized protein
BBA_03211	19886223	XM_008598308.1	XP_008596530.1	serine peptidase, putative
BBA_03212	19886224	XM_008598309.1	XP_008596531.1	phthalate transporter
BBA_03213	19886225	XM_008598310.1	XP_008596532.1	putative aspartic protease
BBA_03217	19886229	XM_008598314.1	XP_008596536.1	DUF1479 domain protein
BBA_03223	19886235	XM_008598320.1	XP_008596542.1	capsular associated protein
BBA_03229	19886241	XM_008598326.1	XP_008596548.1	uncharacterized protein
BBA_03230	19886242	XM_008598327.1	XP_008596549.1	cholinesterase precursor
BBA_03232	19886244	XM_008598329.1	XP_008596551.1	OPT oligopeptide transporter
BBA_03236	19886248	XM_008598333.1	XP_008596555.1	class 2 chitin synthase
BBA_03237	19886249	XM_008598334.1	XP_008596556.1	sulfite reductase hemoprotein
BBA_03242	19886254	XM_008598339.1	XP_008596561.1	putative alternative NADH dehydrogenase
BBA_03244	19886256	XM_008598341.1	XP_008596563.1	HLH transcription factor
BBA_03249	19886261	XM_008598346.1	XP_008596568.1	uncharacterized protein
BBA_03252	19886264	XM_008598349.1	XP_008596571.1	glutathione S-transferase I
BBA_03253	19886265	XM_008598350.1	XP_008596572.1	uncharacterized protein
BBA_03262	19886274	XM_008598359.1	XP_008596581.1	MYB DNA-binding domain-containing protein
BBA_03267	19886279	XM_008598364.1	XP_008596586.1	26S proteasome subunit RPN7
BBA_03269	19886281	XM_008598366.1	XP_008596588.1	fungal specific transcription factor
BBA_03273	19886285	XM_008598370.1	XP_008596592.1	uncharacterized protein
BBA_03276	19886288	XM_008598373.1	XP_008596595.1	legume-like lectin family protein
BBA_03279	19886291	XM_008598376.1	XP_008596598.1	chromatin assembly protein
BBA_03284	19886296	XM_008598381.1	XP_008596603.1	cytidylyltransferase-like protein
BBA_03286	19886298	XM_008598383.1	XP_008596605.1	uncharacterized protein
BBA_03288	19886300	XM_008598385.1	XP_008596607.1	uncharacterized protein
BBA_03289	19886301	XM_008598386.1	XP_008596608.1	RF-1 domain-containing protein
BBA_03290	19886302	XM_008598387.1	XP_008596609.1	uncharacterized protein
BBA_03291	19886303	XM_008598388.1	XP_008596610.1	MFS monocarboxylate transporter
BBA_03298	19886310	XM_008598395.1	XP_008596617.1	ADP-ribosylation factor 6
BBA_03303	19886315	XM_008598400.1	XP_008596622.1	FAD binding domain-containing protein
BBA_03305	19886317	XM_008598402.1	XP_008596624.1	tRNA isopentenyltransferase
BBA_03312	19886324	XM_008598409.1	XP_008596631.1	transcription factor MBP1
BBA_03313	19886325	XM_008598410.1	XP_008596632.1	uncharacterized protein
BBA_03315	19886327	XM_008598412.1	XP_008596634.1	cell division control protein
BBA_03324	19886336	XM_008598421.1	XP_008596643.1	DNA-binding protein
BBA_03328	19886340	XM_008598425.1	XP_008596647.1	Zn(II)2Cys6 transcription factor
BBA_03330	19886342	XM_008598427.1	XP_008596649.1	mannose-6-phosphate isomerase
BBA_03338	19886350	XM_008598435.1	XP_008596657.1	Bys1 family protein
BBA_03340	19886352	XM_008598437.1	XP_008596659.1	phosphomannose isomerase type I
BBA_03341	19886353	XM_008598438.1	XP_008596660.1	uncharacterized protein
BBA_03342	19886354	XM_008598439.1	XP_008596661.1	peptidyl-prolyl cis-trans isomerase cyp6
BBA_03343	19886355	XM_008598440.1	XP_008596662.1	uncharacterized protein
BBA_03354	19886366	XM_008598451.1	XP_008596673.1	uncharacterized protein
BBA_03356	19886368	XM_008598453.1	XP_008596675.1	NUDIX domain protein
BBA_03361	19886373	XM_008598458.1	XP_008596680.1	ribosomal protein L7Ae
BBA_03371	19886383	XM_008598468.1	XP_008596690.1	C2H2 transcription factor
BBA_03373	19886385	XM_008598470.1	XP_008596692.1	ankyrin repeat-containing protein
BBA_03374	19886386	XM_008598471.1	XP_008596693.1	major facilitator superfamily transporter
BBA_03376	19886388	XM_008598473.1	XP_008596695.1	glutaminase GtaA
BBA_03380	19886392	XM_008598477.1	XP_008596699.1	ribosomal protein YmL20 precursor
BBA_03381	19886393	XM_008598478.1	XP_008596700.1	uncharacterized protein
BBA_03384	19886396	XM_008598481.1	XP_008596703.1	NADH-ubiquinone oxidoreductase 51 kDa subunit
BBA_03385	19886397	XM_008598482.1	XP_008596704.1	AoPex11B-like protein
BBA_03387	19886399	XM_008598484.1	XP_008596706.1	patched sphingolipid transporter
BBA_03388	19886400	XM_008598485.1	XP_008596707.1	GPI mannosyltransferase
BBA_03391	19886403	XM_008598488.1	XP_008596710.1	cell differentiation family protein
BBA_03392	19886404	XM_008598489.1	XP_008596711.1	uncharacterized protein
BBA_03393	19886405	XM_008598490.1	XP_008596712.1	uncharacterized protein
BBA_03394	19886406	XM_008598491.1	XP_008596713.1	fructose-1-6-bisphosphatase
BBA_03396	19886408	XM_008598493.1	XP_008596715.1	intermediate filament protein MDM1
BBA_03400	19886412	XM_008598497.1	XP_008596719.1	Cytochrome P450 CYP503B1
BBA_03402	19886414	XM_008598499.1	XP_008596721.1	homoserine dehydrogenase
BBA_03403	19886415	XM_008598500.1	XP_008596722.1	thioredoxin-like protein
BBA_03404	19886416	XM_008598501.1	XP_008596723.1	MFS multidrug transporter
BBA_03405	19886417	XM_008598502.1	XP_008596724.1	Zn(II)2Cys6 transcription factor
BBA_03407	19886419	XM_008598504.1	XP_008596726.1	phospholipid metabolism enzyme regulator
BBA_03408	19886420	XM_008598505.1	XP_008596727.1	ABC multidrug transporter, putative
BBA_03410	19886422	XM_008598507.1	XP_008596729.1	7-dehydrocholesterol reductase
BBA_03411	19886423	XM_008598508.1	XP_008596730.1	uncharacterized protein
BBA_03415	19886427	XM_008598512.1	XP_008596734.1	calcofluor white hypersensitive protein
BBA_03416	19886428	XM_008598513.1	XP_008596735.1	uncharacterized protein
BBA_03417	19886429	XM_008598514.1	XP_008596736.1	DNA repair protein rad10
BBA_03420	19886432	XM_008598517.1	XP_008596739.1	uncharacterized protein
BBA_03421	19886433	XM_008598518.1	XP_008596740.1	glucose sorbosone dehydrogenase
BBA_03424	19886436	XM_008598521.1	XP_008596743.1	glucan 1, 4-alpha-glucosidase
BBA_03425	19886437	XM_008598522.1	XP_008596744.1	uncharacterized protein
BBA_03427	19886439	XM_008598524.1	XP_008596746.1	tricarballylate dehydrogenase
BBA_03435	19886447	XM_008598532.1	XP_008596754.1	NAPE-hydrolyzing phospholipase D
BBA_03440	19886452	XM_008598537.1	XP_008596759.1	uncharacterized protein
BBA_03443	19886455	XM_008598540.1	XP_008596762.1	ABC transporter
BBA_03444	19886456	XM_008598541.1	XP_008596763.1	POT family protein
BBA_03445	19886457	XM_008598542.1	XP_008596764.1	amino acid transporter
BBA_03446	19886458	XM_008598543.1	XP_008596765.1	MFS transporter
BBA_03447	19886459	XM_008598544.1	XP_008596766.1	extracellular protein
BBA_03449	19886461	XM_008598546.1	XP_008596768.1	C6 zinc finger domain-containing protein
BBA_03451	19886463	XM_008598548.1	XP_008596770.1	Protein kinase-like protein
BBA_03456	19886468	XM_008598553.1	XP_008596775.1	uncharacterized protein
BBA_03458	19886470	XM_008598555.1	XP_008596777.1	TfdA family Taurine catabolism dioxygenase TauD
BBA_03459	19886471	XM_008598556.1	XP_008596778.1	NAD dependent epimerase/dehydratase
BBA_03461	19886473	XM_008598558.1	XP_008596780.1	fatty acid desaturase
BBA_03463	19886475	XM_008598560.1	XP_008596782.1	acid phosphatase
BBA_03464	19886476	XM_008598561.1	XP_008596783.1	C6 finger domain protein
BBA_03466	19886478	XM_008598563.1	XP_008596785.1	FAD binding domain protein
BBA_03467	19886479	XM_008598564.1	XP_008596786.1	C6 zinc finger domain protein
BBA_03468	19886480	XM_008598565.1	XP_008596787.1	uncharacterized protein
BBA_03469	19886481	XM_008598566.1	XP_008596788.1	uncharacterized protein
BBA_03470	19886482	XM_008598567.1	XP_008596789.1	extracellular protein
BBA_03472	19886484	XM_008598569.1	XP_008596791.1	Ankyrin repeat protein
BBA_03474	19886486	XM_008598571.1	XP_008596793.1	uncharacterized protein
BBA_03480	19886492	XM_008598577.1	XP_008596799.1	RNase H domain protein
BBA_03482	19886494	XM_008598579.1	XP_008596801.1	DSHCT domain-containing protein
BBA_03487	19886499	XM_008598584.1	XP_008596806.1	putative zuotin
BBA_03492	19886504	XM_008598589.1	XP_008596811.1	uncharacterized protein
BBA_03501	19886513	XM_008598598.1	XP_008596820.1	cyclopropane-fatty-acyl-phospholipid synthase
BBA_03507	19886519	XM_008598604.1	XP_008596826.1	DNA polymerase subunit Cdc27
BBA_03509	19886521	XM_008598606.1	XP_008596828.1	Snf7 family protein
BBA_03510	19886522	XM_008598607.1	XP_008596829.1	putativeTRAPP complex protein TRS85
BBA_03511	19886523	XM_008598608.1	XP_008596830.1	Pre-mRNA-splicing factor cwc26
BBA_03517	19886529	XM_008598614.1	XP_008596836.1	Ankyrin and HET domain protein
BBA_03519	19886531	XM_008598616.1	XP_008596838.1	ThiF family protein
BBA_03527	19886539	XM_008598624.1	XP_008596846.1	tRNA intron endonuclease
BBA_03528	19886540	XM_008598625.1	XP_008596847.1	ubiquitin-protein ligase (Asi3)
BBA_04172	19887184	XM_008599269.1	XP_008597491.1	Mov34/MPN/PAD-1 family protein
BBA_04174	19887186	XM_008599271.1	XP_008597493.1	uncharacterized protein
BBA_04180	19887192	XM_008599277.1	XP_008597499.1	BTB/POZ domain protein
BBA_04182	19887194	XM_008599279.1	XP_008597501.1	major facilitator superfamily transporter
BBA_04189	19887201	XM_008599286.1	XP_008597508.1	Peptidase S8/S53, subtilisin/kexin/sedolisin
BBA_04191	19887203	XM_008599288.1	XP_008597510.1	oligopeptide transporter
BBA_04192	19887204	XM_008599289.1	XP_008597511.1	RING-2 protein
BBA_04193	19887205	XM_008599290.1	XP_008597512.1	protein of unknown function FMP27
BBA_04194	19887206	XM_008599291.1	XP_008597513.1	uncharacterized protein
BBA_04195	19887207	XM_008599292.1	XP_008597514.1	RNA recognition domain-containing protein
BBA_04196	19887208	XM_008599293.1	XP_008597515.1	Cytochrome P450 CYP504A6
BBA_04199	19887211	XM_008599296.1	XP_008597518.1	mitosis protein DIM1
BBA_04204	19887216	XM_008599301.1	XP_008597523.1	protein kinase domain-containing protein
BBA_04206	19887218	XM_008599303.1	XP_008597525.1	homeobox and C2H2 transcription factor
BBA_04210	19887222	XM_008599307.1	XP_008597529.1	ankyrin repeat protein
BBA_04216	19887228	XM_008599313.1	XP_008597535.1	HSF-type DNA-binding protein
BBA_04217	19887229	XM_008599314.1	XP_008597536.1	uncharacterized protein
BBA_04221	19887233	XM_008599318.1	XP_008597540.1	mitochondrial export translocase Oxa2
BBA_04231	19887243	XM_008599328.1	XP_008597550.1	exonuclease family protein
BBA_04233	19887245	XM_008599330.1	XP_008597552.1	uncharacterized protein
BBA_04234	19887246	XM_008599331.1	XP_008597553.1	HMG box protein
BBA_04236	19887248	XM_008599333.1	XP_008597555.1	Autophagy-related protein 11
BBA_04241	19887253	XM_008599338.1	XP_008597560.1	phosphoesterase-like protein
BBA_04242	19887254	XM_008599339.1	XP_008597561.1	vacuolar iron transporter Ccc1
BBA_04243	19887255	XM_008599340.1	XP_008597562.1	ubiquinone biosynthesis monooxygenase COQ6
BBA_04244	19887256	XM_008599341.1	XP_008597563.1	NADH-ubiquinone oxidoreductase 49 kDa subunit
BBA_04245	19887257	XM_008599342.1	XP_008597564.1	ABC transporter
BBA_04246	19887258	XM_008599343.1	XP_008597565.1	ATP synthase
BBA_04248	19887260	XM_008599345.1	XP_008597567.1	MFS drug transporter
BBA_04249	19887261	XM_008599346.1	XP_008597568.1	CorA-like Mg2+ transporter
BBA_04253	19887265	XM_008599350.1	XP_008597572.1	transcription elongation factor SPT6
BBA_04256	19887268	XM_008599353.1	XP_008597575.1	fungal specific transcription factor
BBA_04260	19887272	XM_008599357.1	XP_008597579.1	phosphotransferase family protein
BBA_04261	19887273	XM_008599358.1	XP_008597580.1	protein kinase SNF1
BBA_04263	19887275	XM_008599360.1	XP_008597582.1	Bys1 family protein
BBA_04265	19887277	XM_008599362.1	XP_008597584.1	ankyrin repeat protein
BBA_04270	19887282	XM_008599367.1	XP_008597589.1	uncharacterized protein
BBA_04271	19887283	XM_008599368.1	XP_008597590.1	pheromone receptor
BBA_04273	19887285	XM_008599370.1	XP_008597592.1	glutathione synthetase
BBA_04279	19887291	XM_008599376.1	XP_008597598.1	BP28CT domain-containing protein
BBA_04282	19887294	XM_008599379.1	XP_008597601.1	isochorismatase domain-containing protein
BBA_04283	19887295	XM_008599380.1	XP_008597602.1	ATPase protein
BBA_04287	19887299	XM_008599384.1	XP_008597606.1	histone acetyltransferase type B catalytic subunit
BBA_04290	19887302	XM_008599387.1	XP_008597609.1	uncharacterized protein
BBA_04293	19887305	XM_008599390.1	XP_008597612.1	peptidase M61 domain-containing protein
BBA_04296	19887308	XM_008599393.1	XP_008597615.1	secretory phospholipase A2
BBA_04297	19887309	XM_008599394.1	XP_008597616.1	uncharacterized protein
BBA_04300	19887312	XM_008599397.1	XP_008597619.1	glutamate-cysteine ligase modifier subunit
BBA_04304	19887316	XM_008599401.1	XP_008597623.1	bem46-like protein
BBA_04307	19887319	XM_008599404.1	XP_008597626.1	para-nitrobenzyl esterase
BBA_04309	19887321	XM_008599406.1	XP_008597628.1	pyruvate carboxylase
BBA_04310	19887322	XM_008599407.1	XP_008597629.1	uncharacterized protein
BBA_04311	19887323	XM_008599408.1	XP_008597630.1	aldehyde dehydrogenase
BBA_04312	19887324	XM_008599409.1	XP_008597631.1	Fungal specific transcription factor, putative
BBA_04313	19887325	XM_008599410.1	XP_008597632.1	AhpC/Tsa family protein
BBA_04314	19887326	XM_008599411.1	XP_008597633.1	alpha-N-acetylglucosaminidase, putative
