"seqnames","start","end","width","strand","score","p_value","q_value","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","distanceToTSS","GeneID","transcript_id","protein_id"
"NW_007930857.1",66135,66141,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",22,65456,68097,2642,1,"BBA_06975",685,NA,NA,NA
"NW_007930892.1",66198,66204,7,"+",12,7.93e-05,1,"Promoter (2-3kb)",57,63711,64164,454,2,"BBA_09541",-2034,NA,NA,NA
"NW_007930900.1",66278,66284,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",65,61544,66754,5211,2,"BBA_09751",470,NA,NA,NA
"NW_007930849.1",66328,66334,7,"+",12,7.93e-05,1,"Promoter (1-2kb)",14,67405,67774,370,1,"BBA_05356",-1071,NA,NA,NA
"NW_007930849.1",66549,66555,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",14,67405,67774,370,1,"BBA_05356",-856,NA,NA,NA
"NW_007930895.1",66557,66563,7,"+",12,7.93e-05,1,"Promoter (1-2kb)",60,67708,69656,1949,1,"BBA_09629",-1145,NA,NA,NA
"NW_007930894.1",66793,66799,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",59,66426,70386,3961,1,"BBA_09600",367,NA,NA,NA
"NW_007930898.1",66953,66959,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",63,65752,67423,1672,1,"BBA_09704",1207,NA,NA,NA
"NW_007930863.1",67119,67125,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",28,64219,67373,3155,2,"BBA_07794",248,NA,NA,NA
"NW_007930882.1",67304,67310,7,"+",12,7.93e-05,1,"Promoter (1-2kb)",47,66102,66743,642,1,"BBA_09193",1202,NA,NA,NA
"NW_007930859.1",67394,67400,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",24,65522,67773,2252,1,"BBA_07299",1878,NA,NA,NA
"NW_007930850.1",67402,67408,7,"+",12,7.93e-05,1,"Promoter (1-2kb)",15,66064,68645,2582,1,"BBA_05603",1338,NA,NA,NA
"NW_007930888.1",67493,67499,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",53,65762,67257,1496,1,"BBA_09419",1737,NA,NA,NA
"NW_007930896.1",67597,67603,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",61,66870,70406,3537,1,"BBA_09656",727,NA,NA,NA
"NW_007930838.1",67635,67641,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",3,65073,66884,1812,2,"BBA_01260",-751,NA,NA,NA
"NW_007930857.1",67718,67724,7,"-",12,7.93e-05,1,"Promoter (2-3kb)",22,65456,68097,2642,1,"BBA_06975",2268,NA,NA,NA
"NW_007930843.1",67786,67792,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",8,67638,68993,1356,1,"BBA_03653",148,NA,NA,NA
"NW_007930876.1",67933,67939,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",41,68253,69407,1155,1,"BBA_08856",-320,NA,NA,NA
"NW_007930838.1",67983,67989,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",3,65073,66884,1812,2,"BBA_01260",-1105,NA,NA,NA
"NW_007930860.1",68032,68038,7,"+",12,7.93e-05,1,"Promoter (1-2kb)",25,68282,69483,1202,2,"BBA_07447",1445,NA,NA,NA
"NW_007930852.1",68117,68123,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",17,66412,68017,1606,2,"BBA_06041",-106,NA,NA,NA
"NW_007930897.1",68393,68399,7,"-",12,7.93e-05,1,"Promoter (2-3kb)",62,65922,67646,1725,1,"BBA_09682",2477,NA,NA,NA
"NW_007930899.1",68596,68602,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",64,68648,69830,1183,2,"BBA_09733",1234,NA,NA,NA
"NW_007930882.1",68668,68674,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",47,68586,69491,906,2,"BBA_09194",823,NA,NA,NA
"NW_007930874.1",68943,68949,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",39,64141,67639,3499,2,"BBA_08731",-1310,NA,NA,NA
"NW_007930848.1",69124,69130,7,"-",12,7.93e-05,1,"Promoter (2-3kb)",13,70764,71645,882,2,"BBA_05137",2521,NA,NA,NA
"NW_007930898.1",69338,69344,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",63,67732,68860,1129,2,"BBA_09705",-484,NA,NA,NA
"NW_007930898.1",69446,69452,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",63,67732,68860,1129,2,"BBA_09705",-586,NA,NA,NA
"NW_007930891.1",69772,69778,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",56,69471,70532,1062,2,"BBA_09516",760,NA,NA,NA
"NW_007930850.1",69905,69911,7,"+",12,7.93e-05,1,"Promoter (2-3kb)",15,71201,71998,798,2,"BBA_05604",2087,NA,NA,NA
"NW_007930842.1",69944,69950,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",7,70470,71117,648,1,"BBA_03229",-526,NA,NA,NA
"NW_007930870.1",69989,69995,7,"+",12,7.93e-05,1,"Promoter (1-2kb)",35,68771,74221,5451,1,"BBA_08468",1218,NA,NA,NA
"NW_007930888.1",69992,69998,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",53,67907,70396,2490,2,"BBA_09420",404,NA,NA,NA
"NW_007930882.1",70434,70440,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",47,69794,72792,2999,1,"BBA_09195",640,NA,NA,NA
"NW_007930846.1",70479,70485,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",11,70622,71473,852,2,"BBA_04671",988,NA,NA,NA
"NW_007930896.1",70548,70554,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",61,70744,71336,593,2,"BBA_09657",788,NA,NA,NA
"NW_007930890.1",70634,70640,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",55,72075,72622,548,2,"BBA_09487",1988,NA,NA,NA
"NW_007930838.1",70642,70648,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",3,69210,70871,1662,1,"BBA_01261",1438,NA,NA,NA
"NW_007930860.1",70709,70715,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",25,71535,72134,600,1,"BBA_07448",-826,NA,NA,NA
"NW_007930890.1",70832,70838,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",55,72075,72622,548,2,"BBA_09487",1790,NA,NA,NA
"NW_007930898.1",70938,70944,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",63,71154,71737,584,1,"BBA_09707",-216,NA,NA,NA
"NW_007930852.1",71287,71293,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",17,71514,72515,1002,2,"BBA_06044",1228,NA,NA,NA
"NW_007930841.1",71307,71313,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",6,72169,72656,488,1,"BBA_02772",-862,NA,NA,NA
"NW_007930877.1",71326,71332,7,"+",12,7.93e-05,1,"Promoter (1-2kb)",42,72171,73085,915,2,"BBA_08916",1753,NA,NA,NA
"NW_007930837.1",71392,71398,7,"-",12,7.93e-05,1,"Promoter (2-3kb)",2,69247,71166,1920,1,"BBA_00701",2151,NA,NA,NA
"NW_007930872.1",71508,71514,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",37,71950,73353,1404,1,"BBA_08626",-436,NA,NA,NA
"NW_007930881.1",71510,71516,7,"+",12,7.93e-05,1,"Promoter (2-3kb)",46,69112,76110,6999,1,"BBA_09151",2398,NA,NA,NA
"NW_007930899.1",71603,71609,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",64,71977,74524,2548,1,"BBA_09734",-374,NA,NA,NA
"NW_007930874.1",71837,71843,7,"+",12,7.93e-05,1,"Promoter (4-5kb)",39,64141,67639,3499,2,"BBA_08731",-4198,NA,NA,NA
"NW_007930862.1",71921,71927,7,"+",12,7.93e-05,1,"Promoter (1-2kb)",27,73070,74109,1040,1,"BBA_07700",-1143,NA,NA,NA
"NW_007930853.1",72095,72101,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",18,68843,70677,1835,2,"BBA_06230",-1424,NA,NA,NA
"NW_007930889.1",72491,72497,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",54,71144,72220,1077,1,"BBA_09457",1353,NA,NA,NA
"NW_007930837.1",72921,72927,7,"+",12,7.93e-05,1,"Promoter (2-3kb)",2,73329,75079,1751,2,"BBA_00702",2152,NA,NA,NA
"NW_007930838.1",73103,73109,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",3,71328,72705,1378,2,"BBA_01262",-398,NA,NA,NA
"NW_007930837.1",73139,73145,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",2,73329,75079,1751,2,"BBA_00702",1940,NA,NA,NA
"NW_007930853.1",73171,73177,7,"-",12,7.93e-05,1,"Promoter (2-3kb)",18,68843,70677,1835,2,"BBA_06230",-2500,NA,NA,NA
"NW_007930890.1",73182,73188,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",55,72075,72622,548,2,"BBA_09487",-566,NA,NA,NA
"NW_007930840.1",73269,73275,7,"+",12,7.93e-05,1,"Promoter (1-2kb)",5,74306,74743,438,1,"BBA_02327",-1031,NA,NA,NA
"NW_007930877.1",73356,73362,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",42,72171,73085,915,2,"BBA_08916",-271,NA,NA,NA
"NW_007930850.1",73422,73428,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",15,71201,71998,798,2,"BBA_05604",-1430,NA,NA,NA
"NW_007930898.1",73639,73645,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",63,73686,74303,618,2,"BBA_09708",658,NA,NA,NA
"NW_007930848.1",73866,73872,7,"+",12,7.93e-05,1,"Promoter (1-2kb)",13,72087,73645,1559,1,"BBA_05138",1779,NA,NA,NA
"NW_007930861.1",73921,73927,7,"-",12,7.93e-05,1,"Promoter (2-3kb)",26,68714,71452,2739,2,"BBA_07578",-2475,NA,NA,NA
"NW_007930849.1",74102,74108,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",14,73520,73917,398,2,"BBA_05359",-191,NA,NA,NA
"NW_007930891.1",74165,74171,7,"+",12,7.93e-05,1,"Promoter (1-2kb)",56,71282,75185,3904,2,"BBA_09517",1014,NA,NA,NA
"NW_007930869.1",74340,74346,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",34,73004,74683,1680,1,"BBA_08361",1342,NA,NA,NA
"NW_007930840.1",74388,74394,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",5,74306,74743,438,1,"BBA_02327",82,NA,NA,NA
"NW_007930884.1",74575,74581,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",49,75152,77602,2451,1,"BBA_09275",-577,NA,NA,NA
"NW_007930889.1",74604,74610,7,"+",12,7.93e-05,1,"Promoter (1-2kb)",54,76492,76779,288,1,"BBA_09458",-1882,NA,NA,NA
"NW_007930848.1",74604,74610,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",13,74657,76064,1408,2,"BBA_05139",1460,NA,NA,NA
"NW_007930870.1",74758,74764,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",35,74786,76080,1295,2,"BBA_08469",1322,NA,NA,NA
"NW_007930899.1",74813,74819,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",64,74832,76643,1812,1,"BBA_09735",-13,NA,NA,NA
"NW_007930882.1",74917,74923,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",47,75690,76380,691,1,"BBA_09196",-773,NA,NA,NA
"NW_007930871.1",75042,75048,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",36,73003,74229,1227,2,"BBA_08551",-813,NA,NA,NA
"NW_007930861.1",75093,75099,7,"-",12,7.93e-05,1,"Promoter (3-4kb)",26,68714,71452,2739,2,"BBA_07578",-3647,NA,NA,NA
"NW_007930897.1",75472,75478,7,"+",12,7.93e-05,1,"Promoter (1-2kb)",62,76673,77740,1068,1,"BBA_09684",-1195,NA,NA,NA
"NW_007930859.1",75517,75523,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",24,74433,75357,925,2,"BBA_07302",-160,NA,NA,NA
"NW_007930853.1",75598,75604,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",18,77343,79119,1777,1,"BBA_06231",-1745,NA,NA,NA
"NW_007930897.1",75935,75941,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",62,76673,77740,1068,1,"BBA_09684",-732,NA,NA,NA
"NW_007930839.1",75941,75947,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",4,74746,76295,1550,2,"BBA_01807",348,NA,NA,NA
"NW_007930866.1",75972,75978,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",31,72920,77088,4169,2,"BBA_08107",1116,NA,NA,NA
"NW_007930889.1",76030,76036,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",54,76492,76779,288,1,"BBA_09458",-462,NA,NA,NA
"NW_007930894.1",76086,76092,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",59,76052,76831,780,2,"BBA_09603",739,NA,NA,NA
"NW_007930844.1",76135,76141,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",9,74872,77875,3004,1,"BBA_04019",1269,NA,NA,NA
"NW_007930849.1",76259,76265,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",14,76384,78416,2033,1,"BBA_05361",-125,NA,NA,NA
"NW_007930891.1",76294,76300,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",56,71282,75185,3904,2,"BBA_09517",-1115,NA,NA,NA
"NW_007930895.1",76309,76315,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",60,75751,76293,543,1,"BBA_09631",558,NA,NA,NA
"NW_007930884.1",76363,76369,7,"+",12,7.93e-05,1,"Promoter (1-2kb)",49,75152,77602,2451,1,"BBA_09275",1211,NA,NA,NA
"NW_007930882.1",76400,76406,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",47,75690,76380,691,1,"BBA_09196",716,NA,NA,NA
"NW_007930886.1",76407,76413,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",51,75953,76390,438,1,"BBA_09349",460,NA,NA,NA
"NW_007930861.1",76622,76628,7,"-",12,7.93e-05,1,"Promoter (3-4kb)",26,79557,80374,818,2,"BBA_07579",3752,NA,NA,NA
"NW_007930861.1",76666,76672,7,"+",12,7.93e-05,1,"Promoter (3-4kb)",26,79557,80374,818,2,"BBA_07579",3702,NA,NA,NA
"NW_007930849.1",76715,76721,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",14,76384,78416,2033,1,"BBA_05361",331,NA,NA,NA
"NW_007930874.1",76777,76783,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",39,73947,76641,2695,2,"BBA_08732",-136,NA,NA,NA
"NW_007930877.1",76964,76970,7,"+",12,7.93e-05,1,"Promoter (1-2kb)",42,74767,75462,696,2,"BBA_08917",-1502,NA,NA,NA
"NW_007930893.1",77129,77135,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",58,76611,78284,1674,1,"BBA_09574",524,NA,NA,NA
"NW_007930880.1",77144,77150,7,"-",12,7.93e-05,1,"Distal Intergenic",45,83171,84423,1253,2,"BBA_09099",7279,NA,NA,NA
"NW_007930879.1",77293,77299,7,"-",12,7.93e-05,1,"Promoter (4-5kb)",44,72658,73235,578,2,"BBA_09047",-4064,NA,NA,NA
"NW_007930892.1",77321,77327,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",57,77587,80408,2822,1,"BBA_09545",-266,NA,NA,NA
"NW_007930852.1",77399,77405,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",17,74233,76661,2429,2,"BBA_06046",-744,NA,NA,NA
"NW_007930882.1",77551,77557,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",47,77687,80062,2376,1,"BBA_09197",-130,NA,NA,NA
"NW_007930893.1",77564,77570,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",58,76611,78284,1674,1,"BBA_09574",953,NA,NA,NA
"NW_007930839.1",77577,77583,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",4,77688,78733,1046,2,"BBA_01808",1156,NA,NA,NA
"NW_007930880.1",77604,77610,7,"+",12,7.93e-05,1,"Distal Intergenic",45,83171,84423,1253,2,"BBA_09099",6813,NA,NA,NA
"NW_007930893.1",77928,77934,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",58,76611,78284,1674,1,"BBA_09574",1323,NA,NA,NA
"NW_007930857.1",77945,77951,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",22,78708,79759,1052,1,"BBA_06977",-763,NA,NA,NA
"NW_007930857.1",78018,78024,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",22,78708,79759,1052,1,"BBA_06977",-690,NA,NA,NA
"NW_007930881.1",78383,78389,7,"+",12,7.93e-05,1,"Promoter (1-2kb)",46,76600,77049,450,2,"BBA_09152",-1334,NA,NA,NA
"NW_007930838.1",78440,78446,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",3,77463,79136,1674,1,"BBA_01263",983,NA,NA,NA
"NW_007930885.1",78582,78588,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",50,77785,78412,628,1,"BBA_09313",797,NA,NA,NA
"NW_007930897.1",78742,78748,7,"+",12,7.93e-05,1,"Promoter (1-2kb)",62,78353,80249,1897,2,"BBA_09685",1501,NA,NA,NA
"NW_007930870.1",78831,78837,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",35,78627,80359,1733,1,"BBA_08471",210,NA,NA,NA
"NW_007930836.1",79084,79090,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",1,78801,79499,699,2,"BBA_00026",409,NA,NA,NA
"NW_007930872.1",79157,79163,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",37,79716,80303,588,1,"BBA_08629",-553,NA,NA,NA
"NW_007930850.1",79182,79188,7,"+",12,7.93e-05,1,"Distal Intergenic",15,84842,87193,2352,1,"BBA_05605",-5654,NA,NA,NA
"NW_007930837.1",79339,79345,7,"-",12,7.93e-05,1,"Promoter (2-3kb)",2,76202,76963,762,2,"BBA_00703",-2382,NA,NA,NA
"NW_007930876.1",79437,79443,7,"+",12,7.93e-05,1,"Promoter (3-4kb)",41,79797,82937,3141,2,"BBA_08860",3494,NA,NA,NA
"NW_007930840.1",79585,79591,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",5,79631,80788,1158,1,"BBA_02329",-40,NA,NA,NA
"NW_007930867.1",79638,79644,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",32,75869,78664,2796,2,"BBA_08193",-974,NA,NA,NA
"NW_007930836.1",79713,79719,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",1,78801,79499,699,2,"BBA_00026",-214,NA,NA,NA
"NW_007930894.1",80032,80038,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",59,80408,82017,1610,1,"BBA_09606",-376,NA,NA,NA
"NW_007930842.1",80111,80117,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",7,80464,81717,1254,1,"BBA_03233",-347,NA,NA,NA
"NW_007930848.1",80223,80229,7,"-",12,7.93e-05,1,"Promoter (2-3kb)",13,77560,79592,2033,1,"BBA_05140",2669,NA,NA,NA
"NW_007930840.1",80511,80517,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",5,79631,80788,1158,1,"BBA_02329",880,NA,NA,NA
"NW_007930849.1",80665,80671,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",14,78587,80194,1608,2,"BBA_05362",-471,NA,NA,NA
"NW_007930870.1",81118,81124,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",35,80429,82419,1991,2,"BBA_08472",1301,NA,NA,NA
"NW_007930890.1",81547,81553,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",55,80719,81504,786,2,"BBA_09489",-49,NA,NA,NA
"NW_007930859.1",81576,81582,7,"+",12,7.93e-05,1,"Promoter (1-2kb)",24,80442,82681,2240,2,"BBA_07304",1099,NA,NA,NA
"NW_007930894.1",81671,81677,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",59,80408,82017,1610,1,"BBA_09606",1269,NA,NA,NA
"NW_007930873.1",81682,81688,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",38,81075,81572,498,2,"BBA_08672",-110,NA,NA,NA
"NW_007930888.1",81823,81829,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",53,80922,81893,972,1,"BBA_09425",901,NA,NA,NA
"NW_007930861.1",81858,81864,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",26,82439,83310,872,1,"BBA_07581",-575,NA,NA,NA
"NW_007930857.1",82131,82137,7,"-",12,7.93e-05,1,"Promoter (2-3kb)",22,82173,84644,2472,2,"BBA_06978",2513,NA,NA,NA
"NW_007930891.1",82270,82276,7,"-",12,7.93e-05,1,"Promoter (2-3kb)",56,80193,81986,1794,1,"BBA_09520",2083,NA,NA,NA
"NW_007930871.1",82406,82412,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",36,79890,81289,1400,2,"BBA_08555",-1123,NA,NA,NA
"NW_007930896.1",82445,82451,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",61,80972,81766,795,2,"BBA_09660",-679,NA,NA,NA
"NW_007930887.1",82457,82463,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",52,81979,83815,1837,1,"BBA_09390",484,NA,NA,NA
"NW_007930839.1",82571,82577,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",4,79662,82716,3055,2,"BBA_01809",145,NA,NA,NA
"NW_007930855.1",82614,82620,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",20,83294,85343,2050,1,"BBA_06666",-680,NA,NA,NA
"NW_007930893.1",82671,82677,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",58,82675,83589,915,2,"BBA_09576",918,NA,NA,NA
"NW_007930891.1",82924,82930,7,"-",12,7.93e-05,1,"Promoter (2-3kb)",56,80193,81986,1794,1,"BBA_09520",2737,NA,NA,NA
"NW_007930861.1",82955,82961,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",26,82439,83310,872,1,"BBA_07581",516,NA,NA,NA
"NW_007930889.1",83190,83196,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",54,83043,84190,1148,2,"BBA_09459",994,NA,NA,NA
"NW_007930880.1",83255,83261,7,"+",12,7.93e-05,1,"Promoter (1-2kb)",45,83171,84423,1253,2,"BBA_09099",1162,NA,NA,NA
"NW_007930867.1",83469,83475,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",32,84286,84909,624,1,"BBA_08196",-817,NA,NA,NA
"NW_007930877.1",83501,83507,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",42,84132,85908,1777,1,"BBA_08919",-631,NA,NA,NA
"NW_007930892.1",83512,83518,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",57,83704,84453,750,1,"BBA_09547",-186,NA,NA,NA
"NW_007930883.1",83551,83557,7,"+",12,7.93e-05,1,"Promoter (2-3kb)",48,86005,87307,1303,1,"BBA_09242",-2448,NA,NA,NA
"NW_007930854.1",83586,83592,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",19,81600,82795,1196,2,"BBA_06440",-797,NA,NA,NA
"NW_007930896.1",83884,83890,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",61,82282,83820,1539,2,"BBA_09661",-70,"19892673","XM_008604758.1","XP_008602980.1"
"NW_007930871.1",83931,83937,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",36,85565,87466,1902,1,"BBA_08556",-1634,NA,NA,NA
"NW_007930838.1",84032,84038,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",3,79875,83926,4052,2,"BBA_01264",-106,NA,NA,NA
"NW_007930877.1",84053,84059,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",42,84132,85908,1777,1,"BBA_08919",-79,NA,NA,NA
"NW_007930870.1",84333,84339,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",35,83171,84812,1642,2,"BBA_08473",479,NA,NA,NA
"NW_007930869.1",84482,84488,7,"+",12,7.93e-05,1,"Promoter (1-2kb)",34,84745,86382,1638,2,"BBA_08365",1894,NA,NA,NA
"NW_007930876.1",84488,84494,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",41,84284,85225,942,1,"BBA_08861",210,NA,NA,NA
"NW_007930893.1",84533,84539,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",58,83904,85262,1359,1,"BBA_09577",629,NA,NA,NA
"NW_007930838.1",84650,84656,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",3,84574,86596,2023,1,"BBA_01265",82,NA,NA,NA
"NW_007930856.1",84865,84871,7,"+",12,7.93e-05,1,"Promoter (1-2kb)",21,83396,84445,1050,1,"BBA_06832",1469,NA,NA,NA
"NW_007930884.1",85136,85142,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",49,83990,85783,1794,2,"BBA_09278",647,NA,NA,NA
"NW_007930837.1",85284,85290,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",2,85227,86291,1065,2,"BBA_00705",1007,NA,NA,NA
"NW_007930862.1",85322,85328,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",27,84490,85602,1113,2,"BBA_07703",274,NA,NA,NA
"NW_007930864.1",85727,85733,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",29,86056,87168,1113,1,"BBA_07902",-323,NA,NA,NA
"NW_007930894.1",86008,86014,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",59,84063,86683,2621,2,"BBA_09607",675,NA,NA,NA
"NW_007930890.1",86111,86117,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",55,85484,87086,1603,2,"BBA_09491",969,NA,NA,NA
"NW_007930879.1",86206,86212,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",44,85442,86516,1075,1,"BBA_09049",770,NA,NA,NA
"NW_007930878.1",86385,86391,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",43,86840,87833,994,2,"BBA_08985",1448,NA,NA,NA
"NW_007930888.1",86440,86446,7,"+",12,7.93e-05,1,"Promoter (2-3kb)",53,83471,88296,4826,1,"BBA_09426",2969,NA,NA,NA
"NW_007930866.1",86895,86901,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",31,86254,88979,2726,1,"BBA_08109",647,NA,NA,NA
"NW_007930888.1",86936,86942,7,"+",12,7.93e-05,1,"Promoter (3-4kb)",53,83471,88296,4826,1,"BBA_09426",3465,NA,NA,NA
"NW_007930847.1",86995,87001,7,"+",12,7.93e-05,1,"Promoter (1-2kb)",12,82929,85976,3048,2,"BBA_04929",-1019,NA,NA,NA
"NW_007930889.1",87044,87050,7,"+",12,7.93e-05,1,"Promoter (1-2kb)",54,88443,90688,2246,1,"BBA_09460",-1393,NA,NA,NA
"NW_007930847.1",87202,87208,7,"+",12,7.93e-05,1,"Promoter (1-2kb)",12,88323,91234,2912,1,"BBA_04930",-1115,NA,NA,NA
"NW_007930839.1",87313,87319,7,"+",12,7.93e-05,1,"Promoter (1-2kb)",4,84729,88493,3765,2,"BBA_01810",1174,NA,NA,NA
"NW_007930836.1",87434,87440,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",1,85654,87786,2133,1,"BBA_00029",1786,NA,NA,NA
"NW_007930856.1",87441,87447,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",21,88378,89387,1010,1,"BBA_06834",-931,NA,NA,NA
"NW_007930883.1",87456,87462,7,"-",12,7.93e-05,1,"Promoter (1-2kb)",48,86005,87307,1303,1,"BBA_09242",1457,NA,NA,NA
"NW_007930865.1",87548,87554,7,"-",12,7.93e-05,1,"Promoter (<=1kb)",30,87107,88120,1014,2,"BBA_08013",572,NA,NA,NA
"NW_007930889.1",87803,87809,7,"+",12,7.93e-05,1,"Promoter (<=1kb)",54,88443,90688,2246,1,"BBA_09460",-634,NA,NA,NA
