"seqnames","start","end","width","strand","score","p_value","q_value","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","distanceToTSS","GeneID","transcript_id","protein_id"
"NW_007930838.1",332643,332650,8,"-",11,1.48e-05,0.48,"Promoter (1-2kb)",3,333537,334599,1063,2,"BBA_01344",1956,NA,NA,NA
"NW_007930847.1",335674,335681,8,"-",11,1.48e-05,0.48,"Promoter (2-3kb)",12,333418,334652,1235,1,"BBA_04998",2263,NA,NA,NA
"NW_007930853.1",335953,335960,8,"-",11,1.48e-05,0.48,"Promoter (1-2kb)",18,337931,339588,1658,1,"BBA_06308",-1978,NA,NA,NA
"NW_007930856.1",336202,336209,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",21,335709,336689,981,1,"BBA_06904",500,NA,NA,NA
"NW_007930846.1",337223,337230,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",11,337095,338220,1126,1,"BBA_04744",128,NA,NA,NA
"NW_007930863.1",338521,338528,8,"+",11,1.48e-05,0.48,"Promoter (1-2kb)",28,338444,340215,1772,2,"BBA_07878",1687,"19890890","XM_008602975.1","XP_008601197.1"
"NW_007930840.1",339796,339803,8,"-",11,1.48e-05,0.48,"Promoter (1-2kb)",5,338359,341520,3162,2,"BBA_02405",1724,NA,NA,NA
"NW_007930841.1",340287,340294,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",6,340473,347150,6678,1,"BBA_02856",-179,NA,NA,NA
"NW_007930840.1",340428,340435,8,"-",11,1.48e-05,0.48,"Promoter (1-2kb)",5,338359,341520,3162,2,"BBA_02405",1092,NA,NA,NA
"NW_007930855.1",341334,341341,8,"+",11,1.48e-05,0.48,"Promoter (2-3kb)",20,341129,343924,2796,2,"BBA_06742",2583,NA,NA,NA
"NW_007930843.1",343736,343743,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",8,343251,344103,853,2,"BBA_03749",367,NA,NA,NA
"NW_007930846.1",343763,343770,8,"+",11,1.48e-05,0.48,"Promoter (1-2kb)",11,342576,344235,1660,1,"BBA_04746",1187,NA,NA,NA
"NW_007930842.1",344152,344159,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",7,344145,345713,1569,1,"BBA_03326",7,NA,NA,NA
"NW_007930838.1",345005,345012,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",3,344439,345374,936,2,"BBA_01348",362,NA,NA,NA
"NW_007930853.1",345384,345391,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",18,344759,346416,1658,1,"BBA_06310",625,NA,NA,NA
"NW_007930836.1",348353,348360,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",1,347854,349183,1330,2,"BBA_00120",823,NA,NA,NA
"NW_007930836.1",349103,349110,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",1,347854,349183,1330,2,"BBA_00120",80,NA,NA,NA
"NW_007930846.1",350452,350459,8,"-",11,1.48e-05,0.48,"Promoter (1-2kb)",11,350018,351805,1788,2,"BBA_04749",1353,NA,NA,NA
"NW_007930839.1",351809,351816,8,"+",11,1.48e-05,0.48,"Promoter (1-2kb)",4,352646,353137,492,2,"BBA_01900",1321,NA,NA,NA
"NW_007930842.1",352746,352753,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",7,353661,355134,1474,1,"BBA_03331",-915,NA,NA,NA
"NW_007930847.1",355460,355467,8,"-",11,1.48e-05,0.48,"Promoter (1-2kb)",12,354462,355504,1043,1,"BBA_05005",1005,NA,NA,NA
"NW_007930839.1",356323,356330,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",4,355896,358508,2613,1,"BBA_01902",427,NA,NA,NA
"NW_007930847.1",356959,356966,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",12,355871,357889,2019,2,"BBA_05006",930,NA,NA,NA
"NW_007930844.1",358651,358658,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",9,357902,359611,1710,2,"BBA_04114",960,NA,NA,NA
"NW_007930860.1",361190,361197,8,"-",11,1.48e-05,0.48,"Promoter (2-3kb)",25,361013,363386,2374,2,"BBA_07543",2196,NA,NA,NA
"NW_007930846.1",362442,362449,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",11,363183,364474,1292,1,"BBA_04752",-734,NA,NA,NA
"NW_007930853.1",362838,362845,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",18,360439,361962,1524,2,"BBA_06314",-876,NA,NA,NA
"NW_007930860.1",363691,363698,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",25,361013,363386,2374,2,"BBA_07543",-312,NA,NA,NA
"NW_007930857.1",363794,363801,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",22,356487,364323,7837,2,"BBA_07054",529,NA,NA,NA
"NW_007930839.1",365932,365939,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",4,365832,366655,824,2,"BBA_01906",716,NA,NA,NA
"NW_007930859.1",366979,366986,8,"-",11,1.48e-05,0.48,"Promoter (1-2kb)",24,368495,371923,3429,1,"BBA_07404",-1516,NA,NA,NA
"NW_007930850.1",367862,367869,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",15,365931,368300,2370,2,"BBA_05697",438,NA,NA,NA
"NW_007930857.1",371358,371365,8,"-",11,1.48e-05,0.48,"Promoter (1-2kb)",22,370032,371546,1515,1,"BBA_07056",1333,NA,NA,NA
"NW_007930850.1",372745,372752,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",15,370820,371998,1179,2,"BBA_05700",-754,NA,NA,NA
"NW_007930857.1",372771,372778,8,"-",11,1.48e-05,0.48,"Promoter (2-3kb)",22,370032,371546,1515,1,"BBA_07056",2746,NA,NA,NA
"NW_007930843.1",374648,374655,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",8,373641,375167,1527,2,"BBA_03757",519,NA,NA,NA
"NW_007930851.1",375274,375281,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",16,374937,375902,966,1,"BBA_05933",337,NA,NA,NA
"NW_007930837.1",375728,375735,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",2,375863,376162,300,2,"BBA_00798",427,NA,NA,NA
"NW_007930850.1",377662,377669,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",15,377302,378772,1471,1,"BBA_05702",360,NA,NA,NA
"NW_007930852.1",378851,378858,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",17,378120,380039,1920,1,"BBA_06126",731,NA,NA,NA
"NW_007930858.1",380052,380059,8,"-",11,1.48e-05,0.48,"Promoter (2-3kb)",23,382435,385423,2989,1,"BBA_07230",-2383,NA,NA,NA
"NW_007930846.1",380287,380294,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",11,379297,380365,1069,2,"BBA_04759",78,NA,NA,NA
"NW_007930854.1",381021,381028,8,"-",11,1.48e-05,0.48,"Promoter (1-2kb)",19,382155,382578,424,1,"BBA_06545",-1134,NA,NA,NA
"NW_007930841.1",381718,381725,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",6,379065,381065,2001,2,"BBA_02865",-660,NA,NA,NA
"NW_007930843.1",385372,385379,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",8,382818,384497,1680,2,"BBA_03758",-882,NA,NA,NA
"NW_007930840.1",385598,385605,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",5,385835,388269,2435,1,"BBA_02418",-237,NA,NA,NA
"NW_007930857.1",385995,386002,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",22,385858,386309,452,1,"BBA_07060",137,NA,NA,NA
"NW_007930856.1",386165,386172,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",21,386840,387919,1080,1,"BBA_06918",-668,NA,NA,NA
"NW_007930839.1",391249,391256,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",4,390673,391548,876,2,"BBA_01915",299,NA,NA,NA
"NW_007930852.1",391882,391889,8,"+",11,1.48e-05,0.48,"Promoter (2-3kb)",17,387146,389606,2461,2,"BBA_06130",-2276,NA,NA,NA
"NW_007930853.1",392686,392693,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",18,392060,392963,904,1,"BBA_06325",626,NA,NA,NA
"NW_007930852.1",395566,395573,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",17,392469,395183,2715,2,"BBA_06131",-390,NA,NA,NA
"NW_007930843.1",396059,396066,8,"+",11,1.48e-05,0.48,"Distal Intergenic",8,390678,391028,351,2,"BBA_03759",-5031,NA,NA,NA
"NW_007930839.1",396805,396812,8,"+",11,1.48e-05,0.48,"Promoter (1-2kb)",4,398468,399372,905,1,"BBA_01918",-1656,NA,NA,NA
"NW_007930850.1",398259,398266,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",15,399235,400497,1263,1,"BBA_05705",-976,NA,NA,NA
"NW_007930851.1",399963,399970,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",16,399161,400183,1023,2,"BBA_05937",220,NA,NA,NA
"NW_007930857.1",403216,403223,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",22,403689,404151,463,2,"BBA_07065",935,NA,NA,NA
"NW_007930858.1",403359,403366,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",23,401539,402527,989,2,"BBA_07236",-832,NA,NA,NA
"NW_007930837.1",403777,403784,8,"+",11,1.48e-05,0.48,"Distal Intergenic",2,393320,395232,1913,2,"BBA_00803",-8545,NA,NA,NA
"NW_007930847.1",404569,404576,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",12,403736,405373,1638,1,"BBA_05019",833,NA,NA,NA
"NW_007930842.1",404832,404839,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",7,404770,405525,756,2,"BBA_03350",693,NA,NA,NA
"NW_007930838.1",407199,407206,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",3,405570,407395,1826,2,"BBA_01366",196,NA,NA,NA
"NW_007930853.1",408042,408049,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",18,405837,407213,1377,2,"BBA_06331",-829,NA,NA,NA
"NW_007930857.1",410308,410315,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",22,409276,411106,1831,2,"BBA_07068",791,NA,NA,NA
"NW_007930857.1",410888,410895,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",22,409276,411106,1831,2,"BBA_07068",218,NA,NA,NA
"NW_007930840.1",411336,411343,8,"+",11,1.48e-05,0.48,"Promoter (1-2kb)",5,410954,413193,2240,2,"BBA_02424",1850,NA,NA,NA
"NW_007930845.1",411337,411344,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",10,410560,411018,459,2,"BBA_04473",-319,NA,NA,NA
"NW_007930860.1",411743,411750,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",25,407140,411633,4494,2,"BBA_07551",-110,NA,NA,NA
"NW_007930851.1",414931,414938,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",16,414144,415147,1004,1,"BBA_05942",787,NA,NA,NA
"NW_007930837.1",417769,417776,8,"-",11,1.48e-05,0.48,"Promoter (1-2kb)",2,416931,419053,2123,2,"BBA_00806",1284,NA,NA,NA
"NW_007930850.1",418146,418153,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",15,417998,418746,749,2,"BBA_05713",600,NA,NA,NA
"NW_007930841.1",418288,418295,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",6,418788,420261,1474,1,"BBA_02873",-493,NA,NA,NA
"NW_007930857.1",419552,419559,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",22,417528,419383,1856,2,"BBA_07071",-176,NA,NA,NA
"NW_007930857.1",420118,420125,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",22,420200,420669,470,2,"BBA_07072",551,NA,NA,NA
"NW_007930843.1",422167,422174,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",8,418061,422350,4290,2,"BBA_03766",183,NA,NA,NA
"NW_007930853.1",422910,422917,8,"+",11,1.48e-05,0.48,"Promoter (1-2kb)",18,420318,421894,1577,2,"BBA_06337",-1016,NA,NA,NA
"NW_007930836.1",423264,423271,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",1,421381,423528,2148,2,"BBA_00146",257,NA,NA,NA
"NW_007930855.1",423276,423283,8,"-",11,1.48e-05,0.48,"Promoter (2-3kb)",20,425660,426511,852,1,"BBA_06764",-2384,NA,NA,NA
"NW_007930850.1",423835,423842,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",15,423933,425819,1887,1,"BBA_05715",-91,NA,NA,NA
"NW_007930859.1",424824,424831,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",24,424315,426346,2032,1,"BBA_07421",516,NA,NA,NA
"NW_007930850.1",426852,426859,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",15,426577,427719,1143,1,"BBA_05716",282,NA,NA,NA
"NW_007930840.1",426875,426882,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",5,426393,427298,906,2,"BBA_02427",416,NA,NA,NA
"NW_007930838.1",428593,428600,8,"-",11,1.48e-05,0.48,"Promoter (1-2kb)",3,427495,428866,1372,1,"BBA_01371",1105,NA,NA,NA
"NW_007930842.1",429319,429326,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",7,429655,430497,843,1,"BBA_03360",-329,NA,NA,NA
"NW_007930852.1",430062,430069,8,"+",11,1.48e-05,0.48,"Promoter (2-3kb)",17,431181,432489,1309,2,"BBA_06142",2420,NA,NA,NA
"NW_007930855.1",430108,430115,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",20,429290,430165,876,1,"BBA_06766",818,NA,NA,NA
"NW_007930853.1",430323,430330,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",18,429567,430672,1106,1,"BBA_06340",763,NA,NA,NA
"NW_007930849.1",431530,431537,8,"+",11,1.48e-05,0.48,"Promoter (1-2kb)",14,432790,434525,1736,1,"BBA_05486",-1253,NA,NA,NA
"NW_007930853.1",431616,431623,8,"+",11,1.48e-05,0.48,"Promoter (1-2kb)",18,433464,435014,1551,1,"BBA_06341",-1841,NA,NA,NA
"NW_007930836.1",433284,433291,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",1,431727,433778,2052,2,"BBA_00149",494,NA,NA,NA
"NW_007930844.1",434060,434067,8,"+",11,1.48e-05,0.48,"Promoter (3-4kb)",9,430089,434598,4510,1,"BBA_04134",3971,NA,NA,NA
"NW_007930838.1",434262,434269,8,"+",11,1.48e-05,0.48,"Promoter (1-2kb)",3,433151,433546,396,1,"BBA_01372",1111,NA,NA,NA
"NW_007930849.1",434354,434361,8,"+",11,1.48e-05,0.48,"Promoter (1-2kb)",14,434752,435831,1080,2,"BBA_05487",1470,NA,NA,NA
"NW_007930846.1",435645,435652,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",11,435457,436390,934,1,"BBA_04776",188,NA,NA,NA
"NW_007930855.1",435829,435836,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",20,432909,435283,2375,2,"BBA_06768",-553,NA,NA,NA
"NW_007930841.1",436761,436768,8,"-",11,1.48e-05,0.48,"Promoter (1-2kb)",6,436257,437838,1582,2,"BBA_02878",1077,NA,NA,NA
"NW_007930836.1",440996,441003,8,"-",11,1.48e-05,0.48,"Promoter (1-2kb)",1,440946,442502,1557,2,"BBA_00152",1506,NA,NA,NA
"NW_007930852.1",441299,441306,8,"+",11,1.48e-05,0.48,"Promoter (3-4kb)",17,441517,445269,3753,2,"BBA_06144",3963,NA,NA,NA
"NW_007930841.1",442402,442409,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",6,442914,443860,947,1,"BBA_02880",-505,NA,NA,NA
"NW_007930843.1",442743,442750,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",8,441325,443478,2154,2,"BBA_03773",735,NA,NA,NA
"NW_007930853.1",443073,443080,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",18,441707,443436,1730,2,"BBA_06344",356,NA,NA,NA
"NW_007930841.1",443296,443303,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",6,442914,443860,947,1,"BBA_02880",382,NA,NA,NA
"NW_007930842.1",444170,444177,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",7,442117,443792,1676,2,"BBA_03366",-385,NA,NA,NA
"NW_007930840.1",446742,446749,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",5,446347,447009,663,1,"BBA_02432",402,NA,NA,NA
"NW_007930838.1",447605,447612,8,"-",11,1.48e-05,0.48,"Promoter (1-2kb)",3,445783,447894,2112,1,"BBA_01377",1829,NA,NA,NA
"NW_007930838.1",451151,451158,8,"-",11,1.48e-05,0.48,"Promoter (1-2kb)",3,448733,452311,3579,2,"BBA_01378",1160,NA,NA,NA
"NW_007930851.1",452632,452639,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",16,450115,452586,2472,2,"BBA_05954",-53,NA,NA,NA
"NW_007930842.1",457009,457016,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",7,454798,456906,2109,2,"BBA_03369",-110,NA,NA,NA
"NW_007930848.1",459536,459543,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",13,457935,459450,1516,2,"BBA_05258",-93,NA,NA,NA
"NW_007930856.1",461750,461757,8,"-",11,1.48e-05,0.48,"Promoter (1-2kb)",21,459544,460453,910,2,"BBA_06941",-1304,NA,NA,NA
"NW_007930850.1",462591,462598,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",15,462376,462945,570,1,"BBA_05730",222,NA,NA,NA
"NW_007930836.1",464928,464935,8,"+",11,1.48e-05,0.48,"Promoter (2-3kb)",1,462812,466262,3451,1,"BBA_00159",2116,NA,NA,NA
"NW_007930852.1",466003,466010,8,"+",11,1.48e-05,0.48,"Promoter (1-2kb)",17,467115,469910,2796,1,"BBA_06150",-1105,NA,NA,NA
"NW_007930845.1",466365,466372,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",10,465557,466280,724,1,"BBA_04491",815,NA,NA,NA
"NW_007930852.1",466396,466403,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",17,467115,469910,2796,1,"BBA_06150",-712,NA,NA,NA
"NW_007930851.1",468995,469002,8,"+",11,1.48e-05,0.48,"Promoter (1-2kb)",16,468202,470812,2611,2,"BBA_05961",1810,NA,NA,NA
"NW_007930846.1",469515,469522,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",11,469184,471103,1920,1,"BBA_04785",331,NA,NA,NA
"NW_007930850.1",470755,470762,8,"-",11,1.48e-05,0.48,"Promoter (3-4kb)",15,467596,470976,3381,1,"BBA_05732",3166,NA,NA,NA
"NW_007930838.1",472153,472160,8,"-",11,1.48e-05,0.48,"Promoter (1-2kb)",3,470670,472187,1518,1,"BBA_01386",1490,NA,NA,NA
"NW_007930844.1",473082,473089,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",9,469777,473846,4070,2,"BBA_04146",764,NA,NA,NA
"NW_007930855.1",473187,473194,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",20,472934,474867,1934,1,"BBA_06782",253,NA,NA,NA
"NW_007930855.1",473412,473419,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",20,472934,474867,1934,1,"BBA_06782",478,NA,NA,NA
"NW_007930838.1",474534,474541,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",3,472584,474568,1985,2,"BBA_01387",34,NA,NA,NA
"NW_007930845.1",475011,475018,8,"+",11,1.48e-05,0.48,"Promoter (3-4kb)",10,471551,478466,6916,1,"BBA_04494",3460,NA,NA,NA
"NW_007930855.1",475091,475098,8,"+",11,1.48e-05,0.48,"Promoter (1-2kb)",20,474997,476724,1728,2,"BBA_06783",1626,NA,NA,NA
"NW_007930848.1",475360,475367,8,"+",11,1.48e-05,0.48,"Promoter (2-3kb)",13,478060,479082,1023,1,"BBA_05263",-2693,NA,NA,NA
"NW_007930849.1",475916,475923,8,"-",11,1.48e-05,0.48,"Promoter (1-2kb)",14,476724,477467,744,2,"BBA_05502",1551,NA,NA,NA
"NW_007930856.1",476613,476620,8,"+",11,1.48e-05,0.48,"Promoter (3-4kb)",21,473432,482909,9478,1,"BBA_06943",3181,NA,NA,NA
"NW_007930849.1",477103,477110,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",14,476724,477467,744,2,"BBA_05502",364,NA,NA,NA
"NW_007930851.1",477420,477427,8,"+",11,1.48e-05,0.48,"Promoter (1-2kb)",16,478008,478783,776,2,"BBA_05964",1356,NA,NA,NA
"NW_007930839.1",478048,478055,8,"+",11,1.48e-05,0.48,"Promoter (3-4kb)",4,474380,480988,6609,1,"BBA_01941",3668,NA,NA,NA
"NW_007930849.1",478082,478089,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",14,478520,479941,1422,1,"BBA_05503",-431,NA,NA,NA
"NW_007930851.1",478561,478568,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",16,478008,478783,776,2,"BBA_05964",215,NA,NA,NA
"NW_007930846.1",479093,479100,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",11,478859,480472,1614,1,"BBA_04788",234,NA,NA,NA
"NW_007930847.1",479993,480000,8,"-",11,1.48e-05,0.48,"Promoter (2-3kb)",12,477039,477869,831,2,"BBA_05038",-2131,NA,NA,NA
"NW_007930847.1",481922,481929,8,"-",11,1.48e-05,0.48,"Promoter (2-3kb)",12,483924,484574,651,1,"BBA_05039",-2002,NA,NA,NA
"NW_007930836.1",483023,483030,8,"-",11,1.48e-05,0.48,"Promoter (1-2kb)",1,484066,484950,885,2,"BBA_00163",1927,NA,NA,NA
"NW_007930847.1",483514,483521,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",12,483924,484574,651,1,"BBA_05039",-403,NA,NA,NA
"NW_007930855.1",483707,483714,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",20,484255,484666,412,2,"BBA_06785",952,NA,NA,NA
"NW_007930836.1",484806,484813,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",1,484066,484950,885,2,"BBA_00163",144,NA,NA,NA
"NW_007930853.1",486367,486374,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",18,485818,486724,907,1,"BBA_06363",549,NA,NA,NA
"NW_007930843.1",487276,487283,8,"+",11,1.48e-05,0.48,"Promoter (1-2kb)",8,484606,485553,948,2,"BBA_03790",-1723,NA,NA,NA
"NW_007930852.1",490525,490532,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",17,490293,493628,3336,1,"BBA_06158",232,NA,NA,NA
"NW_007930839.1",490972,490979,8,"-",11,1.48e-05,0.48,"Promoter (3-4kb)",4,494677,495399,723,1,"BBA_01944",-3705,NA,NA,NA
"NW_007930844.1",492995,493002,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",9,493188,495527,2340,1,"BBA_04150",-193,NA,NA,NA
"NW_007930844.1",493383,493390,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",9,493188,495527,2340,1,"BBA_04150",195,NA,NA,NA
"NW_007930839.1",493714,493721,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",4,494677,495399,723,1,"BBA_01944",-956,NA,NA,NA
"NW_007930854.1",494267,494274,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",19,492349,494399,2051,2,"BBA_06578",132,NA,NA,NA
"NW_007930847.1",494455,494462,8,"-",11,1.48e-05,0.48,"Promoter (2-3kb)",12,494808,496591,1784,2,"BBA_05042",2136,NA,NA,NA
"NW_007930839.1",495269,495276,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",4,494677,495399,723,1,"BBA_01944",592,NA,NA,NA
"NW_007930851.1",496419,496426,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",16,495602,497297,1696,2,"BBA_05970",871,NA,NA,NA
"NW_007930841.1",499532,499539,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",6,499807,500605,799,1,"BBA_02904",-268,NA,NA,NA
"NW_007930845.1",499687,499694,8,"-",11,1.48e-05,0.48,"Promoter (2-3kb)",10,497225,500067,2843,1,"BBA_04500",2469,NA,NA,NA
"NW_007930841.1",501258,501265,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",6,501195,501479,285,2,"BBA_02905",221,NA,NA,NA
"NW_007930857.1",502221,502228,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",22,503044,504749,1706,1,"BBA_07095",-823,NA,NA,NA
"NW_007930844.1",503953,503960,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",9,502530,504047,1518,2,"BBA_04153",87,NA,NA,NA
"NW_007930849.1",504402,504409,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",14,504093,504764,672,1,"BBA_05510",309,NA,NA,NA
"NW_007930848.1",504917,504924,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",13,504699,506211,1513,1,"BBA_05273",225,NA,NA,NA
"NW_007930842.1",508509,508516,8,"+",11,1.48e-05,0.48,"Promoter (1-2kb)",7,507005,507970,966,1,"BBA_03385",1504,NA,NA,NA
"NW_007930844.1",509651,509658,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",9,509614,511287,1674,1,"BBA_04156",37,NA,NA,NA
"NW_007930847.1",513248,513255,8,"+",11,1.48e-05,0.48,"Promoter (1-2kb)",12,511261,512505,1245,1,"BBA_05047",1987,NA,NA,NA
"NW_007930850.1",515708,515715,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",15,514686,516360,1675,2,"BBA_05749",645,NA,NA,NA
"NW_007930841.1",519802,519809,8,"+",11,1.48e-05,0.48,"Promoter (2-3kb)",6,519698,522319,2622,2,"BBA_02911",2510,NA,NA,NA
"NW_007930838.1",520527,520534,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",3,520720,526021,5302,1,"BBA_01397",-193,NA,NA,NA
"NW_007930846.1",522357,522364,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",11,522304,523398,1095,1,"BBA_04803",53,NA,NA,NA
"NW_007930843.1",522491,522498,8,"-",11,1.48e-05,0.48,"Promoter (<=1kb)",8,521422,522389,968,2,"BBA_03798",-109,NA,NA,NA
"NW_007930846.1",522661,522668,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",11,522304,523398,1095,1,"BBA_04803",357,NA,NA,NA
"NW_007930844.1",526541,526548,8,"+",11,1.48e-05,0.48,"Promoter (2-3kb)",9,526386,528943,2558,2,"BBA_04163",2395,NA,NA,NA
"NW_007930841.1",527841,527848,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",6,528117,530360,2244,1,"BBA_02915",-269,NA,NA,NA
"NW_007930846.1",528003,528010,8,"-",11,1.48e-05,0.48,"Promoter (1-2kb)",11,524496,526270,1775,2,"BBA_04804",-1740,NA,NA,NA
"NW_007930854.1",528788,528795,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",19,527975,529447,1473,2,"BBA_06594",652,NA,NA,NA
"NW_007930851.1",529994,530001,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",16,529275,531164,1890,1,"BBA_05984",719,NA,NA,NA
"NW_007930845.1",531503,531510,8,"+",11,1.48e-05,0.48,"Promoter (1-2kb)",10,528862,530236,1375,2,"BBA_04506",-1267,NA,NA,NA
"NW_007930844.1",533575,533582,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",9,533174,533921,748,2,"BBA_04166",339,NA,NA,NA
"NW_007930836.1",534217,534224,8,"+",11,1.48e-05,0.48,"Promoter (<=1kb)",1,533935,535343,1409,1,"BBA_00179",282,NA,NA,NA
