locus_tag	GeneID	transcript_id	protein_id	product
BBA_02813	19885825	XM_008597910.1	XP_008596132.1	putative 2-oxoglutarate/malate translocator
BBA_02816	19885828	XM_008597913.1	XP_008596135.1	putative phytochrome-like histidine kinase PHY1p
BBA_02824	19885836	XM_008597921.1	XP_008596143.1	short chain dehydrogenase
BBA_02830	19885842	XM_008597927.1	XP_008596149.1	JmjC domain-containing protein
BBA_02834	19885846	XM_008597931.1	XP_008596153.1	allantoate permease
BBA_02835	19885847	XM_008597932.1	XP_008596154.1	ATP synthase F0
BBA_02841	19885853	XM_008597938.1	XP_008596160.1	SET domain-containing protein
BBA_02844	19885856	XM_008597941.1	XP_008596163.1	ENTH domain-containing protein
BBA_02845	19885857	XM_008597942.1	XP_008596164.1	BTB/POZ domain-containing protein
BBA_02853	19885865	XM_008597950.1	XP_008596172.1	uncharacterized protein
BBA_02854	19885866	XM_008597951.1	XP_008596173.1	tubulin-tyrosine ligase
BBA_02857	19885869	XM_008597954.1	XP_008596176.1	phenazine biosynthesis protein phzF
BBA_02862	19885874	XM_008597959.1	XP_008596181.1	uncharacterized protein
BBA_02863	19885875	XM_008597960.1	XP_008596182.1	cyclin domain-containing protein
BBA_02867	19885879	XM_008597964.1	XP_008596186.1	3,4-dihydroxy-2-butanone 4-phosphate synthase
BBA_02869	19885881	XM_008597966.1	XP_008596188.1	methylthioadenosine phosphorylase
BBA_02872	19885884	XM_008597969.1	XP_008596191.1	uncharacterized protein
BBA_02873	19885885	XM_008597970.1	XP_008596192.1	sarcosine oxidase
BBA_02874	19885886	XM_008597971.1	XP_008596193.1	Cytochrome P450 CYP505D4
BBA_02876	19885888	XM_008597973.1	XP_008596195.1	vivid PAS protein VVD
BBA_02877	19885889	XM_008597974.1	XP_008596196.1	formamidopyrimidine-DNA glycosylase
BBA_02880	19885892	XM_008597977.1	XP_008596199.1	RHO protein GDP dissociation inhibitor
BBA_02886	19885898	XM_008597983.1	XP_008596205.1	alanine and arginine rich protein
BBA_02893	19885905	XM_008597990.1	XP_008596212.1	Ser/Thr protein phosphatase family protein
BBA_02896	19885908	XM_008597993.1	XP_008596215.1	ATP/GTP-binding protein
BBA_02910	19885922	XM_008598007.1	XP_008596229.1	methionine aminopeptidase
BBA_02911	19885923	XM_008598008.1	XP_008596230.1	AT hook domain-containing protein
BBA_02915	19885927	XM_008598012.1	XP_008596234.1	peptidase family M3
BBA_02918	19885930	XM_008598015.1	XP_008596237.1	major facilitator superfamily transporter
BBA_02933	19885945	XM_008598030.1	XP_008596252.1	carboxylesterase-like protein
BBA_02941	19885953	XM_008598038.1	XP_008596260.1	chitinase A1
BBA_02944	19885956	XM_008598041.1	XP_008596263.1	tat pathway signal sequence
BBA_02950	19885962	XM_008598047.1	XP_008596269.1	WD repeat domain-containing protein
BBA_02951	19885963	XM_008598048.1	XP_008596270.1	uncharacterized protein
BBA_02954	19885966	XM_008598051.1	XP_008596273.1	Hypothetical protein
BBA_02961	19885973	XM_008598058.1	XP_008596280.1	AN1-like Zinc finger protein
BBA_02962	19885974	XM_008598059.1	XP_008596281.1	uncharacterized protein
BBA_02966	19885978	XM_008598063.1	XP_008596285.1	uncharacterized protein
BBA_02967	19885979	XM_008598064.1	XP_008596286.1	Mmc protein
BBA_02968	19885980	XM_008598065.1	XP_008596287.1	regulator of G protein signaling
BBA_02969	19885981	XM_008598066.1	XP_008596288.1	uncharacterized protein
BBA_02970	19885982	XM_008598067.1	XP_008596289.1	uncharacterized protein
BBA_02971	19885983	XM_008598068.1	XP_008596290.1	RNA polymerase II-associated protein
BBA_02985	19885997	XM_008598082.1	XP_008596304.1	glycosyltransferase family 2
BBA_02987	19885999	XM_008598084.1	XP_008596306.1	suppressor of Mek1
BBA_02991	19886003	XM_008598088.1	XP_008596310.1	short-chain dehydrogenase
BBA_02993	19886005	XM_008598090.1	XP_008596312.1	WD domain-containing protein
BBA_02997	19886009	XM_008598094.1	XP_008596316.1	uncharacterized protein
BBA_03003	19886015	XM_008598100.1	XP_008596322.1	serine protein kinase
BBA_03006	19886018	XM_008598103.1	XP_008596325.1	tat pathway signal sequence
BBA_03010	19886022	XM_008598107.1	XP_008596329.1	uncharacterized protein
BBA_03011	19886023	XM_008598108.1	XP_008596330.1	phosphatidylinositol-specific phospholipase C
BBA_03023	19886035	XM_008598120.1	XP_008596342.1	uncharacterized protein
BBA_03028	19886040	XM_008598125.1	XP_008596347.1	ubiquinol-cytochrome-c reductase cytochrome c1
BBA_03031	19886043	XM_008598128.1	XP_008596350.1	lipase 2 precursor
BBA_03034	19886046	XM_008598131.1	XP_008596353.1	uncharacterized protein
BBA_03039	19886051	XM_008598136.1	XP_008596358.1	flavin containing amine oxidoreductase
BBA_03040	19886052	XM_008598137.1	XP_008596359.1	DUF636 domain protein
BBA_03044	19886056	XM_008598141.1	XP_008596363.1	hexose transporter
BBA_03050	19886062	XM_008598147.1	XP_008596369.1	ECM29 protein
BBA_03054	19886066	XM_008598151.1	XP_008596373.1	pheromone-regulated membrane protein
BBA_03062	19886074	XM_008598159.1	XP_008596381.1	putative Heat-labile enterotoxin IIB, A chain
BBA_03063	19886075	XM_008598160.1	XP_008596382.1	chromo domain-containing protein
BBA_03064	19886076	XM_008598161.1	XP_008596383.1	uncharacterized protein
BBA_03065	19886077	XM_008598162.1	XP_008596384.1	GliK protein
BBA_03068	19886080	XM_008598165.1	XP_008596387.1	cholera enterotoxin subunit A2
BBA_03079	19886091	XM_008598176.1	XP_008596398.1	phosphotransferase family protein
BBA_03083	19886095	XM_008598180.1	XP_008596402.1	short chain dehydrogenase
BBA_03091	19886103	XM_008598188.1	XP_008596410.1	GNAT family acetyltransferase
BBA_03094	19886106	XM_008598191.1	XP_008596413.1	6-phosphofructo-2-kinase
BBA_03095	19886107	XM_008598192.1	XP_008596414.1	cytidine and deoxycytidylate deaminase zinc-binding region
BBA_03100	19886112	XM_008598197.1	XP_008596419.1	fungal specific transcription factor
BBA_03109	19886121	XM_008598206.1	XP_008596428.1	homogentisate 1,2-dioxygenase
BBA_03110	19886122	XM_008598207.1	XP_008596429.1	OPT oligopeptide transporter
BBA_03111	19886123	XM_008598208.1	XP_008596430.1	uncharacterized protein
BBA_03112	19886124	XM_008598209.1	XP_008596431.1	Ankyrin repeat-containing protein
BBA_03113	19886125	XM_008598210.1	XP_008596432.1	uncharacterized protein
BBA_03117	19886129	XM_008598214.1	XP_008596436.1	Acyl-CoA N-acyltransferase
BBA_03118	19886130	XM_008598215.1	XP_008596437.1	von Willebrand factor type A domain-containing protein
BBA_03120	19886132	XM_008598217.1	XP_008596439.1	uncharacterized protein
BBA_03121	19886133	XM_008598218.1	XP_008596440.1	cell surface protein
BBA_03125	19886137	XM_008598222.1	XP_008596444.1	PI31 proteasome regulator
BBA_03134	19886146	XM_008598231.1	XP_008596453.1	alpha-adaptin C
BBA_03136	19886148	XM_008598233.1	XP_008596455.1	ARP2/3 complex 16 kDa subunit
BBA_03137	19886149	XM_008598234.1	XP_008596456.1	putative metacaspase
BBA_03139	19886151	XM_008598236.1	XP_008596458.1	carbon-nitrogen hydrolase
BBA_03142	19886154	XM_008598239.1	XP_008596461.1	vacuolar ATP synthase 98 kDa subunit
BBA_03143	19886155	XM_008598240.1	XP_008596462.1	leucine Rich Repeat domain-containing protein
BBA_03146	19886158	XM_008598243.1	XP_008596465.1	PHD-finger domain-containing protein
BBA_03149	19886161	XM_008598246.1	XP_008596468.1	putative oligomycin sensitivity conferring protein (ATP5)
BBA_03150	19886162	XM_008598247.1	XP_008596469.1	putative MOB1 protein
BBA_03153	19886165	XM_008598250.1	XP_008596472.1	methyltransferase domain-containing protein
BBA_03155	19886167	XM_008598252.1	XP_008596474.1	Ras family protein
BBA_03161	19886173	XM_008598258.1	XP_008596480.1	tRNA (uracil-5-)-methyltransferase TRM9
BBA_03163	19886175	XM_008598260.1	XP_008596482.1	uncharacterized protein
BBA_03164	19886176	XM_008598261.1	XP_008596483.1	CAP-Gly domain-containing protein
BBA_03168	19886180	XM_008598265.1	XP_008596487.1	uncharacterized protein
BBA_03177	19886189	XM_008598274.1	XP_008596496.1	fungal specific transcription factor
BBA_03179	19886191	XM_008598276.1	XP_008596498.1	calcium-transporting ATPase
BBA_03180	19886192	XM_008598277.1	XP_008596499.1	acriflavine sensitivity control protein acr-2
BBA_03181	19886193	XM_008598278.1	XP_008596500.1	putative zinc finger protein
BBA_03182	19886194	XM_008598279.1	XP_008596501.1	uncharacterized protein
BBA_03184	19886196	XM_008598281.1	XP_008596503.1	uncharacterized protein
BBA_03193	19886205	XM_008598290.1	XP_008596512.1	uncharacterized protein
BBA_03194	19886206	XM_008598291.1	XP_008596513.1	RasGEF domain-containing protein
BBA_03195	19886207	XM_008598292.1	XP_008596514.1	uncharacterized protein
BBA_03197	19886209	XM_008598294.1	XP_008596516.1	HIRA-interacting protein
BBA_03199	19886211	XM_008598296.1	XP_008596518.1	uncharacterized protein
BBA_03205	19886217	XM_008598302.1	XP_008596524.1	uncharacterized protein
BBA_03210	19886222	XM_008598307.1	XP_008596529.1	uncharacterized protein
BBA_03212	19886224	XM_008598309.1	XP_008596531.1	phthalate transporter
BBA_03213	19886225	XM_008598310.1	XP_008596532.1	putative aspartic protease
BBA_03216	19886228	XM_008598313.1	XP_008596535.1	helix-turn-helix domain-containing protein
BBA_03220	19886232	XM_008598317.1	XP_008596539.1	uncharacterized protein
BBA_03226	19886238	XM_008598323.1	XP_008596545.1	ATPase protein
BBA_03229	19886241	XM_008598326.1	XP_008596548.1	uncharacterized protein
BBA_03233	19886245	XM_008598330.1	XP_008596552.1	GDP-mannose transporter
BBA_03236	19886248	XM_008598333.1	XP_008596555.1	class 2 chitin synthase
BBA_03241	19886253	XM_008598338.1	XP_008596560.1	p60 domain-containing protein
BBA_03243	19886255	XM_008598340.1	XP_008596562.1	uridine kinase
BBA_03244	19886256	XM_008598341.1	XP_008596563.1	HLH transcription factor
BBA_03246	19886258	XM_008598343.1	XP_008596565.1	cell wall protein
BBA_03251	19886263	XM_008598348.1	XP_008596570.1	pentatricopeptide repeat domain-containing protein
BBA_03263	19886275	XM_008598360.1	XP_008596582.1	pre-mRNA processing splicing factor 8
BBA_03267	19886279	XM_008598364.1	XP_008596586.1	26S proteasome subunit RPN7
BBA_03269	19886281	XM_008598366.1	XP_008596588.1	fungal specific transcription factor
BBA_03270	19886282	XM_008598367.1	XP_008596589.1	uncharacterized protein
BBA_03271	19886283	XM_008598368.1	XP_008596590.1	TPR domain protein
BBA_03281	19886293	XM_008598378.1	XP_008596600.1	hemerythrin HHE cation binding domain-containing protein
BBA_03287	19886299	XM_008598384.1	XP_008596606.1	Pfs, NACHT and Ankyrin domain protein
BBA_03289	19886301	XM_008598386.1	XP_008596608.1	RF-1 domain-containing protein
BBA_03292	19886304	XM_008598389.1	XP_008596611.1	uncharacterized protein
BBA_03293	19886305	XM_008598390.1	XP_008596612.1	glutathione S-transferase domain-containing protein
BBA_03297	19886309	XM_008598394.1	XP_008596616.1	Serine/threonine-protein kinase
BBA_03298	19886310	XM_008598395.1	XP_008596617.1	ADP-ribosylation factor 6
BBA_03302	19886314	XM_008598399.1	XP_008596621.1	histidinolphosphatase-like protein
BBA_03306	19886318	XM_008598403.1	XP_008596625.1	protein kinase subdomain-containing protein
BBA_03309	19886321	XM_008598406.1	XP_008596628.1	glycoside hydrolase family 76
BBA_03310	19886322	XM_008598407.1	XP_008596629.1	uncharacterized protein
BBA_03314	19886326	XM_008598411.1	XP_008596633.1	uncharacterized protein
BBA_03315	19886327	XM_008598412.1	XP_008596634.1	cell division control protein
BBA_03330	19886342	XM_008598427.1	XP_008596649.1	mannose-6-phosphate isomerase
BBA_03335	19886347	XM_008598432.1	XP_008596654.1	malate dehydrogenase
BBA_03339	19886351	XM_008598436.1	XP_008596658.1	glutathione S-transferase, putative
BBA_03342	19886354	XM_008598439.1	XP_008596661.1	peptidyl-prolyl cis-trans isomerase cyp6
BBA_03347	19886359	XM_008598444.1	XP_008596666.1	clumping factor B
BBA_03354	19886366	XM_008598451.1	XP_008596673.1	uncharacterized protein
BBA_03359	19886371	XM_008598456.1	XP_008596678.1	nuclear envelope protein NEM1
BBA_03363	19886375	XM_008598460.1	XP_008596682.1	SPFH domain/Band 7 family protein
BBA_03364	19886376	XM_008598461.1	XP_008596683.1	exonuclease-like protein
BBA_03368	19886380	XM_008598465.1	XP_008596687.1	amino acid permease
BBA_03369	19886381	XM_008598466.1	XP_008596688.1	transient receptor potential ion channel
BBA_03370	19886382	XM_008598467.1	XP_008596689.1	BZZ1-like protein
BBA_03374	19886386	XM_008598471.1	XP_008596693.1	major facilitator superfamily transporter
BBA_03388	19886400	XM_008598485.1	XP_008596707.1	GPI mannosyltransferase
BBA_03393	19886405	XM_008598490.1	XP_008596712.1	uncharacterized protein
BBA_03394	19886406	XM_008598491.1	XP_008596713.1	fructose-1-6-bisphosphatase
BBA_03399	19886411	XM_008598496.1	XP_008596718.1	C6 zinc finger domain-containing protein
BBA_03405	19886417	XM_008598502.1	XP_008596724.1	Zn(II)2Cys6 transcription factor
BBA_03412	19886424	XM_008598509.1	XP_008596731.1	putative cell wall glycoprotein
BBA_03416	19886428	XM_008598513.1	XP_008596735.1	uncharacterized protein
BBA_03417	19886429	XM_008598514.1	XP_008596736.1	DNA repair protein rad10
BBA_03418	19886430	XM_008598515.1	XP_008596737.1	L-galactonate dehydratase
BBA_03425	19886437	XM_008598522.1	XP_008596744.1	uncharacterized protein
BBA_03428	19886440	XM_008598525.1	XP_008596747.1	hydroxymethylglutaryl-CoA synthase
BBA_03430	19886442	XM_008598527.1	XP_008596749.1	uncharacterized protein
BBA_03433	19886445	XM_008598530.1	XP_008596752.1	HEC/Ndc80p family protein
BBA_03435	19886447	XM_008598532.1	XP_008596754.1	NAPE-hydrolyzing phospholipase D
BBA_03442	19886454	XM_008598539.1	XP_008596761.1	uncharacterized protein
BBA_03444	19886456	XM_008598541.1	XP_008596763.1	POT family protein
BBA_03449	19886461	XM_008598546.1	XP_008596768.1	C6 zinc finger domain-containing protein
BBA_03452	19886464	XM_008598549.1	XP_008596771.1	pathway-specific nitrogen regulator
BBA_03453	19886465	XM_008598550.1	XP_008596772.1	lipoyltransferase-like protein
BBA_03454	19886466	XM_008598551.1	XP_008596773.1	DNA repair protein RAD14
BBA_03456	19886468	XM_008598553.1	XP_008596775.1	uncharacterized protein
BBA_03458	19886470	XM_008598555.1	XP_008596777.1	TfdA family Taurine catabolism dioxygenase TauD
BBA_03459	19886471	XM_008598556.1	XP_008596778.1	NAD dependent epimerase/dehydratase
BBA_03467	19886479	XM_008598564.1	XP_008596786.1	C6 zinc finger domain protein
BBA_03469	19886481	XM_008598566.1	XP_008596788.1	uncharacterized protein
BBA_03492	19886504	XM_008598589.1	XP_008596811.1	uncharacterized protein
BBA_03495	19886507	XM_008598592.1	XP_008596814.1	fatty acid hydroxylase superfamily protein
BBA_03497	19886509	XM_008598594.1	XP_008596816.1	NADH-ubiquinone oxidoreductase 21kDa subunit
BBA_03499	19886511	XM_008598596.1	XP_008596818.1	uncharacterized protein
BBA_03500	19886512	XM_008598597.1	XP_008596819.1	MCM2/3/5 family protein
BBA_03504	19886516	XM_008598601.1	XP_008596823.1	DUF1237 domain protein
BBA_03517	19886529	XM_008598614.1	XP_008596836.1	Ankyrin and HET domain protein
BBA_03518	19886530	XM_008598615.1	XP_008596837.1	major facilitator superfamily transporter
BBA_03519	19886531	XM_008598616.1	XP_008596838.1	ThiF family protein
BBA_03521	19886533	XM_008598618.1	XP_008596840.1	GDA1/CD39 family protein
BBA_03522	19886534	XM_008598619.1	XP_008596841.1	DUF775 domain-containing protein
BBA_03523	19886535	XM_008598620.1	XP_008596842.1	saccharopine dehydrogenase
BBA_03528	19886540	XM_008598625.1	XP_008596847.1	ubiquitin-protein ligase (Asi3)
BBA_04170	19887182	XM_008599267.1	XP_008597489.1	PX domain-containing protein
BBA_04176	19887188	XM_008599273.1	XP_008597495.1	puromycin resistance protein pur8
BBA_04180	19887192	XM_008599277.1	XP_008597499.1	BTB/POZ domain protein
BBA_04181	19887193	XM_008599278.1	XP_008597500.1	S1/P1 nuclease
BBA_04198	19887210	XM_008599295.1	XP_008597517.1	cell morphogenesis protein PAG1
BBA_04204	19887216	XM_008599301.1	XP_008597523.1	protein kinase domain-containing protein
BBA_04206	19887218	XM_008599303.1	XP_008597525.1	homeobox and C2H2 transcription factor
BBA_04210	19887222	XM_008599307.1	XP_008597529.1	ankyrin repeat protein
BBA_04212	19887224	XM_008599309.1	XP_008597531.1	small GTP-binding protein YPTI
BBA_04213	19887225	XM_008599310.1	XP_008597532.1	gastric mucin
BBA_04214	19887226	XM_008599311.1	XP_008597533.1	Transcriptional repressor
BBA_04216	19887228	XM_008599313.1	XP_008597535.1	HSF-type DNA-binding protein
BBA_04217	19887229	XM_008599314.1	XP_008597536.1	uncharacterized protein
BBA_04228	19887240	XM_008599325.1	XP_008597547.1	NADH-ubiquinone oxidoreductase 17.8 kDa subunit
BBA_04229	19887241	XM_008599326.1	XP_008597548.1	thiamine pyrophosphokinase
BBA_04234	19887246	XM_008599331.1	XP_008597553.1	HMG box protein
BBA_04236	19887248	XM_008599333.1	XP_008597555.1	Autophagy-related protein 11
BBA_04237	19887249	XM_008599334.1	XP_008597556.1	ubiquitin carboxyl-terminal hydrolase
BBA_04239	19887251	XM_008599336.1	XP_008597558.1	negative acting factor
BBA_04245	19887257	XM_008599342.1	XP_008597564.1	ABC transporter
BBA_04246	19887258	XM_008599343.1	XP_008597565.1	ATP synthase
BBA_04247	19887259	XM_008599344.1	XP_008597566.1	CBF/Mak21 family protein
BBA_04249	19887261	XM_008599346.1	XP_008597568.1	CorA-like Mg2+ transporter
BBA_04250	19887262	XM_008599347.1	XP_008597569.1	RNA recognition domain-containing protein
BBA_04256	19887268	XM_008599353.1	XP_008597575.1	fungal specific transcription factor
BBA_04260	19887272	XM_008599357.1	XP_008597579.1	phosphotransferase family protein
BBA_04269	19887281	XM_008599366.1	XP_008597588.1	uncharacterized protein
BBA_04274	19887286	XM_008599371.1	XP_008597593.1	SNF2 family domain-containing protein
BBA_04278	19887290	XM_008599375.1	XP_008597597.1	pyridine nucleotide-disulfide oxidoreductase, putative
BBA_04282	19887294	XM_008599379.1	XP_008597601.1	isochorismatase domain-containing protein
BBA_04288	19887300	XM_008599385.1	XP_008597607.1	uncharacterized protein
BBA_04297	19887309	XM_008599394.1	XP_008597616.1	uncharacterized protein
BBA_04299	19887311	XM_008599396.1	XP_008597618.1	clathrin adaptor complex small chain
BBA_04302	19887314	XM_008599399.1	XP_008597621.1	RING-1 protein
BBA_04304	19887316	XM_008599401.1	XP_008597623.1	bem46-like protein
BBA_04305	19887317	XM_008599402.1	XP_008597624.1	NF-X1 type zinc finger protein
BBA_04307	19887319	XM_008599404.1	XP_008597626.1	para-nitrobenzyl esterase
BBA_04309	19887321	XM_008599406.1	XP_008597628.1	pyruvate carboxylase
BBA_04311	19887323	XM_008599408.1	XP_008597630.1	aldehyde dehydrogenase
BBA_04315	19887327	XM_008599412.1	XP_008597634.1	fibroin-3 related protein
BBA_04316	19887328	XM_008599413.1	XP_008597635.1	vacuolar membrane protein
BBA_04331	19887343	XM_008599428.1	XP_008597650.1	adiponectin receptor protein
BBA_04336	19887348	XM_008599433.1	XP_008597655.1	smr domain-containing protein
BBA_04340	19887352	XM_008599437.1	XP_008597659.1	uncharacterized protein
BBA_04343	19887355	XM_008599440.1	XP_008597662.1	ribosomal protein L24E
BBA_04349	19887361	XM_008599446.1	XP_008597668.1	NUDIX domain-containing protein
BBA_04353	19887365	XM_008599450.1	XP_008597672.1	uncharacterized protein
BBA_04356	19887368	XM_008599453.1	XP_008597675.1	NADH-ubiquinone oxidoreductase 9.5 kDa subunit
BBA_04357	19887369	XM_008599454.1	XP_008597676.1	beige/BEACH domain-containing protein
BBA_04363	19887375	XM_008599460.1	XP_008597682.1	uncharacterized protein
BBA_04368	19887380	XM_008599465.1	XP_008597687.1	ANTH domain-containing protein
BBA_04381	19887393	XM_008599478.1	XP_008597700.1	uncharacterized protein
BBA_04387	19887399	XM_008599484.1	XP_008597706.1	Ras-like protein
BBA_04389	19887401	XM_008599486.1	XP_008597708.1	ATP synthase F1
BBA_04390	19887402	XM_008599487.1	XP_008597709.1	ATP synthase F1
BBA_04392	19887404	XM_008599489.1	XP_008597711.1	lipase/thioesterase
BBA_04401	19887413	XM_008599498.1	XP_008597720.1	sporulation-specific protein
BBA_04403	19887415	XM_008599500.1	XP_008597722.1	amidase-like protein
BBA_04405	19887417	XM_008599502.1	XP_008597724.1	LEA domain protein
BBA_04406	19887418	XM_008599503.1	XP_008597725.1	uncharacterized protein
BBA_04407	19887419	XM_008599504.1	XP_008597726.1	MSP1 protein
BBA_04410	19887422	XM_008599507.1	XP_008597729.1	NUDIX domain protein
BBA_04411	19887423	XM_008599508.1	XP_008597730.1	Protein GPR89A
BBA_04412	19887424	XM_008599509.1	XP_008597731.1	universal stress protein family
BBA_04415	19887427	XM_008599512.1	XP_008597734.1	uncharacterized protein
BBA_04419	19887431	XM_008599516.1	XP_008597738.1	uncharacterized protein
BBA_04420	19887432	XM_008599517.1	XP_008597739.1	mitochondrial integral membrane protein
BBA_04421	19887433	XM_008599518.1	XP_008597740.1	RhoGAP domain-containing protein
BBA_04426	19887438	XM_008599523.1	XP_008597745.1	HMG box protein
BBA_04433	19887445	XM_008599530.1	XP_008597752.1	chromatin structure-remodeling complex protein RSC7
BBA_04434	19887446	XM_008599531.1	XP_008597753.1	protein translocation complex subunit SSS1
BBA_04439	19887451	XM_008599536.1	XP_008597758.1	splicing factor 3A subunit 2
BBA_04440	19887452	XM_008599537.1	XP_008597759.1	uncharacterized protein
BBA_04442	19887454	XM_008599539.1	XP_008597761.1	RNB domain-containing protein
BBA_04443	19887455	XM_008599540.1	XP_008597762.1	chromatin remodelling complex subunit
BBA_04444	19887456	XM_008599541.1	XP_008597763.1	uncharacterized protein
BBA_04445	19887457	XM_008599542.1	XP_008597764.1	histone-like transcription factor and archaeal histone
BBA_04447	19887459	XM_008599544.1	XP_008597766.1	uncharacterized protein
BBA_04449	19887461	XM_008599546.1	XP_008597768.1	helix-loop-helix DNA-binding domain-containing protein
BBA_04454	19887466	XM_008599551.1	XP_008597773.1	Cys/Met metabolism PLP-dependent enzyme
BBA_04457	19887469	XM_008599554.1	XP_008597776.1	uncharacterized protein
BBA_04463	19887475	XM_008599560.1	XP_008597782.1	HbrB-like protein
BBA_04464	19887476	XM_008599561.1	XP_008597783.1	PTAB protein
BBA_04470	19887482	XM_008599567.1	XP_008597789.1	KH domain-containing protein
BBA_04471	19887483	XM_008599568.1	XP_008597790.1	WD domain-containing protein
BBA_04477	19887489	XM_008599574.1	XP_008597796.1	uncharacterized protein
BBA_04478	19887490	XM_008599575.1	XP_008597797.1	ankyrin repeat protein
BBA_04479	19887491	XM_008599576.1	XP_008597798.1	DEAD/DEAH box helicase
BBA_04483	19887495	XM_008599580.1	XP_008597802.1	pheromone receptor
BBA_04484	19887496	XM_008599581.1	XP_008597803.1	uncharacterized protein
BBA_04490	19887502	XM_008599587.1	XP_008597809.1	uncharacterized protein
BBA_04493	19887505	XM_008599590.1	XP_008597812.1	mlo2 protein
BBA_04494	19887506	XM_008599591.1	XP_008597813.1	MCM2/3/5 family protein
BBA_04496	19887508	XM_008599593.1	XP_008597815.1	putative sugar transporter
BBA_04501	19887513	XM_008599598.1	XP_008597820.1	C2H2 finger domain protein
BBA_04502	19887514	XM_008599599.1	XP_008597821.1	patatin-like phospholipase
BBA_04505	19887517	XM_008599602.1	XP_008597824.1	oxidoreductase family protein
BBA_04507	19887519	XM_008599604.1	XP_008597826.1	thioesterase superfamily protein
BBA_04509	19887521	XM_008599606.1	XP_008597828.1	uncharacterized protein
BBA_04510	19887522	XM_008599607.1	XP_008597829.1	bZIP transcription factor
BBA_04511	19887523	XM_008599608.1	XP_008597830.1	Cel3c-like protein
BBA_04513	19887525	XM_008599610.1	XP_008597832.1	kinetochore protein fta4
BBA_04521	19887533	XM_008599618.1	XP_008597840.1	uncharacterized protein
BBA_04523	19887535	XM_008599620.1	XP_008597842.1	mitochondrial oxaloacetate transport protein
BBA_04525	19887537	XM_008599622.1	XP_008597844.1	PH domain-containing protein
BBA_04529	19887541	XM_008599626.1	XP_008597848.1	ATPase protein
BBA_04530	19887542	XM_008599627.1	XP_008597849.1	cbbX-like protein
BBA_04531	19887543	XM_008599628.1	XP_008597850.1	spliceosome associated protein
BBA_04534	19887546	XM_008599631.1	XP_008597853.1	uncharacterized protein
BBA_04541	19887553	XM_008599638.1	XP_008597860.1	topoisomerase II-associated protein PAT1
BBA_04542	19887554	XM_008599639.1	XP_008597861.1	DNA-directed RNA polymerase III complex subunit Rpc37
BBA_04546	19887558	XM_008599643.1	XP_008597865.1	mediator of RNA polymerase II transcription subunit 4
BBA_04551	19887563	XM_008599648.1	XP_008597870.1	uncharacterized protein
BBA_04553	19887565	XM_008599650.1	XP_008597872.1	D-amino acid oxidase
BBA_04554	19887566	XM_008599651.1	XP_008597873.1	putative NOT-56 mannosyltransferase G6G8.10
BBA_04556	19887568	XM_008599653.1	XP_008597875.1	RTA1 like protein
BBA_04564	19887576	XM_008599661.1	XP_008597883.1	putative thioredoxin G6G8.7
BBA_04565	19887577	XM_008599662.1	XP_008597884.1	LMW6DL protein
BBA_04566	19887578	XM_008599663.1	XP_008597885.1	phosphotransferase enzyme family protein
BBA_04567	19887579	XM_008599664.1	XP_008597886.1	putative 3-hydroxyisobutyrate dehydrogenase G6G8.5
BBA_04573	19887585	XM_008599670.1	XP_008597892.1	aminotransferase class I and II
BBA_04581	19887593	XM_008599678.1	XP_008597900.1	uncharacterized protein
BBA_04587	19887599	XM_008599684.1	XP_008597906.1	uncharacterized protein
BBA_04593	19887605	XM_008599690.1	XP_008597912.1	uncharacterized protein
BBA_04594	19887606	XM_008599691.1	XP_008597913.1	tRNA splicing endonuclease subunit
BBA_04597	19887609	XM_008599694.1	XP_008597916.1	heat shock factor protein
BBA_04599	19887611	XM_008599696.1	XP_008597918.1	origin recognition complex subunit 6
BBA_04600	19887612	XM_008599697.1	XP_008597919.1	short chain dehydrogenase
BBA_04606	19887618	XM_008599703.1	XP_008597925.1	uncharacterized protein
BBA_04610	19887622	XM_008599707.1	XP_008597929.1	tRNA wybutosine-synthesizing protein
BBA_04620	19887632	XM_008599717.1	XP_008597939.1	uncharacterized protein
BBA_04621	19887633	XM_008599718.1	XP_008597940.1	GTP-binding protein
BBA_04625	19887637	XM_008599722.1	XP_008597944.1	uncharacterized protein
BBA_04629	19887641	XM_008599726.1	XP_008597948.1	uncharacterized protein
BBA_04632	19887644	XM_008599729.1	XP_008597951.1	calcineurin-like phosphoesterase
BBA_04634	19887646	XM_008599731.1	XP_008597953.1	amino acid permease
BBA_04637	19887649	XM_008599734.1	XP_008597956.1	Mitochondrial import inner membrane translocase subunit TIM17
BBA_04640	19887652	XM_008599737.1	XP_008597959.1	glucanosyltransferase-like protein
BBA_04642	19887654	XM_008599739.1	XP_008597961.1	uncharacterized protein
BBA_04644	19887656	XM_008599741.1	XP_008597963.1	subtilase-like protein
BBA_04645	19887657	XM_008599742.1	XP_008597964.1	epoxide hydrolase, putative
BBA_04646	19887658	XM_008599743.1	XP_008597965.1	C6 zinc finger domain protein
BBA_04650	19887662	XM_008599747.1	XP_008597969.1	polyketide synthase, putative
BBA_04656	19887668	XM_008599753.1	XP_008597975.1	uncharacterized protein
BBA_04660	19887672	XM_008599757.1	XP_008597979.1	uncharacterized protein
BBA_04666	19887678	XM_008599763.1	XP_008597985.1	ubiquitin-conjugating enzyme
