"seqnames","start","end","width","strand","score","p_value","q_value","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","distanceToTSS","GeneID","transcript_id","protein_id"
"NW_007930842.1",1109540,1109552,13,"+",10.9293,2.73e-05,1,"Promoter (1-2kb)",7,1110738,1111523,786,1,"BBA_03580",-1186,NA,NA,NA
"NW_007930837.1",236822,236834,13,"-",10.9192,2.74e-05,1,"Promoter (1-2kb)",2,234877,236580,1704,1,"BBA_00755",1957,NA,NA,NA
"NW_007930838.1",433545,433557,13,"-",10.9192,2.74e-05,1,"Promoter (<=1kb)",3,433151,433546,396,1,"BBA_01372",406,NA,NA,NA
"NW_007930853.1",55082,55094,13,"+",10.9091,2.79e-05,1,"Promoter (3-4kb)",18,58509,59522,1014,1,"BBA_06225",-3415,NA,NA,NA
"NW_007930893.1",55481,55493,13,"+",10.9091,2.79e-05,1,"Promoter (3-4kb)",58,51118,51991,874,2,"BBA_09569",-3490,NA,NA,NA
"NW_007930843.1",56582,56594,13,"+",10.9091,2.79e-05,1,"Promoter (2-3kb)",8,54372,56202,1831,1,"BBA_03650",2210,NA,NA,NA
"NW_007930866.1",149843,149855,13,"-",10.9091,2.79e-05,1,"Promoter (1-2kb)",31,151035,152943,1909,1,"BBA_08132",-1192,NA,NA,NA
"NW_007930860.1",163902,163914,13,"+",10.9091,2.79e-05,1,"Promoter (<=1kb)",25,161085,162950,1866,2,"BBA_07479",-952,NA,NA,NA
"NW_007930876.1",173814,173826,13,"+",10.9091,2.79e-05,1,"Promoter (<=1kb)",41,173958,175567,1610,1,"BBA_08891",-132,NA,NA,NA
"NW_007930864.1",241220,241232,13,"-",10.9091,2.79e-05,1,"Promoter (1-2kb)",29,239441,241160,1720,1,"BBA_07954",1791,NA,NA,NA
"NW_007930854.1",330571,330583,13,"-",10.9091,2.79e-05,1,"Promoter (<=1kb)",19,328498,330099,1602,2,"BBA_06527",-484,NA,NA,NA
"NW_007930852.1",404026,404038,13,"-",10.9091,2.79e-05,1,"Promoter (<=1kb)",17,401256,403400,2145,2,"BBA_06134",-638,NA,NA,NA
"NW_007930837.1",446476,446488,13,"+",10.9091,2.79e-05,1,"Promoter (1-2kb)",2,445065,449666,4602,1,"BBA_00813",1411,NA,NA,NA
"NW_007930837.1",629342,629354,13,"-",10.9091,2.79e-05,1,"Promoter (4-5kb)",2,633840,634713,874,1,"BBA_00862",-4498,NA,NA,NA
"NW_007930838.1",973637,973649,13,"+",10.9091,2.79e-05,1,"Promoter (2-3kb)",3,973815,976274,2460,2,"BBA_01531",2625,NA,NA,NA
"NW_007930842.1",1145848,1145860,13,"+",10.9091,2.79e-05,1,"Promoter (1-2kb)",7,1140993,1143868,2876,2,"BBA_03590",-1980,NA,NA,NA
"NW_007930841.1",1288222,1288234,13,"-",10.9091,2.79e-05,1,"Promoter (1-2kb)",6,1289469,1291150,1682,1,"BBA_03165",-1247,NA,NA,NA
"NW_007930841.1",7277,7289,13,"+",10.899,2.82e-05,1,"Promoter (<=1kb)",6,7328,8131,804,2,"BBA_02748",842,NA,NA,NA
"NW_007930892.1",10546,10558,13,"+",10.899,2.82e-05,1,"Promoter (1-2kb)",57,8685,9482,798,2,"BBA_09528",-1064,NA,NA,NA
"NW_007930923.1",34629,34641,13,"-",10.899,2.82e-05,1,"Promoter (<=1kb)",88,31880,35326,3447,2,"BBA_10106",697,"19893118","XM_008605203.1","XP_008603425.1"
"NW_007930867.1",56378,56390,13,"-",10.899,2.82e-05,1,"Promoter (1-2kb)",32,56076,57548,1473,2,"BBA_08189",1170,NA,NA,NA
"NW_007930874.1",86449,86461,13,"-",10.899,2.82e-05,1,"Promoter (1-2kb)",39,84901,85739,839,1,"BBA_08736",1560,NA,NA,NA
"NW_007930839.1",207893,207905,13,"+",10.899,2.82e-05,1,"Promoter (<=1kb)",4,205756,207182,1427,2,"BBA_01854",-711,NA,NA,NA
"NW_007930845.1",333270,333282,13,"-",10.899,2.82e-05,1,"Promoter (3-4kb)",10,335082,336890,1809,2,"BBA_04450",3620,NA,NA,NA
"NW_007930850.1",487203,487215,13,"+",10.899,2.82e-05,1,"Promoter (<=1kb)",15,487587,488732,1146,1,"BBA_05737",-372,NA,NA,NA
"NW_007930839.1",759568,759580,13,"-",10.899,2.82e-05,1,"Promoter (<=1kb)",4,757260,758820,1561,2,"BBA_02030",-760,NA,NA,NA
"NW_007930841.1",823935,823947,13,"-",10.899,2.82e-05,1,"Promoter (1-2kb)",6,822190,822714,525,1,"BBA_03014",1757,NA,NA,NA
"NW_007930836.1",1158956,1158968,13,"-",10.899,2.82e-05,1,"Promoter (1-2kb)",1,1160642,1163421,2780,1,"BBA_00381",-1686,NA,NA,NA
"NW_007930899.1",35409,35421,13,"-",10.8889,2.93e-05,1,"Promoter (1-2kb)",64,34715,36794,2080,2,"BBA_09724",1385,NA,NA,NA
"NW_007930889.1",42690,42702,13,"-",10.8889,2.93e-05,1,"Promoter (<=1kb)",54,41051,41734,684,2,"BBA_09444",-968,NA,NA,NA
"NW_007930908.1",46657,46669,13,"-",10.8889,2.93e-05,1,"Promoter (<=1kb)",73,46141,47001,861,2,"BBA_09905",344,NA,NA,NA
"NW_007930851.1",52996,53008,13,"+",10.8889,2.93e-05,1,"Promoter (1-2kb)",16,51957,52771,815,1,"BBA_05819",1039,NA,NA,NA
"NW_007930864.1",73353,73365,13,"-",10.8889,2.93e-05,1,"Promoter (1-2kb)",29,75340,78518,3179,1,"BBA_07899",-1987,NA,NA,NA
"NW_007930846.1",77350,77362,13,"-",10.8889,2.93e-05,1,"Promoter (<=1kb)",11,77660,77941,282,1,"BBA_04672",-310,NA,NA,NA
"NW_007930860.1",91133,91145,13,"-",10.8889,2.93e-05,1,"Promoter (<=1kb)",25,90942,92031,1090,1,"BBA_07456",203,NA,NA,NA
"NW_007930868.1",128157,128169,13,"-",10.8889,2.93e-05,1,"Promoter (<=1kb)",33,127047,129024,1978,2,"BBA_08292",867,NA,NA,NA
"NW_007930844.1",128678,128690,13,"-",10.8889,2.93e-05,1,"Promoter (2-3kb)",9,128519,131618,3100,2,"BBA_04034",2940,NA,NA,NA
"NW_007930847.1",159519,159531,13,"+",10.8889,2.93e-05,1,"Promoter (1-2kb)",12,157219,158364,1146,2,"BBA_04952",-1155,NA,NA,NA
"NW_007930849.1",163071,163083,13,"+",10.8889,2.93e-05,1,"Promoter (1-2kb)",14,163075,164213,1139,2,"BBA_05393",1130,NA,NA,NA
"NW_007930845.1",173573,173585,13,"-",10.8889,2.93e-05,1,"Promoter (<=1kb)",10,172300,173547,1248,2,"BBA_04406",-38,NA,NA,NA
"NW_007930861.1",239037,239049,13,"-",10.8889,2.93e-05,1,"Promoter (2-3kb)",26,236311,241966,5656,1,"BBA_07628",2738,NA,NA,NA
"NW_007930857.1",281278,281290,13,"-",10.8889,2.93e-05,1,"Promoter (<=1kb)",22,281664,282341,678,1,"BBA_07032",-386,NA,NA,NA
"NW_007930844.1",389614,389626,13,"+",10.8889,2.93e-05,1,"Promoter (<=1kb)",9,388830,389376,547,2,"BBA_04121",-238,NA,NA,NA
"NW_007930848.1",395582,395594,13,"-",10.8889,2.93e-05,1,"Promoter (4-5kb)",13,390503,399804,9302,2,"BBA_05238",4222,NA,NA,NA
"NW_007930849.1",434524,434536,13,"-",10.8889,2.93e-05,1,"Promoter (1-2kb)",14,434752,435831,1080,2,"BBA_05487",1307,NA,NA,NA
"NW_007930854.1",619927,619939,13,"-",10.8889,2.93e-05,1,"Promoter (<=1kb)",19,620833,621696,864,1,"BBA_06629",-906,NA,NA,NA
"NW_007930850.1",682467,682479,13,"+",10.8889,2.93e-05,1,"Promoter (1-2kb)",15,679577,683964,4388,2,"BBA_05801",1485,NA,NA,NA
"NW_007930849.1",698647,698659,13,"+",10.8889,2.93e-05,1,"Promoter (1-2kb)",14,697133,698589,1457,1,"BBA_05576",1514,NA,NA,NA
"NW_007930842.1",983583,983595,13,"-",10.8889,2.93e-05,1,"Promoter (<=1kb)",7,983491,984063,573,2,"BBA_03547",480,NA,NA,NA
"NW_007930838.1",1377593,1377605,13,"-",10.8889,2.93e-05,1,"Promoter (<=1kb)",3,1374023,1377925,3903,2,"BBA_01662",332,NA,NA,NA
"NW_007930839.1",1607096,1607108,13,"-",10.8889,2.93e-05,1,"Promoter (1-2kb)",4,1605384,1608172,2789,1,"BBA_02289",1724,NA,NA,NA
"NW_007930836.1",1836163,1836175,13,"+",10.8889,2.93e-05,1,"Promoter (1-2kb)",1,1832886,1834837,1952,2,"BBA_00594",-1326,NA,NA,NA
"NW_007930931.1",5099,5111,13,"+",10.8788,2.94e-05,1,"Promoter (<=1kb)",96,5146,6540,1395,1,"BBA_10173",-35,NA,NA,NA
"NW_007930872.1",143391,143403,13,"-",10.8788,2.94e-05,1,"Distal Intergenic",37,148780,150318,1539,1,"BBA_08648",-5389,NA,NA,NA
"NW_007930847.1",156796,156808,13,"-",10.8788,2.94e-05,1,"Promoter (1-2kb)",12,157219,158364,1146,2,"BBA_04952",1568,NA,NA,NA
"NW_007930844.1",214685,214697,13,"-",10.8788,2.94e-05,1,"Promoter (1-2kb)",9,212776,214755,1980,1,"BBA_04065",1921,NA,NA,NA
"NW_007930842.1",282863,282875,13,"-",10.8788,2.94e-05,1,"Promoter (2-3kb)",7,284960,286400,1441,1,"BBA_03309",-2097,NA,NA,NA
"NW_007930855.1",396504,396516,13,"+",10.8788,2.94e-05,1,"Promoter (3-4kb)",20,393087,396410,3324,1,"BBA_06758",3417,NA,NA,NA
"NW_007930931.1",13926,13938,13,"+",10.8687,3.02e-05,1,"Promoter (1-2kb)",96,15182,16733,1552,1,"BBA_10177",-1244,NA,NA,NA
"NW_007930841.1",31542,31554,13,"-",10.8687,3.02e-05,1,"Promoter (<=1kb)",6,31807,34020,2214,1,"BBA_02756",-265,NA,NA,NA
"NW_007930841.1",42230,42242,13,"+",10.8687,3.02e-05,1,"Promoter (<=1kb)",6,43172,44791,1620,1,"BBA_02760",-930,NA,NA,NA
"NW_007930870.1",61634,61646,13,"-",10.8687,3.02e-05,1,"Promoter (<=1kb)",35,59773,60730,958,2,"BBA_08462",-916,NA,NA,NA
"NW_007930875.1",71254,71266,13,"-",10.8687,3.02e-05,1,"Promoter (<=1kb)",40,69442,71065,1624,2,"BBA_08788",-201,NA,NA,NA
"NW_007930867.1",85665,85677,13,"-",10.8687,3.02e-05,1,"Promoter (1-2kb)",32,85433,86729,1297,2,"BBA_08197",1064,NA,NA,NA
"NW_007930888.1",94992,95004,13,"+",10.8687,3.02e-05,1,"Promoter (1-2kb)",53,93920,96322,2403,2,"BBA_09428",1318,"19892440","XM_008604525.1","XP_008602747.1"
"NW_007930845.1",95246,95258,13,"-",10.8687,3.02e-05,1,"Promoter (1-2kb)",10,91709,93781,2073,2,"BBA_04379",-1477,NA,NA,NA
"NW_007930858.1",96003,96015,13,"-",10.8687,3.02e-05,1,"Promoter (1-2kb)",23,95690,97030,1341,2,"BBA_07133",1027,NA,NA,NA
"NW_007930851.1",104850,104862,13,"-",10.8687,3.02e-05,1,"Promoter (<=1kb)",16,102539,105688,3150,2,"BBA_05838",838,NA,NA,NA
"NW_007930846.1",106118,106130,13,"+",10.8687,3.02e-05,1,"Promoter (1-2kb)",11,106334,108076,1743,2,"BBA_04684",1946,NA,NA,NA
"NW_007930876.1",124519,124531,13,"+",10.8687,3.02e-05,1,"Promoter (1-2kb)",41,124535,126445,1911,2,"BBA_08876",1914,NA,NA,NA
"NW_007930847.1",156898,156910,13,"+",10.8687,3.02e-05,1,"Promoter (1-2kb)",12,157219,158364,1146,2,"BBA_04952",1454,NA,NA,NA
"NW_007930869.1",186953,186965,13,"+",10.8687,3.02e-05,1,"Promoter (<=1kb)",34,186860,196770,9911,1,"BBA_08406",93,NA,NA,NA
"NW_007930850.1",366553,366565,13,"+",10.8687,3.02e-05,1,"Promoter (1-2kb)",15,365079,365561,483,1,"BBA_05696",1474,NA,NA,NA
"NW_007930853.1",394949,394961,13,"-",10.8687,3.02e-05,1,"Promoter (<=1kb)",18,393270,395763,2494,2,"BBA_06326",814,NA,NA,NA
"NW_007930850.1",483832,483844,13,"+",10.8687,3.02e-05,1,"Promoter (2-3kb)",15,484091,485993,1903,2,"BBA_05736",2149,NA,NA,NA
"NW_007930838.1",533930,533942,13,"-",10.8687,3.02e-05,1,"Promoter (<=1kb)",3,534018,535292,1275,1,"BBA_01400",-88,NA,NA,NA
"NW_007930837.1",950588,950600,13,"+",10.8687,3.02e-05,1,"Promoter (1-2kb)",2,951016,952294,1279,2,"BBA_00940",1694,NA,NA,NA
"NW_007930842.1",984446,984458,13,"-",10.8687,3.02e-05,1,"Promoter (<=1kb)",7,983491,984063,573,2,"BBA_03547",-395,NA,NA,NA
"NW_007930839.1",1029260,1029272,13,"+",10.8687,3.02e-05,1,"Promoter (<=1kb)",4,1029435,1030367,933,1,"BBA_02119",-163,NA,NA,NA
"NW_007930836.1",1391135,1391147,13,"+",10.8687,3.02e-05,1,"Promoter (1-2kb)",1,1392696,1392979,284,2,"BBA_00458",1832,NA,NA,NA
"NW_007930841.1",121774,121786,13,"-",10.8586,3.02e-05,1,"Promoter (<=1kb)",6,122319,124466,2148,1,"BBA_02789",-545,NA,NA,NA
"NW_007930965.1",1223,1235,13,"+",10.8485,3.05e-05,1,"Promoter (<=1kb)",129,366,2002,1637,1,"BBA_10323",857,"19893335","XM_008605420.1","XP_008603642.1"
"NW_007930879.1",4910,4922,13,"-",10.8485,3.05e-05,1,"Promoter (<=1kb)",44,4009,4747,739,2,"BBA_09026",-175,NA,NA,NA
"NW_007930858.1",5606,5618,13,"-",10.8485,3.05e-05,1,"Promoter (<=1kb)",23,238,4924,4687,2,"BBA_07103",-694,NA,NA,NA
"NW_007930871.1",31144,31156,13,"+",10.8485,3.05e-05,1,"Promoter (2-3kb)",36,28881,30674,1794,1,"BBA_08537",2263,NA,NA,NA
"NW_007930917.1",41799,41811,13,"-",10.8485,3.05e-05,1,"Promoter (<=1kb)",82,33396,41784,8389,2,"BBA_10038",-27,"19893050","XM_008605135.1","XP_008603357.1"
"NW_007930863.1",78497,78509,13,"-",10.8485,3.05e-05,1,"Promoter (<=1kb)",28,78794,79263,470,2,"BBA_07799",766,NA,NA,NA
"NW_007930850.1",264274,264286,13,"+",10.8485,3.05e-05,1,"Promoter (1-2kb)",15,264444,265483,1040,2,"BBA_05657",1197,NA,NA,NA
"NW_007930853.1",412476,412488,13,"+",10.8485,3.05e-05,1,"Promoter (<=1kb)",18,411042,411717,676,2,"BBA_06333",-759,NA,NA,NA
"NW_007930845.1",594693,594705,13,"+",10.8485,3.05e-05,1,"Promoter (<=1kb)",10,594639,596148,1510,1,"BBA_04523",54,NA,NA,NA
"NW_007930840.1",659088,659100,13,"-",10.8485,3.05e-05,1,"Promoter (<=1kb)",5,657959,658828,870,2,"BBA_02497",-272,NA,NA,NA
"NW_007930839.1",763631,763643,13,"-",10.8485,3.05e-05,1,"Promoter (1-2kb)",4,760844,761980,1137,2,"BBA_02031",-1663,NA,NA,NA
"NW_007930844.1",816663,816675,13,"-",10.8485,3.05e-05,1,"Promoter (<=1kb)",9,815522,816315,794,2,"BBA_04255",-360,NA,NA,NA
"NW_007930865.1",69948,69960,13,"-",10.8384,3.06e-05,1,"Promoter (<=1kb)",30,70217,70627,411,1,"BBA_08002",-269,NA,NA,NA
"NW_007930865.1",69963,69975,13,"-",10.8384,3.06e-05,1,"Promoter (<=1kb)",30,70217,70627,411,1,"BBA_08002",-254,NA,NA,NA
"NW_007930841.1",565762,565774,13,"+",10.8384,3.06e-05,1,"Promoter (1-2kb)",6,565593,567030,1438,2,"BBA_02925",1256,NA,NA,NA
"NW_007930853.1",74487,74499,13,"-",10.8283,3.09e-05,1,"Promoter (2-3kb)",18,77343,79119,1777,1,"BBA_06231",-2856,NA,NA,NA
"NW_007930873.1",92293,92305,13,"-",10.8283,3.09e-05,1,"Promoter (<=1kb)",38,91814,92168,355,2,"BBA_08673",-137,NA,NA,NA
"NW_007930888.1",97685,97697,13,"-",10.8283,3.09e-05,1,"Promoter (1-2kb)",53,93920,96322,2403,2,"BBA_09428",-1375,"19892440","XM_008604525.1","XP_008602747.1"
"NW_007930840.1",116136,116148,13,"-",10.8283,3.09e-05,1,"Promoter (1-2kb)",5,117270,118857,1588,1,"BBA_02340",-1134,NA,NA,NA
"NW_007930836.1",136688,136700,13,"-",10.8283,3.09e-05,1,"Promoter (<=1kb)",1,135407,136672,1266,2,"BBA_00047",-28,NA,NA,NA
"NW_007930874.1",192804,192816,13,"-",10.8283,3.09e-05,1,"Promoter (1-2kb)",39,193423,194376,954,2,"BBA_08764",1572,"19891776","XM_008603861.1","XP_008602083.1"
"NW_007930856.1",258894,258906,13,"-",10.8283,3.09e-05,1,"Promoter (<=1kb)",21,255410,258423,3014,2,"BBA_06881",-483,NA,NA,NA
"NW_007930851.1",341697,341709,13,"+",10.8283,3.09e-05,1,"Promoter (3-4kb)",16,337508,338497,990,2,"BBA_05924",-3200,NA,NA,NA
"NW_007930848.1",379552,379564,13,"+",10.8283,3.09e-05,1,"Promoter (<=1kb)",13,378902,379354,453,2,"BBA_05233",-198,NA,NA,NA
"NW_007930854.1",427958,427970,13,"-",10.8283,3.09e-05,1,"Promoter (<=1kb)",19,423740,428957,5218,2,"BBA_06558",999,NA,NA,NA
"NW_007930849.1",457239,457251,13,"+",10.8283,3.09e-05,1,"Promoter (<=1kb)",14,457638,460790,3153,1,"BBA_05500",-387,NA,NA,NA
"NW_007930851.1",538780,538792,13,"-",10.8283,3.09e-05,1,"Promoter (1-2kb)",16,540451,542106,1656,1,"BBA_05986",-1671,NA,NA,NA
"NW_007930837.1",1006837,1006849,13,"-",10.8283,3.09e-05,1,"Promoter (<=1kb)",2,1005191,1006166,976,2,"BBA_00958",-683,NA,NA,NA
"NW_007930843.1",1089874,1089886,13,"+",10.8283,3.09e-05,1,"Promoter (1-2kb)",8,1088687,1089307,621,1,"BBA_03972",1187,NA,NA,NA
"NW_007930837.1",1143347,1143359,13,"+",10.8283,3.09e-05,1,"Promoter (2-3kb)",2,1145422,1146372,951,1,"BBA_00992",-2063,NA,NA,NA
"NW_007930914.1",43324,43336,13,"+",10.8182,3.13e-05,1,"Promoter (<=1kb)",79,40937,43065,2129,2,"BBA_09997",-259,NA,NA,NA
"NW_007930872.1",152571,152583,13,"-",10.8182,3.13e-05,1,"Promoter (3-4kb)",37,155711,156166,456,2,"BBA_08649",3595,NA,NA,NA
"NW_007930839.1",206939,206951,13,"-",10.8182,3.13e-05,1,"Promoter (<=1kb)",4,205756,207182,1427,2,"BBA_01854",243,NA,NA,NA
"NW_007930848.1",257796,257808,13,"-",10.8182,3.13e-05,1,"Promoter (1-2kb)",13,257017,259412,2396,2,"BBA_05197",1616,NA,NA,NA
"NW_007930865.1",290441,290453,13,"-",10.8182,3.13e-05,1,"Promoter (2-3kb)",30,288050,289285,1236,1,"BBA_08080",2403,NA,NA,NA
"NW_007930845.1",342013,342025,13,"+",10.8182,3.13e-05,1,"Promoter (1-2kb)",10,340702,341791,1090,1,"BBA_04452",1311,NA,NA,NA
"NW_007930843.1",425285,425297,13,"-",10.8182,3.13e-05,1,"Promoter (<=1kb)",8,424474,425439,966,1,"BBA_03767",823,NA,NA,NA
"NW_007930855.1",518835,518847,13,"+",10.8182,3.13e-05,1,"Promoter (1-2kb)",20,520599,520815,217,1,"BBA_06797",-1752,NA,NA,NA
"NW_007930840.1",583354,583366,13,"-",10.8182,3.13e-05,1,"Promoter (2-3kb)",5,580357,581265,909,2,"BBA_02477",-2101,NA,NA,NA
"NW_007930923.1",11273,11285,13,"-",10.8081,3.18e-05,1,"Promoter (<=1kb)",88,11465,12190,726,1,"BBA_10102",-192,NA,NA,NA
"NW_007930846.1",21101,21113,13,"-",10.8081,3.18e-05,1,"Promoter (2-3kb)",11,21644,23329,1686,2,"BBA_04651",2228,NA,NA,NA
"NW_007930908.1",32181,32193,13,"-",10.8081,3.18e-05,1,"Promoter (1-2kb)",73,31055,32409,1355,1,"BBA_09899",1138,NA,NA,NA
"NW_007930857.1",61432,61444,13,"-",10.8081,3.18e-05,1,"Promoter (<=1kb)",22,61771,62647,877,1,"BBA_06973",-339,NA,NA,NA
"NW_007930859.1",228761,228773,13,"+",10.8081,3.18e-05,1,"Promoter (<=1kb)",24,228612,232154,3543,1,"BBA_07357",149,NA,NA,NA
"NW_007930842.1",379131,379143,13,"+",10.8081,3.18e-05,1,"Promoter (2-3kb)",7,375296,377056,1761,2,"BBA_03341",-2075,NA,NA,NA
"NW_007930851.1",430598,430610,13,"-",10.8081,3.18e-05,1,"Promoter (<=1kb)",16,425330,429979,4650,2,"BBA_05948",-631,NA,NA,NA
"NW_007930842.1",717382,717394,13,"-",10.8081,3.18e-05,1,"Promoter (1-2kb)",7,716374,718499,2126,1,"BBA_03443",1020,NA,NA,NA
"NW_007930842.1",735729,735741,13,"+",10.8081,3.18e-05,1,"Promoter (<=1kb)",7,734038,735647,1610,2,"BBA_03448",-82,NA,NA,NA
"NW_007930840.1",821878,821890,13,"+",10.8081,3.18e-05,1,"Promoter (1-2kb)",5,819162,820719,1558,2,"BBA_02542",-1159,NA,NA,NA
"NW_007930846.1",856573,856585,13,"+",10.8081,3.18e-05,1,"Promoter (1-2kb)",11,855160,856586,1427,1,"BBA_04897",1413,NA,NA,NA
"NW_007930836.1",1618381,1618393,13,"-",10.8081,3.18e-05,1,"Promoter (2-3kb)",1,1614814,1615910,1097,2,"BBA_00528",-2483,NA,NA,NA
"NW_007930853.1",9506,9518,13,"-",10.798,3.25e-05,1,"Promoter (<=1kb)",18,8630,10148,1519,1,"BBA_06210",888,NA,NA,NA
"NW_007930866.1",15810,15822,13,"+",10.798,3.25e-05,1,"Promoter (<=1kb)",31,15534,17519,1986,1,"BBA_08089",276,NA,NA,NA
"NW_007930838.1",19801,19813,13,"+",10.798,3.25e-05,1,"Promoter (<=1kb)",3,20060,20458,399,1,"BBA_01246",-247,NA,NA,NA
"NW_007930909.1",26680,26692,13,"+",10.798,3.25e-05,1,"Promoter (<=1kb)",74,25860,27283,1424,1,"BBA_09914",820,NA,NA,NA
"NW_007930904.1",45112,45124,13,"-",10.798,3.25e-05,1,"Promoter (<=1kb)",69,44318,48447,4130,1,"BBA_09819",806,NA,NA,NA
"NW_007930867.1",45189,45201,13,"-",10.798,3.25e-05,1,"Promoter (<=1kb)",32,44430,45147,718,2,"BBA_08184",-54,NA,NA,NA
"NW_007930850.1",54229,54241,13,"-",10.798,3.25e-05,1,"Promoter (<=1kb)",15,52430,53917,1488,2,"BBA_05596",-324,NA,NA,NA
"NW_007930896.1",80454,80466,13,"+",10.798,3.25e-05,1,"Promoter (1-2kb)",61,80972,81766,795,2,"BBA_09660",1300,NA,NA,NA
"NW_007930886.1",85213,85225,13,"-",10.798,3.25e-05,1,"Promoter (<=1kb)",51,85996,87837,1842,1,"BBA_09353",-783,NA,NA,NA
"NW_007930852.1",94601,94613,13,"-",10.798,3.25e-05,1,"Promoter (<=1kb)",17,92761,94506,1746,2,"BBA_06054",-107,NA,NA,NA
"NW_007930853.1",180064,180076,13,"-",10.798,3.25e-05,1,"Promoter (2-3kb)",18,177975,179748,1774,1,"BBA_06260",2101,NA,NA,NA
"NW_007930870.1",219383,219395,13,"-",10.798,3.25e-05,1,"Promoter (<=1kb)",35,217940,219174,1235,2,"BBA_08519",-221,NA,NA,NA
"NW_007930851.1",236286,236298,13,"+",10.798,3.25e-05,1,"Promoter (<=1kb)",16,235494,236760,1267,1,"BBA_05881",792,NA,NA,NA
"NW_007930839.1",299546,299558,13,"-",10.798,3.25e-05,1,"Distal Intergenic",4,293691,294282,592,2,"BBA_01883",-5276,NA,NA,NA
"NW_007930857.1",316227,316239,13,"+",10.798,3.25e-05,1,"Promoter (<=1kb)",22,313666,315600,1935,2,"BBA_07045",-627,NA,NA,NA
"NW_007930856.1",317644,317656,13,"+",10.798,3.25e-05,1,"Promoter (1-2kb)",21,315122,316367,1246,2,"BBA_06899",-1277,NA,NA,NA
"NW_007930839.1",673967,673979,13,"+",10.798,3.25e-05,1,"Promoter (<=1kb)",4,674168,674798,631,2,"BBA_02005",819,NA,NA,NA
"NW_007930932.1",13314,13326,13,"-",10.7879,3.27e-05,1,"Promoter (<=1kb)",97,12398,13102,705,2,"BBA_10187",-224,NA,NA,NA
"NW_007930913.1",28982,28994,13,"-",10.7879,3.27e-05,1,"Promoter (<=1kb)",78,23155,29010,5856,2,"BBA_09976",28,NA,NA,NA
"NW_007930877.1",30829,30841,13,"-",10.7879,3.27e-05,1,"Promoter (2-3kb)",42,27940,30398,2459,1,"BBA_08906",2901,NA,NA,NA
"NW_007930903.1",59089,59101,13,"+",10.7879,3.27e-05,1,"Promoter (<=1kb)",68,58133,58795,663,1,"BBA_09801",956,NA,NA,NA
"NW_007930853.1",84044,84056,13,"-",10.7879,3.27e-05,1,"Promoter (<=1kb)",18,82885,84488,1604,2,"BBA_06233",444,NA,NA,NA
"NW_007930846.1",285160,285172,13,"-",10.7879,3.27e-05,1,"Promoter (2-3kb)",11,285231,287448,2218,2,"BBA_04728",2288,NA,NA,NA
"NW_007930842.1",424947,424959,13,"+",10.7879,3.27e-05,1,"Promoter (<=1kb)",7,421664,424702,3039,2,"BBA_03358",-245,NA,NA,NA
"NW_007930839.1",764608,764620,13,"-",10.7879,3.27e-05,1,"Promoter (1-2kb)",4,765656,767989,2334,1,"BBA_02032",-1048,NA,NA,NA
"NW_007930841.1",1330068,1330080,13,"+",10.7879,3.27e-05,1,"Promoter (<=1kb)",6,1329483,1331018,1536,1,"BBA_03177",585,NA,NA,NA
"NW_007930837.1",1551158,1551170,13,"-",10.7879,3.27e-05,1,"Promoter (<=1kb)",2,1551368,1552575,1208,1,"BBA_01115",-210,NA,NA,NA
"NW_007930836.1",1900553,1900565,13,"+",10.7879,3.27e-05,1,"Promoter (<=1kb)",1,1900185,1901471,1287,2,"BBA_00615",906,NA,NA,NA
"NW_007930850.1",4608,4620,13,"-",10.7778,3.34e-05,1,"Promoter (<=1kb)",15,3957,5145,1189,2,"BBA_05583",537,NA,NA,NA
"NW_007930850.1",12478,12490,13,"+",10.7778,3.34e-05,1,"Promoter (<=1kb)",15,10148,12118,1971,2,"BBA_05586",-360,NA,NA,NA
"NW_007930901.1",19413,19425,13,"-",10.7778,3.34e-05,1,"Promoter (<=1kb)",66,18674,20344,1671,1,"BBA_09759",751,NA,NA,NA
"NW_007930847.1",32786,32798,13,"+",10.7778,3.34e-05,1,"Promoter (1-2kb)",12,34677,36224,1548,1,"BBA_04914",-1879,NA,NA,NA
"NW_007930875.1",65002,65014,13,"+",10.7778,3.34e-05,1,"Promoter (<=1kb)",40,63936,65660,1725,2,"BBA_08786",646,NA,NA,NA
"NW_007930867.1",95966,95978,13,"+",10.7778,3.34e-05,1,"Promoter (<=1kb)",32,95396,96232,837,2,"BBA_08200",254,NA,NA,NA
"NW_007930863.1",268526,268538,13,"-",10.7778,3.34e-05,1,"Promoter (1-2kb)",28,266847,269708,2862,2,"BBA_07856",1182,NA,NA,NA
"NW_007930837.1",365547,365559,13,"+",10.7778,3.34e-05,1,"Promoter (<=1kb)",2,365244,366548,1305,1,"BBA_00793",303,NA,NA,NA
"NW_007930852.1",416958,416970,13,"-",10.7778,3.34e-05,1,"Promoter (<=1kb)",17,417122,418423,1302,1,"BBA_06139",-164,NA,NA,NA
"NW_007930856.1",492614,492626,13,"+",10.7778,3.34e-05,1,"Promoter (<=1kb)",21,493264,494660,1397,1,"BBA_06947",-638,NA,NA,NA
