"seqnames","start","end","width","strand","score","p_value","q_value","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","distanceToTSS","GeneID","transcript_id","protein_id"
"NW_007930837.1",174868,174875,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",2,174197,174514,318,1,"BBA_00736",678,NA,NA,NA
"NW_007930841.1",176848,176855,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",6,177719,179389,1671,1,"BBA_02810",-871,NA,NA,NA
"NW_007930842.1",180359,180366,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",7,177207,180433,3227,2,"BBA_03269",74,NA,NA,NA
"NW_007930863.1",180691,180698,8,"+",6.5,2.41e-05,1,"Promoter (2-3kb)",28,183034,186471,3438,1,"BBA_07831",-2336,NA,NA,NA
"NW_007930868.1",182242,182249,8,"-",6.5,2.41e-05,1,"Promoter (2-3kb)",33,180125,182494,2370,1,"BBA_08306",2124,NA,NA,NA
"NW_007930844.1",182782,182789,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",9,184023,184681,659,2,"BBA_04054",1899,NA,NA,NA
"NW_007930873.1",183177,183184,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",38,182586,184226,1641,2,"BBA_08710",1049,NA,NA,NA
"NW_007930863.1",183605,183612,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",28,183034,186471,3438,1,"BBA_07831",571,NA,NA,NA
"NW_007930856.1",188423,188430,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",21,186811,188323,1513,2,"BBA_06861",-107,NA,NA,NA
"NW_007930852.1",188975,188982,8,"+",6.5,2.41e-05,1,"Promoter (1-2kb)",17,190107,190535,429,2,"BBA_06073",1553,NA,NA,NA
"NW_007930839.1",190927,190934,8,"+",6.5,2.41e-05,1,"Promoter (3-4kb)",4,187876,189852,1977,1,"BBA_01849",3051,NA,NA,NA
"NW_007930846.1",193233,193240,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",11,194232,196527,2296,1,"BBA_04711",-999,NA,NA,NA
"NW_007930836.1",194004,194011,8,"-",6.5,2.41e-05,1,"Promoter (2-3kb)",1,190905,192006,1102,2,"BBA_00067",-2005,NA,NA,NA
"NW_007930841.1",197493,197500,8,"+",6.5,2.41e-05,1,"Promoter (4-5kb)",6,192707,198076,5370,1,"BBA_02815",4786,NA,NA,NA
"NW_007930841.1",198835,198842,8,"+",6.5,2.41e-05,1,"Promoter (4-5kb)",6,198812,203068,4257,2,"BBA_02816",4226,NA,NA,NA
"NW_007930842.1",199819,199826,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",7,200752,202519,1768,1,"BBA_03275",-933,NA,NA,NA
"NW_007930866.1",200932,200939,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",31,199151,201157,2007,2,"BBA_08149",218,NA,NA,NA
"NW_007930860.1",205677,205684,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",25,205008,207140,2133,2,"BBA_07491",1463,NA,NA,NA
"NW_007930838.1",207677,207684,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",3,207494,209418,1925,1,"BBA_01301",183,NA,NA,NA
"NW_007930867.1",211596,211603,8,"+",6.5,2.41e-05,1,"Promoter (1-2kb)",32,209805,213706,3902,1,"BBA_08234",1791,NA,NA,NA
"NW_007930845.1",211665,211672,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",10,209476,211044,1569,2,"BBA_04418",-628,NA,NA,NA
"NW_007930846.1",211989,211996,8,"-",6.5,2.41e-05,1,"Promoter (2-3kb)",11,198301,209031,10731,2,"BBA_04712",-2965,NA,NA,NA
"NW_007930861.1",213653,213660,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",26,213131,215005,1875,2,"BBA_07619",1352,NA,NA,NA
"NW_007930846.1",214016,214023,8,"+",6.5,2.41e-05,1,"Promoter (3-4kb)",11,217308,219474,2167,1,"BBA_04713",-3285,NA,NA,NA
"NW_007930868.1",214231,214238,8,"-",6.5,2.41e-05,1,"Distal Intergenic",33,223145,225062,1918,1,"BBA_08314",-8914,NA,NA,NA
"NW_007930844.1",214572,214579,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",9,212776,214755,1980,1,"BBA_04065",1803,NA,NA,NA
"NW_007930839.1",216976,216983,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",4,216490,217564,1075,1,"BBA_01858",493,NA,NA,NA
"NW_007930838.1",217443,217450,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",3,216577,218965,2389,1,"BBA_01304",866,NA,NA,NA
"NW_007930859.1",218260,218267,8,"+",6.5,2.41e-05,1,"Promoter (1-2kb)",24,217692,219543,1852,2,"BBA_07351",1276,NA,NA,NA
"NW_007930842.1",220478,220485,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",7,221096,222523,1428,1,"BBA_03283",-618,NA,NA,NA
"NW_007930871.1",220684,220691,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",36,220005,221699,1695,1,"BBA_08605",679,NA,NA,NA
"NW_007930870.1",222062,222069,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",35,220353,222427,2075,1,"BBA_08520",1716,NA,NA,NA
"NW_007930839.1",223977,223984,8,"+",6.5,2.41e-05,1,"Promoter (3-4kb)",4,220599,227923,7325,1,"BBA_01860",3378,NA,NA,NA
"NW_007930868.1",226458,226465,8,"+",6.5,2.41e-05,1,"Promoter (3-4kb)",33,223145,225062,1918,1,"BBA_08314",3313,NA,NA,NA
"NW_007930843.1",226978,226985,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",8,225553,226215,663,2,"BBA_03709",-770,NA,NA,NA
"NW_007930847.1",227568,227575,8,"+",6.5,2.41e-05,1,"Promoter (1-2kb)",12,223336,225877,2542,2,"BBA_04961",-1691,NA,NA,NA
"NW_007930863.1",228411,228418,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",28,228364,230053,1690,1,"BBA_07845",54,NA,NA,NA
"NW_007930838.1",229748,229755,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",3,228481,230966,2486,1,"BBA_01309",1274,NA,NA,NA
"NW_007930847.1",230667,230674,8,"+",6.5,2.41e-05,1,"Promoter (1-2kb)",12,231929,232200,272,1,"BBA_04963",-1255,NA,NA,NA
"NW_007930853.1",235214,235221,8,"-",6.5,2.41e-05,1,"Promoter (4-5kb)",18,239230,241003,1774,1,"BBA_06275",-4016,NA,NA,NA
"NW_007930860.1",235691,235698,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",25,233822,235077,1256,2,"BBA_07502",-614,NA,NA,NA
"NW_007930862.1",236333,236340,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",27,235767,237443,1677,1,"BBA_07743",573,NA,NA,NA
"NW_007930870.1",237110,237117,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",35,236413,238698,2286,1,"BBA_08525",704,NA,NA,NA
"NW_007930849.1",237319,237326,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",14,236887,237868,982,2,"BBA_05421",549,NA,NA,NA
"NW_007930836.1",239647,239654,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",1,238868,240350,1483,2,"BBA_00081",696,NA,NA,NA
"NW_007930857.1",240950,240957,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",22,241238,243197,1960,1,"BBA_07023",-288,NA,NA,NA
"NW_007930852.1",241285,241292,8,"+",6.5,2.41e-05,1,"Promoter (1-2kb)",17,240167,242534,2368,2,"BBA_06089",1242,NA,NA,NA
"NW_007930842.1",244314,244321,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",7,245223,246440,1218,1,"BBA_03292",-902,NA,NA,NA
"NW_007930868.1",244821,244828,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",33,244006,246979,2974,1,"BBA_08317",815,NA,NA,NA
"NW_007930849.1",245168,245175,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",14,246304,247069,766,2,"BBA_05424",1901,NA,NA,NA
"NW_007930859.1",248117,248124,8,"+",6.5,2.41e-05,1,"Promoter (1-2kb)",24,247042,247359,318,1,"BBA_07363",1075,NA,NA,NA
"NW_007930861.1",249336,249343,8,"-",6.5,2.41e-05,1,"Promoter (2-3kb)",26,247295,248986,1692,1,"BBA_07631",2048,NA,NA,NA
"NW_007930863.1",250535,250542,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",28,246143,249686,3544,2,"BBA_07851",-856,NA,NA,NA
"NW_007930869.1",251619,251626,8,"+",6.5,2.41e-05,1,"Promoter (1-2kb)",34,251602,252831,1230,2,"BBA_08426",1205,NA,NA,NA
"NW_007930853.1",252826,252833,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",18,250809,251924,1116,2,"BBA_06278",-909,NA,NA,NA
"NW_007930856.1",252871,252878,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",21,253317,255059,1743,1,"BBA_06880",-439,NA,NA,NA
"NW_007930845.1",253091,253098,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",10,253291,255080,1790,1,"BBA_04433",-193,NA,NA,NA
"NW_007930850.1",254531,254538,8,"+",6.5,2.41e-05,1,"Promoter (1-2kb)",15,252232,253221,990,2,"BBA_05652",-1310,NA,NA,NA
"NW_007930865.1",255530,255537,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",30,255808,257844,2037,1,"BBA_08071",-278,NA,NA,NA
"NW_007930866.1",256290,256297,8,"-",6.5,2.41e-05,1,"Promoter (3-4kb)",31,252433,256608,4176,1,"BBA_08160",3864,NA,NA,NA
"NW_007930836.1",258076,258083,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",1,254907,257196,2290,2,"BBA_00088",-887,NA,NA,NA
"NW_007930861.1",258253,258260,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",26,256221,258223,2003,2,"BBA_07634",-37,NA,NA,NA
"NW_007930860.1",259484,259491,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",25,261013,261822,810,1,"BBA_07513",-1529,NA,NA,NA
"NW_007930860.1",260991,260998,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",25,261013,261822,810,1,"BBA_07513",-15,NA,NA,NA
"NW_007930836.1",266655,266662,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",1,264531,266367,1837,2,"BBA_00090",-295,NA,NA,NA
"NW_007930843.1",267821,267828,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",8,266735,267379,645,1,"BBA_03726",1093,NA,NA,NA
"NW_007930862.1",268040,268047,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",27,268179,271026,2848,1,"BBA_07754",-132,NA,NA,NA
"NW_007930868.1",268775,268782,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",33,269015,269386,372,1,"BBA_08326",-233,NA,NA,NA
"NW_007930847.1",271331,271338,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",12,269893,272629,2737,2,"BBA_04977",1298,NA,NA,NA
"NW_007930850.1",271501,271508,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",15,269866,271092,1227,2,"BBA_05660",-409,NA,NA,NA
"NW_007930838.1",272126,272133,8,"+",6.5,2.41e-05,1,"Promoter (1-2kb)",3,270646,273568,2923,2,"BBA_01322",1435,NA,NA,NA
"NW_007930858.1",278471,278478,8,"-",6.5,2.41e-05,1,"Promoter (2-3kb)",23,278357,281053,2697,2,"BBA_07196",2582,NA,NA,NA
"NW_007930866.1",281484,281491,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",31,279408,281304,1897,2,"BBA_08168",-180,NA,NA,NA
"NW_007930866.1",283991,283998,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",31,282187,286363,4177,1,"BBA_08169",1811,NA,NA,NA
"NW_007930857.1",284615,284622,8,"+",6.5,2.41e-05,1,"Promoter (1-2kb)",22,283608,288801,5194,1,"BBA_07033",1007,NA,NA,NA
"NW_007930862.1",285992,285999,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",27,284940,287141,2202,2,"BBA_07760",1149,NA,NA,NA
"NW_007930849.1",286742,286749,8,"-",6.5,2.41e-05,1,"Promoter (2-3kb)",14,286220,288754,2535,2,"BBA_05440",2012,NA,NA,NA
"NW_007930849.1",289391,289398,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",14,286220,288754,2535,2,"BBA_05440",-644,NA,NA,NA
"NW_007930836.1",290413,290420,8,"+",6.5,2.41e-05,1,"Promoter (1-2kb)",1,291414,292137,724,2,"BBA_00099",1717,NA,NA,NA
"NW_007930861.1",290632,290639,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",26,291965,292420,456,1,"BBA_07648",-1333,NA,NA,NA
"NW_007930836.1",292252,292259,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",1,291414,292137,724,2,"BBA_00099",-122,NA,NA,NA
"NW_007930861.1",293112,293119,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",26,291965,292420,456,1,"BBA_07648",1154,NA,NA,NA
"NW_007930853.1",293763,293770,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",18,292415,292900,486,2,"BBA_06291",-863,NA,NA,NA
"NW_007930843.1",294431,294438,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",8,294040,296247,2208,1,"BBA_03737",398,NA,NA,NA
"NW_007930840.1",294951,294958,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",5,292290,295369,3080,2,"BBA_02389",411,NA,NA,NA
"NW_007930836.1",300142,300149,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",1,300312,300997,686,2,"BBA_00103",855,NA,NA,NA
"NW_007930857.1",301874,301881,8,"+",6.5,2.41e-05,1,"Promoter (1-2kb)",22,301306,303190,1885,2,"BBA_07039",1309,NA,NA,NA
"NW_007930845.1",304992,304999,8,"-",6.5,2.41e-05,1,"Promoter (4-5kb)",10,309773,310546,774,1,"BBA_04444",-4781,NA,NA,NA
"NW_007930859.1",305395,305402,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",24,306908,311796,4889,1,"BBA_07379",-1513,NA,NA,NA
"NW_007930849.1",306094,306101,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",14,303299,305402,2104,2,"BBA_05444",-692,NA,NA,NA
"NW_007930842.1",307228,307235,8,"+",6.5,2.41e-05,1,"Promoter (2-3kb)",7,309327,310985,1659,1,"BBA_03314",-2092,NA,NA,NA
"NW_007930843.1",308430,308437,8,"+",6.5,2.41e-05,1,"Promoter (1-2kb)",8,306908,307309,402,2,"BBA_03739",-1121,NA,NA,NA
"NW_007930860.1",309551,309558,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",25,309077,310212,1136,1,"BBA_07529",474,NA,NA,NA
"NW_007930859.1",311355,311362,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",24,312566,314317,1752,1,"BBA_07380",-1211,NA,NA,NA
"NW_007930852.1",314546,314553,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",17,313523,314264,742,2,"BBA_06112",-289,NA,NA,NA
"NW_007930849.1",315990,315997,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",14,316111,317370,1260,1,"BBA_05451",-114,NA,NA,NA
"NW_007930849.1",318436,318443,8,"-",6.5,2.41e-05,1,"Promoter (2-3kb)",14,316111,317370,1260,1,"BBA_05451",2332,NA,NA,NA
"NW_007930854.1",319434,319441,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",19,316928,317559,632,2,"BBA_06522",-1882,NA,NA,NA
"NW_007930849.1",327210,327217,8,"+",6.5,2.41e-05,1,"Distal Intergenic",14,335536,337512,1977,1,"BBA_05452",-8319,NA,NA,NA
"NW_007930850.1",327507,327514,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",15,325093,327067,1975,2,"BBA_05683",-440,NA,NA,NA
"NW_007930848.1",330303,330310,8,"+",6.5,2.41e-05,1,"Promoter (1-2kb)",13,327728,331570,3843,2,"BBA_05215",1260,NA,NA,NA
"NW_007930853.1",337628,337635,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",18,337931,339588,1658,1,"BBA_06308",-296,NA,NA,NA
"NW_007930864.1",339087,339094,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",29,337395,338958,1564,1,"BBA_07978",1699,"19890990","XM_008603075.1","XP_008601297.1"
"NW_007930859.1",340275,340282,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",24,339420,340793,1374,2,"BBA_07392",518,NA,NA,NA
"NW_007930858.1",340803,340810,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",23,340419,341581,1163,2,"BBA_07221",778,NA,NA,NA
"NW_007930855.1",342197,342204,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",20,341129,343924,2796,2,"BBA_06742",1727,NA,NA,NA
"NW_007930856.1",346123,346130,8,"+",6.5,2.41e-05,1,"Promoter (1-2kb)",21,343141,344430,1290,2,"BBA_06906",-1693,NA,NA,NA
"NW_007930849.1",351108,351115,8,"+",6.5,2.41e-05,1,"Promoter (1-2kb)",14,348678,352476,3799,2,"BBA_05457",1361,NA,NA,NA
"NW_007930858.1",352221,352228,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",23,351414,353999,2586,2,"BBA_07226",1778,NA,NA,NA
"NW_007930855.1",353769,353776,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",20,353940,354625,686,1,"BBA_06745",-164,NA,NA,NA
"NW_007930852.1",354342,354349,8,"+",6.5,2.41e-05,1,"Promoter (3-4kb)",17,358079,359800,1722,1,"BBA_06121",-3730,NA,NA,NA
"NW_007930845.1",356231,356238,8,"+",6.5,2.41e-05,1,"Promoter (1-2kb)",10,357789,359189,1401,1,"BBA_04457",-1551,NA,NA,NA
"NW_007930845.1",361039,361046,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",10,359524,361500,1977,2,"BBA_04458",454,NA,NA,NA
"NW_007930858.1",364943,364950,8,"-",6.5,2.41e-05,1,"Promoter (4-5kb)",23,360242,363878,3637,1,"BBA_07229",4708,NA,NA,NA
"NW_007930858.1",365663,365670,8,"+",6.5,2.41e-05,1,"Distal Intergenic",23,360242,363878,3637,1,"BBA_07229",5421,NA,NA,NA
"NW_007930859.1",371306,371313,8,"+",6.5,2.41e-05,1,"Promoter (2-3kb)",24,372073,373681,1609,2,"BBA_07405",2368,NA,NA,NA
"NW_007930853.1",371348,371355,8,"+",6.5,2.41e-05,1,"Promoter (1-2kb)",18,372963,374002,1040,1,"BBA_06318",-1608,NA,NA,NA
"NW_007930850.1",375513,375520,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",15,373428,374612,1185,2,"BBA_05701",-901,NA,NA,NA
"NW_007930844.1",379109,379116,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",9,376474,380058,3585,2,"BBA_04118",942,NA,NA,NA
"NW_007930860.1",380614,380621,8,"+",6.5,2.41e-05,1,"Promoter (3-4kb)",25,382410,384177,1768,2,"BBA_07545",3556,NA,NA,NA
"NW_007930837.1",381798,381805,8,"-",6.5,2.41e-05,1,"Promoter (2-3kb)",2,384240,385509,1270,1,"BBA_00800",-2442,NA,NA,NA
"NW_007930858.1",382625,382632,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",23,382435,385423,2989,1,"BBA_07230",190,NA,NA,NA
"NW_007930854.1",382997,383004,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",19,382952,383617,666,2,"BBA_06546",620,NA,NA,NA
"NW_007930860.1",384010,384017,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",25,382410,384177,1768,2,"BBA_07545",160,NA,NA,NA
"NW_007930855.1",384690,384697,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",20,383834,385267,1434,1,"BBA_06755",856,NA,NA,NA
"NW_007930860.1",385436,385443,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",25,384862,386194,1333,1,"BBA_07546",574,NA,NA,NA
"NW_007930846.1",385706,385713,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",11,385071,386489,1419,1,"BBA_04761",642,NA,NA,NA
"NW_007930855.1",389383,389390,8,"+",6.5,2.41e-05,1,"Promoter (1-2kb)",20,388186,389892,1707,1,"BBA_06757",1197,NA,NA,NA
"NW_007930850.1",392417,392424,8,"+",6.5,2.41e-05,1,"Promoter (2-3kb)",15,390238,391590,1353,1,"BBA_05704",2179,NA,NA,NA
"NW_007930853.1",392944,392951,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",18,392060,392963,904,1,"BBA_06325",891,NA,NA,NA
"NW_007930837.1",393560,393567,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",2,393320,395232,1913,2,"BBA_00803",1672,NA,NA,NA
"NW_007930844.1",395994,396001,8,"-",6.5,2.41e-05,1,"Promoter (2-3kb)",9,393395,398307,4913,2,"BBA_04124",2313,NA,NA,NA
"NW_007930855.1",401311,401318,8,"-",6.5,2.41e-05,1,"Promoter (4-5kb)",20,405286,405710,425,2,"BBA_06759",4399,NA,NA,NA
"NW_007930849.1",403990,403997,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",14,403396,404945,1550,1,"BBA_05478",594,NA,NA,NA
"NW_007930858.1",407942,407949,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",23,406197,407543,1347,2,"BBA_07238",-399,NA,NA,NA
"NW_007930854.1",408630,408637,8,"+",6.5,2.41e-05,1,"Promoter (2-3kb)",19,410702,411978,1277,1,"BBA_06553",-2065,NA,NA,NA
"NW_007930853.1",412021,412028,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",18,411042,411717,676,2,"BBA_06333",-311,NA,NA,NA
"NW_007930861.1",412085,412092,8,"-",6.5,2.41e-05,1,"Promoter (2-3kb)",26,414889,416385,1497,1,"BBA_07672",-2804,"19890684","XM_008602769.1","XP_008600991.1"
"NW_007930852.1",412752,412759,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",17,408557,413851,5295,2,"BBA_06137",1099,NA,NA,NA
"NW_007930859.1",412859,412866,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",24,411581,413281,1701,1,"BBA_07419",1285,NA,NA,NA
"NW_007930852.1",416172,416179,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",17,417122,418423,1302,1,"BBA_06139",-950,NA,NA,NA
"NW_007930844.1",416760,416767,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",9,417343,421863,4521,1,"BBA_04131",-576,NA,NA,NA
"NW_007930849.1",418034,418041,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",14,419632,421277,1646,1,"BBA_05482",-1598,NA,NA,NA
"NW_007930847.1",418153,418160,8,"+",6.5,2.41e-05,1,"Promoter (2-3kb)",12,405871,420544,14674,2,"BBA_05020",2384,NA,NA,NA
"NW_007930846.1",418632,418639,8,"+",6.5,2.41e-05,1,"Promoter (1-2kb)",11,416633,420892,4260,1,"BBA_04770",1999,NA,NA,NA
"NW_007930852.1",419964,419971,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",17,418748,419272,525,2,"BBA_06140",-692,NA,NA,NA
"NW_007930847.1",421827,421834,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",12,405871,420544,14674,2,"BBA_05020",-1290,NA,NA,NA
"NW_007930850.1",425175,425182,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",15,423933,425819,1887,1,"BBA_05715",1249,NA,NA,NA
"NW_007930845.1",425991,425998,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",10,424211,426566,2356,1,"BBA_04477",1787,NA,NA,NA
"NW_007930850.1",426473,426480,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",15,426577,427719,1143,1,"BBA_05716",-97,NA,NA,NA
"NW_007930837.1",426517,426524,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",2,426968,428545,1578,1,"BBA_00810",-444,NA,NA,NA
"NW_007930836.1",427051,427058,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",1,425367,426164,798,2,"BBA_00147",-894,NA,NA,NA
"NW_007930849.1",429307,429314,8,"-",6.5,2.41e-05,1,"Promoter (2-3kb)",14,425026,426525,1500,2,"BBA_05485",-2789,NA,NA,NA
"NW_007930854.1",429714,429721,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",19,423740,428957,5218,2,"BBA_06558",-764,NA,NA,NA
"NW_007930851.1",429773,429780,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",16,425330,429979,4650,2,"BBA_05948",206,NA,NA,NA
"NW_007930855.1",431931,431938,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",20,430490,432351,1862,2,"BBA_06767",413,NA,NA,NA
"NW_007930845.1",432030,432037,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",10,431126,436792,5667,1,"BBA_04479",911,NA,NA,NA
"NW_007930846.1",435798,435805,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",11,435457,436390,934,1,"BBA_04776",341,NA,NA,NA
"NW_007930858.1",439594,439601,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",23,438625,439305,681,1,"BBA_07250",976,NA,NA,NA
"NW_007930840.1",441737,441744,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",5,442545,444180,1636,1,"BBA_02430",-801,NA,NA,NA
"NW_007930838.1",444943,444950,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",3,445783,447894,2112,1,"BBA_01377",-833,NA,NA,NA
"NW_007930857.1",445021,445028,8,"-",6.5,2.41e-05,1,"Promoter (4-5kb)",22,449571,451862,2292,1,"BBA_07079",-4550,NA,NA,NA
"NW_007930851.1",455516,455523,8,"+",6.5,2.41e-05,1,"Promoter (1-2kb)",16,453705,454048,344,1,"BBA_05955",1811,NA,NA,NA
"NW_007930848.1",457380,457387,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",13,456551,457454,904,2,"BBA_05257",74,NA,NA,NA
"NW_007930851.1",460610,460617,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",16,459521,461251,1731,2,"BBA_05957",641,NA,NA,NA
"NW_007930836.1",463415,463422,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",1,462812,466262,3451,1,"BBA_00159",610,NA,NA,NA
"NW_007930843.1",466555,466562,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",8,465572,466504,933,2,"BBA_03781",-58,NA,NA,NA
"NW_007930847.1",473514,473521,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",12,471219,472313,1095,2,"BBA_05036",-1208,NA,NA,NA
"NW_007930842.1",480439,480446,8,"-",6.5,2.41e-05,1,"Promoter (<=1kb)",7,481121,484174,3054,1,"BBA_03375",-682,NA,NA,NA
"NW_007930847.1",480457,480464,8,"-",6.5,2.41e-05,1,"Promoter (2-3kb)",12,477039,477869,831,2,"BBA_05038",-2595,NA,NA,NA
"NW_007930842.1",484961,484968,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",7,486461,488716,2256,1,"BBA_03376",-1500,NA,NA,NA
"NW_007930852.1",491176,491183,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",17,490293,493628,3336,1,"BBA_06158",883,NA,NA,NA
"NW_007930847.1",493126,493133,8,"+",6.5,2.41e-05,1,"Promoter (<=1kb)",12,492304,494703,2400,1,"BBA_05041",822,NA,NA,NA
"NW_007930847.1",495569,495576,8,"-",6.5,2.41e-05,1,"Promoter (1-2kb)",12,494808,496591,1784,2,"BBA_05042",1022,NA,NA,NA
