"seqnames","start","end","width","strand","score","p_value","q_value","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","distanceToTSS","GeneID","transcript_id","protein_id"
"NW_007930843.1",397745,397753,9,"-",14.4146,7.28e-06,0.129,"Promoter (4-5kb)",8,399626,402260,2635,2,"BBA_03760",4515,NA,NA,NA
"NW_007930843.1",398122,398130,9,"+",14.4146,7.28e-06,0.129,"Promoter (4-5kb)",8,399626,402260,2635,2,"BBA_03760",4130,NA,NA,NA
"NW_007930859.1",398174,398182,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",24,397611,398000,390,2,"BBA_07414",-182,NA,NA,NA
"NW_007930850.1",399155,399163,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",15,399235,400497,1263,1,"BBA_05705",-80,NA,NA,NA
"NW_007930853.1",400222,400230,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",18,400844,401503,660,1,"BBA_06329",-614,NA,NA,NA
"NW_007930859.1",401017,401025,9,"-",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",24,400212,402213,2002,2,"BBA_07416",1196,NA,NA,NA
"NW_007930858.1",401162,401170,9,"-",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",23,398491,399852,1362,2,"BBA_07235",-1318,NA,NA,NA
"NW_007930858.1",401168,401176,9,"-",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",23,398491,399852,1362,2,"BBA_07235",-1324,NA,NA,NA
"NW_007930844.1",401506,401514,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",9,401967,403222,1256,1,"BBA_04126",-453,NA,NA,NA
"NW_007930844.1",402231,402239,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",9,401967,403222,1256,1,"BBA_04126",264,NA,NA,NA
"NW_007930851.1",402682,402690,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",16,400745,402120,1376,1,"BBA_05938",1937,NA,NA,NA
"NW_007930845.1",402782,402790,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",10,399855,401671,1817,2,"BBA_04470",-1111,NA,NA,NA
"NW_007930859.1",402986,402994,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",24,400212,402213,2002,2,"BBA_07416",-781,NA,NA,NA
"NW_007930856.1",403405,403413,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",21,401983,402681,699,2,"BBA_06923",-732,NA,NA,NA
"NW_007930852.1",404074,404082,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",17,401256,403400,2145,2,"BBA_06134",-674,NA,NA,NA
"NW_007930853.1",404592,404600,9,"+",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",18,402550,405649,3100,1,"BBA_06330",2042,NA,NA,NA
"NW_007930846.1",405437,405445,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",11,401705,403677,1973,2,"BBA_04767",-1760,NA,NA,NA
"NW_007930843.1",405486,405494,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",8,403324,405229,1906,2,"BBA_03761",-257,NA,NA,NA
"NW_007930850.1",405612,405620,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",15,404504,405212,709,2,"BBA_05708",-400,NA,NA,NA
"NW_007930849.1",405914,405922,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",14,405470,406849,1380,1,"BBA_05479",444,NA,NA,NA
"NW_007930856.1",407116,407124,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",21,403444,407459,4016,2,"BBA_06924",343,NA,NA,NA
"NW_007930856.1",407124,407132,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",21,403444,407459,4016,2,"BBA_06924",335,NA,NA,NA
"NW_007930837.1",408194,408202,9,"-",14.4146,7.28e-06,0.129,"Distal Intergenic",2,412819,414995,2177,2,"BBA_00804",6801,NA,NA,NA
"NW_007930856.1",408552,408560,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",21,403444,407459,4016,2,"BBA_06924",-1093,NA,NA,NA
"NW_007930856.1",408558,408566,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",21,403444,407459,4016,2,"BBA_06924",-1099,NA,NA,NA
"NW_007930845.1",408706,408714,9,"-",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",10,408886,409788,903,2,"BBA_04472",1082,NA,NA,NA
"NW_007930845.1",408722,408730,9,"-",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",10,408886,409788,903,2,"BBA_04472",1066,NA,NA,NA
"NW_007930855.1",408958,408966,9,"-",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",20,410550,411746,1197,1,"BBA_06761",-1592,NA,NA,NA
"NW_007930839.1",409209,409217,9,"-",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",4,406784,408584,1801,1,"BBA_01921",2433,NA,NA,NA
"NW_007930839.1",409220,409228,9,"-",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",4,406784,408584,1801,1,"BBA_01921",2444,NA,NA,NA
"NW_007930855.1",409577,409585,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",20,410550,411746,1197,1,"BBA_06761",-965,NA,NA,NA
"NW_007930837.1",409591,409599,9,"+",14.4146,7.28e-06,0.129,"Distal Intergenic",2,412819,414995,2177,2,"BBA_00804",5396,NA,NA,NA
"NW_007930841.1",409839,409847,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",6,411340,412468,1129,1,"BBA_02872",-1493,NA,NA,NA
"NW_007930841.1",409845,409853,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",6,411340,412468,1129,1,"BBA_02872",-1487,NA,NA,NA
"NW_007930837.1",409943,409951,9,"+",14.4146,7.28e-06,0.129,"Distal Intergenic",2,412819,414995,2177,2,"BBA_00804",5044,NA,NA,NA
"NW_007930841.1",410011,410019,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",6,411340,412468,1129,1,"BBA_02872",-1321,NA,NA,NA
"NW_007930843.1",410415,410423,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",8,411772,414307,2536,1,"BBA_03763",-1349,NA,NA,NA
"NW_007930843.1",410439,410447,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",8,411772,414307,2536,1,"BBA_03763",-1325,NA,NA,NA
"NW_007930837.1",410615,410623,9,"-",14.4146,7.28e-06,0.129,"Promoter (4-5kb)",2,412819,414995,2177,2,"BBA_00804",4380,NA,NA,NA
"NW_007930837.1",410738,410746,9,"+",14.4146,7.28e-06,0.129,"Promoter (4-5kb)",2,412819,414995,2177,2,"BBA_00804",4249,NA,NA,NA
"NW_007930837.1",411084,411092,9,"-",14.4146,7.28e-06,0.129,"Promoter (3-4kb)",2,412819,414995,2177,2,"BBA_00804",3911,NA,NA,NA
"NW_007930857.1",411165,411173,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",22,409276,411106,1831,2,"BBA_07068",-59,NA,NA,NA
"NW_007930849.1",411398,411406,9,"+",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",14,409270,410617,1348,1,"BBA_05480",2128,NA,NA,NA
"NW_007930836.1",411552,411560,9,"-",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",1,410540,411720,1181,1,"BBA_00142",1020,NA,NA,NA
"NW_007930837.1",411646,411654,9,"-",14.4146,7.28e-06,0.129,"Promoter (3-4kb)",2,412819,414995,2177,2,"BBA_00804",3349,NA,NA,NA
"NW_007930837.1",411657,411665,9,"-",14.4146,7.28e-06,0.129,"Promoter (3-4kb)",2,412819,414995,2177,2,"BBA_00804",3338,NA,NA,NA
"NW_007930837.1",411673,411681,9,"-",14.4146,7.28e-06,0.129,"Promoter (3-4kb)",2,412819,414995,2177,2,"BBA_00804",3322,NA,NA,NA
"NW_007930837.1",411895,411903,9,"-",14.4146,7.28e-06,0.129,"Promoter (3-4kb)",2,412819,414995,2177,2,"BBA_00804",3100,NA,NA,NA
"NW_007930836.1",412185,412193,9,"-",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",1,410540,411720,1181,1,"BBA_00142",1653,NA,NA,NA
"NW_007930860.1",413413,413421,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",25,413551,415084,1534,1,"BBA_07552",-130,NA,NA,NA
"NW_007930838.1",413439,413447,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",3,411461,412939,1479,2,"BBA_01368",-500,NA,NA,NA
"NW_007930840.1",413490,413498,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",5,410954,413193,2240,2,"BBA_02424",-297,NA,NA,NA
"NW_007930855.1",414011,414019,9,"+",14.4146,7.28e-06,0.129,"Promoter (3-4kb)",20,416759,417426,668,2,"BBA_06762",3407,NA,NA,NA
"NW_007930843.1",414327,414335,9,"-",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",8,414728,416667,1940,2,"BBA_03764",2340,NA,NA,NA
"NW_007930857.1",414402,414410,9,"-",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",22,412584,413339,756,2,"BBA_07069",-1071,NA,NA,NA
"NW_007930857.1",414409,414417,9,"-",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",22,412584,413339,756,2,"BBA_07069",-1078,NA,NA,NA
"NW_007930837.1",415076,415084,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",2,412819,414995,2177,2,"BBA_00804",-89,NA,NA,NA
"NW_007930837.1",415609,415617,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",2,415715,416553,839,1,"BBA_00805",-106,NA,NA,NA
"NW_007930849.1",416311,416319,9,"+",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",14,411672,414036,2365,2,"BBA_05481",-2275,NA,NA,NA
"NW_007930857.1",417050,417058,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",22,414617,416244,1628,2,"BBA_07070",-814,NA,NA,NA
"NW_007930851.1",417594,417602,9,"-",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",16,418859,419265,407,1,"BBA_05944",-1265,NA,NA,NA
"NW_007930843.1",417961,417969,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",8,416955,417463,509,2,"BBA_03765",-498,NA,NA,NA
"NW_007930851.1",418579,418587,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",16,418859,419265,407,1,"BBA_05944",-280,NA,NA,NA
"NW_007930855.1",418925,418933,9,"-",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",20,416759,417426,668,2,"BBA_06762",-1507,NA,NA,NA
"NW_007930837.1",419727,419735,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",2,416931,419053,2123,2,"BBA_00806",-682,NA,NA,NA
"NW_007930837.1",419978,419986,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",2,416931,419053,2123,2,"BBA_00806",-925,NA,NA,NA
"NW_007930841.1",420914,420922,9,"-",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",6,418788,420261,1474,1,"BBA_02873",2134,NA,NA,NA
"NW_007930841.1",421280,421288,9,"-",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",6,418788,420261,1474,1,"BBA_02873",2500,NA,NA,NA
"NW_007930848.1",421941,421949,9,"-",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",13,419815,423185,3371,1,"BBA_05245",2134,NA,NA,NA
"NW_007930848.1",422027,422035,9,"-",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",13,419815,423185,3371,1,"BBA_05245",2220,NA,NA,NA
"NW_007930857.1",422119,422127,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",22,421295,422842,1548,2,"BBA_07073",715,NA,NA,NA
"NW_007930841.1",422567,422575,9,"+",14.4146,7.28e-06,0.129,"Promoter (3-4kb)",6,418788,420261,1474,1,"BBA_02873",3779,NA,NA,NA
"NW_007930854.1",422593,422601,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",19,420631,422181,1551,1,"BBA_06557",1962,NA,NA,NA
"NW_007930848.1",422857,422865,9,"-",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",13,423923,424252,330,2,"BBA_05246",1395,NA,NA,NA
"NW_007930857.1",423086,423094,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",22,421295,422842,1548,2,"BBA_07073",-244,NA,NA,NA
"NW_007930840.1",423738,423746,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",5,424025,425992,1968,1,"BBA_02426",-287,NA,NA,NA
"NW_007930857.1",423939,423947,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",22,421295,422842,1548,2,"BBA_07073",-1097,NA,NA,NA
"NW_007930846.1",424262,424270,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",11,421676,423473,1798,2,"BBA_04771",-789,NA,NA,NA
"NW_007930848.1",424265,424273,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",13,423923,424252,330,2,"BBA_05246",-21,NA,NA,NA
"NW_007930848.1",424982,424990,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",13,423923,424252,330,2,"BBA_05246",-730,NA,NA,NA
"NW_007930846.1",425050,425058,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",11,424278,425852,1575,2,"BBA_04772",802,NA,NA,NA
"NW_007930838.1",425756,425764,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",3,427495,428866,1372,1,"BBA_01371",-1731,NA,NA,NA
"NW_007930839.1",426617,426625,9,"-",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",4,424043,426191,2149,1,"BBA_01925",2582,NA,NA,NA
"NW_007930839.1",426627,426635,9,"-",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",4,424043,426191,2149,1,"BBA_01925",2592,NA,NA,NA
"NW_007930857.1",427006,427014,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",22,423829,425132,1304,2,"BBA_07074",-1874,NA,NA,NA
"NW_007930857.1",427017,427025,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",22,423829,425132,1304,2,"BBA_07074",-1885,NA,NA,NA
"NW_007930857.1",427592,427600,9,"+",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",22,423829,425132,1304,2,"BBA_07074",-2460,NA,NA,NA
"NW_007930857.1",427830,427838,9,"-",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",22,423829,425132,1304,2,"BBA_07074",-2706,NA,NA,NA
"NW_007930857.1",427836,427844,9,"-",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",22,423829,425132,1304,2,"BBA_07074",-2712,NA,NA,NA
"NW_007930839.1",427996,428004,9,"+",14.4146,7.28e-06,0.129,"Promoter (3-4kb)",4,424043,426191,2149,1,"BBA_01925",3953,NA,NA,NA
"NW_007930838.1",428001,428009,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",3,427495,428866,1372,1,"BBA_01371",514,NA,NA,NA
"NW_007930842.1",428020,428028,9,"-",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",7,429655,430497,843,1,"BBA_03360",-1635,NA,NA,NA
"NW_007930847.1",428604,428612,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",12,429221,431476,2256,1,"BBA_05022",-617,NA,NA,NA
"NW_007930857.1",428884,428892,9,"+",14.4146,7.28e-06,0.129,"Promoter (3-4kb)",22,423829,425132,1304,2,"BBA_07074",-3752,NA,NA,NA
"NW_007930848.1",428927,428935,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",13,425016,427406,2391,2,"BBA_05247",-1521,NA,NA,NA
"NW_007930839.1",429032,429040,9,"+",14.4146,7.28e-06,0.129,"Promoter (4-5kb)",4,424043,426191,2149,1,"BBA_01925",4989,NA,NA,NA
"NW_007930838.1",429362,429370,9,"-",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",3,427495,428866,1372,1,"BBA_01371",1875,NA,NA,NA
"NW_007930853.1",429713,429721,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",18,429567,430672,1106,1,"BBA_06340",146,NA,NA,NA
"NW_007930852.1",429736,429744,9,"+",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",17,431181,432489,1309,2,"BBA_06142",2745,NA,NA,NA
"NW_007930857.1",430008,430016,9,"+",14.4146,7.28e-06,0.129,"Promoter (4-5kb)",22,423829,425132,1304,2,"BBA_07074",-4876,NA,NA,NA
"NW_007930848.1",430193,430201,9,"-",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",13,425016,427406,2391,2,"BBA_05247",-2795,NA,NA,NA
"NW_007930840.1",431426,431434,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",5,430910,432774,1865,1,"BBA_02428",516,NA,NA,NA
"NW_007930836.1",431474,431482,9,"+",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",1,431727,433778,2052,2,"BBA_00149",2296,NA,NA,NA
"NW_007930842.1",431540,431548,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",7,431056,431948,893,2,"BBA_03361",400,NA,NA,NA
"NW_007930847.1",431686,431694,9,"-",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",12,432413,434116,1704,2,"BBA_05023",2430,NA,NA,NA
"NW_007930838.1",431759,431767,9,"-",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",3,433151,433546,396,1,"BBA_01372",-1392,NA,NA,NA
"NW_007930853.1",431780,431788,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",18,433464,435014,1551,1,"BBA_06341",-1676,NA,NA,NA
"NW_007930847.1",431890,431898,9,"-",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",12,432413,434116,1704,2,"BBA_05023",2226,NA,NA,NA
"NW_007930842.1",432009,432017,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",7,431056,431948,893,2,"BBA_03361",-61,NA,NA,NA
"NW_007930856.1",432260,432268,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",21,430756,433497,2742,1,"BBA_06933",1504,NA,NA,NA
"NW_007930853.1",432335,432343,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",18,433464,435014,1551,1,"BBA_06341",-1121,NA,NA,NA
"NW_007930840.1",432382,432390,9,"-",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",5,430910,432774,1865,1,"BBA_02428",1480,NA,NA,NA
"NW_007930840.1",432392,432400,9,"-",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",5,430910,432774,1865,1,"BBA_02428",1490,NA,NA,NA
"NW_007930840.1",432399,432407,9,"-",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",5,430910,432774,1865,1,"BBA_02428",1497,NA,NA,NA
"NW_007930840.1",432406,432414,9,"-",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",5,430910,432774,1865,1,"BBA_02428",1504,NA,NA,NA
"NW_007930840.1",432806,432814,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",5,430910,432774,1865,1,"BBA_02428",1896,NA,NA,NA
"NW_007930838.1",433700,433708,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",3,433151,433546,396,1,"BBA_01372",557,NA,NA,NA
"NW_007930846.1",433851,433859,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",11,435457,436390,934,1,"BBA_04776",-1598,NA,NA,NA
"NW_007930856.1",433879,433887,9,"+",14.4146,7.28e-06,0.129,"Promoter (3-4kb)",21,430756,433497,2742,1,"BBA_06933",3123,NA,NA,NA
"NW_007930853.1",435253,435261,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",18,433464,435014,1551,1,"BBA_06341",1789,NA,NA,NA
"NW_007930850.1",436108,436116,9,"-",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",15,434219,435115,897,2,"BBA_05720",-1001,NA,NA,NA
"NW_007930837.1",436255,436263,9,"+",14.4146,7.28e-06,0.129,"Promoter (3-4kb)",2,439438,440529,1092,1,"BBA_00812",-3175,NA,NA,NA
"NW_007930836.1",436323,436331,9,"-",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",1,436466,437431,966,2,"BBA_00150",1108,NA,NA,NA
"NW_007930855.1",436623,436631,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",20,432909,435283,2375,2,"BBA_06768",-1340,NA,NA,NA
"NW_007930845.1",436856,436864,9,"-",14.4146,7.28e-06,0.129,"Promoter (3-4kb)",10,437192,439950,2759,2,"BBA_04480",3094,NA,NA,NA
"NW_007930843.1",438854,438862,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",8,438965,440885,1921,1,"BBA_03772",-111,NA,NA,NA
"NW_007930848.1",439777,439785,9,"-",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",13,440558,441568,1011,2,"BBA_05251",1791,NA,NA,NA
"NW_007930848.1",440230,440238,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",13,440558,441568,1011,2,"BBA_05251",1330,NA,NA,NA
"NW_007930846.1",440543,440551,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",11,441241,444534,3294,1,"BBA_04778",-698,NA,NA,NA
"NW_007930836.1",440664,440672,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",1,439028,440359,1332,1,"BBA_00151",1636,NA,NA,NA
"NW_007930852.1",440676,440684,9,"+",14.4146,7.28e-06,0.129,"Promoter (4-5kb)",17,436099,440185,4087,1,"BBA_06143",4577,NA,NA,NA
"NW_007930836.1",440766,440774,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",1,440946,442502,1557,2,"BBA_00152",1728,NA,NA,NA
"NW_007930844.1",440806,440814,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",9,436189,439887,3699,2,"BBA_04135",-919,NA,NA,NA
"NW_007930844.1",440817,440825,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",9,436189,439887,3699,2,"BBA_04135",-930,NA,NA,NA
"NW_007930837.1",442922,442930,9,"+",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",2,445065,449666,4602,1,"BBA_00813",-2135,NA,NA,NA
"NW_007930837.1",442952,442960,9,"+",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",2,445065,449666,4602,1,"BBA_00813",-2105,NA,NA,NA
"NW_007930844.1",443271,443279,9,"+",14.4146,7.28e-06,0.129,"Promoter (3-4kb)",9,443559,446368,2810,2,"BBA_04136",3089,NA,NA,NA
"NW_007930849.1",443306,443314,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",14,442911,443765,855,2,"BBA_05492",459,NA,NA,NA
"NW_007930857.1",444136,444144,9,"+",14.4146,7.28e-06,0.129,"Promoter (3-4kb)",22,438192,440271,2080,2,"BBA_07078",-3865,NA,NA,NA
"NW_007930842.1",444236,444244,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",7,442117,443792,1676,2,"BBA_03366",-444,NA,NA,NA
"NW_007930848.1",445536,445544,9,"-",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",13,446135,448014,1880,2,"BBA_05252",2478,NA,NA,NA
"NW_007930837.1",445555,445563,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",2,445065,449666,4602,1,"BBA_00813",490,NA,NA,NA
"NW_007930836.1",445767,445775,9,"-",14.4146,7.28e-06,0.129,"Promoter (3-4kb)",1,440946,442502,1557,2,"BBA_00152",-3273,NA,NA,NA
"NW_007930853.1",446107,446115,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",18,444952,445527,576,1,"BBA_06345",1155,NA,NA,NA
"NW_007930836.1",446522,446530,9,"-",14.4146,7.28e-06,0.129,"Promoter (4-5kb)",1,440946,442502,1557,2,"BBA_00152",-4028,NA,NA,NA
"NW_007930845.1",447173,447181,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",10,448165,449513,1349,1,"BBA_04483",-984,NA,NA,NA
"NW_007930845.1",447291,447299,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",10,448165,449513,1349,1,"BBA_04483",-866,NA,NA,NA
"NW_007930857.1",447312,447320,9,"+",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",22,449571,451862,2292,1,"BBA_07079",-2251,NA,NA,NA
"NW_007930836.1",447322,447330,9,"-",14.4146,7.28e-06,0.129,"Promoter (3-4kb)",1,449807,451058,1252,2,"BBA_00153",3736,NA,NA,NA
"NW_007930857.1",447858,447866,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",22,449571,451862,2292,1,"BBA_07079",-1705,NA,NA,NA
"NW_007930838.1",448225,448233,9,"+",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",3,445783,447894,2112,1,"BBA_01377",2442,NA,NA,NA
"NW_007930844.1",448588,448596,9,"+",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",9,443559,446368,2810,2,"BBA_04136",-2220,NA,NA,NA
"NW_007930858.1",448608,448616,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",23,448795,450444,1650,1,"BBA_07252",-187,NA,NA,NA
"NW_007930836.1",448717,448725,9,"+",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",1,449807,451058,1252,2,"BBA_00153",2333,NA,NA,NA
"NW_007930839.1",450445,450453,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",4,447561,449962,2402,2,"BBA_01930",-483,NA,NA,NA
"NW_007930853.1",450575,450583,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",18,451207,452268,1062,1,"BBA_06348",-624,NA,NA,NA
"NW_007930853.1",450586,450594,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",18,451207,452268,1062,1,"BBA_06348",-613,NA,NA,NA
"NW_007930847.1",451235,451243,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",12,451815,452914,1100,1,"BBA_05030",-580,NA,NA,NA
"NW_007930853.1",452285,452293,9,"+",14.4146,7.28e-06,0.129,"Promoter (1-2kb)",18,451207,452268,1062,1,"BBA_06348",1078,NA,NA,NA
"NW_007930842.1",453047,453055,9,"+",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",7,448365,450133,1769,2,"BBA_03368",-2914,NA,NA,NA
"NW_007930842.1",453059,453067,9,"+",14.4146,7.28e-06,0.129,"Promoter (2-3kb)",7,448365,450133,1769,2,"BBA_03368",-2926,NA,NA,NA
"NW_007930838.1",455187,455195,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",3,453267,455171,1905,2,"BBA_01379",-24,NA,NA,NA
"NW_007930838.1",455193,455201,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",3,453267,455171,1905,2,"BBA_01379",-30,NA,NA,NA
"NW_007930838.1",455199,455207,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",3,453267,455171,1905,2,"BBA_01379",-36,NA,NA,NA
"NW_007930854.1",455527,455535,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",19,456212,456576,365,1,"BBA_06568",-685,NA,NA,NA
"NW_007930856.1",456352,456360,9,"-",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",21,453942,455451,1510,2,"BBA_06939",-909,NA,NA,NA
"NW_007930844.1",457331,457339,9,"+",14.4146,7.28e-06,0.129,"Promoter (<=1kb)",9,456728,457853,1126,1,"BBA_04140",603,NA,NA,NA
