locus_tag	GeneID	transcript_id	protein_id	product
BBA_03405	19886417	XM_008598502.1	XP_008596724.1	Zn(II)2Cys6 transcription factor
BBA_03407	19886419	XM_008598504.1	XP_008596726.1	phospholipid metabolism enzyme regulator
BBA_03408	19886420	XM_008598505.1	XP_008596727.1	ABC multidrug transporter, putative
BBA_03409	19886421	XM_008598506.1	XP_008596728.1	Cytochrome P450 CYP639A3
BBA_03411	19886423	XM_008598508.1	XP_008596730.1	uncharacterized protein
BBA_03412	19886424	XM_008598509.1	XP_008596731.1	putative cell wall glycoprotein
BBA_03415	19886427	XM_008598512.1	XP_008596734.1	calcofluor white hypersensitive protein
BBA_03416	19886428	XM_008598513.1	XP_008596735.1	uncharacterized protein
BBA_03417	19886429	XM_008598514.1	XP_008596736.1	DNA repair protein rad10
BBA_03418	19886430	XM_008598515.1	XP_008596737.1	L-galactonate dehydratase
BBA_03421	19886433	XM_008598518.1	XP_008596740.1	glucose sorbosone dehydrogenase
BBA_03422	19886434	XM_008598519.1	XP_008596741.1	WD domain-containing protein
BBA_03425	19886437	XM_008598522.1	XP_008596744.1	uncharacterized protein
BBA_03426	19886438	XM_008598523.1	XP_008596745.1	BCS1 protein precursor
BBA_03428	19886440	XM_008598525.1	XP_008596747.1	hydroxymethylglutaryl-CoA synthase
BBA_03430	19886442	XM_008598527.1	XP_008596749.1	uncharacterized protein
BBA_03431	19886443	XM_008598528.1	XP_008596750.1	acetyl-hydrolase-like protein
BBA_03434	19886446	XM_008598531.1	XP_008596753.1	ribonucleoprotein-associated protein
BBA_03436	19886448	XM_008598533.1	XP_008596755.1	uncharacterized protein
BBA_03437	19886449	XM_008598534.1	XP_008596756.1	meiotically up-regulated 65 protein
BBA_03438	19886450	XM_008598535.1	XP_008596757.1	Acyl-CoA N-acyltransferase
BBA_03439	19886451	XM_008598536.1	XP_008596758.1	phosphopantothenoylcysteine decarboxylase
BBA_03440	19886452	XM_008598537.1	XP_008596759.1	uncharacterized protein
BBA_03441	19886453	XM_008598538.1	XP_008596760.1	pathway-specific nitrogen regulator
BBA_03442	19886454	XM_008598539.1	XP_008596761.1	uncharacterized protein
BBA_03444	19886456	XM_008598541.1	XP_008596763.1	POT family protein
BBA_03446	19886458	XM_008598543.1	XP_008596765.1	MFS transporter
BBA_03447	19886459	XM_008598544.1	XP_008596766.1	extracellular protein
BBA_03448	19886460	XM_008598545.1	XP_008596767.1	PLC-like phosphodiesterase
BBA_03449	19886461	XM_008598546.1	XP_008596768.1	C6 zinc finger domain-containing protein
BBA_03457	19886469	XM_008598554.1	XP_008596776.1	phthalate transporter
BBA_03459	19886471	XM_008598556.1	XP_008596778.1	NAD dependent epimerase/dehydratase
BBA_03460	19886472	XM_008598557.1	XP_008596779.1	phosphatidylinositol transfer protein CSR1
BBA_03462	19886474	XM_008598559.1	XP_008596781.1	ATP-dependent RNA helicase MSS116
BBA_03470	19886482	XM_008598567.1	XP_008596789.1	extracellular protein
BBA_03477	19886489	XM_008598574.1	XP_008596796.1	Cytochrome P450 CYP682H1
BBA_03478	19886490	XM_008598575.1	XP_008596797.1	DUF829 domain protein (PaxU)
BBA_03480	19886492	XM_008598577.1	XP_008596799.1	RNase H domain protein
BBA_03481	19886493	XM_008598578.1	XP_008596800.1	Snf7 family protein
BBA_03482	19886494	XM_008598579.1	XP_008596801.1	DSHCT domain-containing protein
BBA_03483	19886495	XM_008598580.1	XP_008596802.1	transaldolase-like protein
BBA_03487	19886499	XM_008598584.1	XP_008596806.1	putative zuotin
BBA_03489	19886501	XM_008598586.1	XP_008596808.1	GMP synthase
BBA_03492	19886504	XM_008598589.1	XP_008596811.1	uncharacterized protein
BBA_03495	19886507	XM_008598592.1	XP_008596814.1	fatty acid hydroxylase superfamily protein
BBA_03498	19886510	XM_008598595.1	XP_008596817.1	mitochondrial F1F0 ATP synthase subunit F Atp17
BBA_03499	19886511	XM_008598596.1	XP_008596818.1	uncharacterized protein
BBA_03500	19886512	XM_008598597.1	XP_008596819.1	MCM2/3/5 family protein
BBA_03504	19886516	XM_008598601.1	XP_008596823.1	DUF1237 domain protein
BBA_03505	19886517	XM_008598602.1	XP_008596824.1	Beta-lactamase-type transpeptidase
BBA_03510	19886522	XM_008598607.1	XP_008596829.1	putativeTRAPP complex protein TRS85
BBA_03511	19886523	XM_008598608.1	XP_008596830.1	Pre-mRNA-splicing factor cwc26
BBA_03512	19886524	XM_008598609.1	XP_008596831.1	transcription initiation factor IIF subunit alpha
BBA_03516	19886528	XM_008598613.1	XP_008596835.1	short chain dehydrogenase
BBA_03518	19886530	XM_008598615.1	XP_008596837.1	major facilitator superfamily transporter
BBA_03520	19886532	XM_008598617.1	XP_008596839.1	protein kinase, putative
BBA_03521	19886533	XM_008598618.1	XP_008596840.1	GDA1/CD39 family protein
BBA_03523	19886535	XM_008598620.1	XP_008596842.1	saccharopine dehydrogenase
BBA_03524	19886536	XM_008598621.1	XP_008596843.1	NUDIX domain-containing protein
BBA_03527	19886539	XM_008598624.1	XP_008596846.1	tRNA intron endonuclease
BBA_03528	19886540	XM_008598625.1	XP_008596847.1	ubiquitin-protein ligase (Asi3)
BBA_04170	19887182	XM_008599267.1	XP_008597489.1	PX domain-containing protein
BBA_04171	19887183	XM_008599268.1	XP_008597490.1	uncharacterized protein
BBA_04173	19887185	XM_008599270.1	XP_008597492.1	amidase-like protein
BBA_04175	19887187	XM_008599272.1	XP_008597494.1	kynurenine 3-monooxygenase
BBA_04178	19887190	XM_008599275.1	XP_008597497.1	cyclopropane-fatty-acyl-phospholipid synthase
BBA_04180	19887192	XM_008599277.1	XP_008597499.1	BTB/POZ domain protein
BBA_04183	19887195	XM_008599280.1	XP_008597502.1	fungal specific transcription factor
BBA_04192	19887204	XM_008599289.1	XP_008597511.1	RING-2 protein
BBA_04193	19887205	XM_008599290.1	XP_008597512.1	protein of unknown function FMP27
BBA_04195	19887207	XM_008599292.1	XP_008597514.1	RNA recognition domain-containing protein
BBA_04196	19887208	XM_008599293.1	XP_008597515.1	Cytochrome P450 CYP504A6
BBA_04198	19887210	XM_008599295.1	XP_008597517.1	cell morphogenesis protein PAG1
BBA_04199	19887211	XM_008599296.1	XP_008597518.1	mitosis protein DIM1
BBA_04201	19887213	XM_008599298.1	XP_008597520.1	glutathione S-transferase II
BBA_04203	19887215	XM_008599300.1	XP_008597522.1	ATP-dependent protease La
BBA_04206	19887218	XM_008599303.1	XP_008597525.1	homeobox and C2H2 transcription factor
BBA_04212	19887224	XM_008599309.1	XP_008597531.1	small GTP-binding protein YPTI
BBA_04213	19887225	XM_008599310.1	XP_008597532.1	gastric mucin
BBA_04214	19887226	XM_008599311.1	XP_008597533.1	Transcriptional repressor
BBA_04216	19887228	XM_008599313.1	XP_008597535.1	HSF-type DNA-binding protein
BBA_04217	19887229	XM_008599314.1	XP_008597536.1	uncharacterized protein
BBA_04218	19887230	XM_008599315.1	XP_008597537.1	sucrase/ferredoxin domain-containing protein
BBA_04222	19887234	XM_008599319.1	XP_008597541.1	alpha-1,2-mannosyltransferase alg11
BBA_04224	19887236	XM_008599321.1	XP_008597543.1	RNA recognition domain-containing protein
BBA_04225	19887237	XM_008599322.1	XP_008597544.1	alpha-tubulin
BBA_04226	19887238	XM_008599323.1	XP_008597545.1	40S ribosomal protein S15
BBA_04228	19887240	XM_008599325.1	XP_008597547.1	NADH-ubiquinone oxidoreductase 17.8 kDa subunit
BBA_04233	19887245	XM_008599330.1	XP_008597552.1	uncharacterized protein
BBA_04236	19887248	XM_008599333.1	XP_008597555.1	Autophagy-related protein 11
BBA_04238	19887250	XM_008599335.1	XP_008597557.1	glycosyltransferase family 31
BBA_04239	19887251	XM_008599336.1	XP_008597558.1	negative acting factor
BBA_04243	19887255	XM_008599340.1	XP_008597562.1	ubiquinone biosynthesis monooxygenase COQ6
BBA_04245	19887257	XM_008599342.1	XP_008597564.1	ABC transporter
BBA_04246	19887258	XM_008599343.1	XP_008597565.1	ATP synthase
BBA_04248	19887260	XM_008599345.1	XP_008597567.1	MFS drug transporter
BBA_04249	19887261	XM_008599346.1	XP_008597568.1	CorA-like Mg2+ transporter
BBA_04251	19887263	XM_008599348.1	XP_008597570.1	uncharacterized protein
BBA_04253	19887265	XM_008599350.1	XP_008597572.1	transcription elongation factor SPT6
BBA_04255	19887267	XM_008599352.1	XP_008597574.1	haloacid dehalogenase-like hydrolase
BBA_04268	19887280	XM_008599365.1	XP_008597587.1	uncharacterized protein
BBA_04270	19887282	XM_008599367.1	XP_008597589.1	uncharacterized protein
BBA_04271	19887283	XM_008599368.1	XP_008597590.1	pheromone receptor
BBA_04272	19887284	XM_008599369.1	XP_008597591.1	single-strand binding protein family
BBA_04274	19887286	XM_008599371.1	XP_008597593.1	SNF2 family domain-containing protein
BBA_04275	19887287	XM_008599372.1	XP_008597594.1	5-aminolevulinic acid synthase
BBA_04276	19887288	XM_008599373.1	XP_008597595.1	Putative Zn(II)2Cys6 transcription factor
BBA_04277	19887289	XM_008599374.1	XP_008597596.1	hydroxyethylthiazole kinase
BBA_04278	19887290	XM_008599375.1	XP_008597597.1	pyridine nucleotide-disulfide oxidoreductase, putative
BBA_04279	19887291	XM_008599376.1	XP_008597598.1	BP28CT domain-containing protein
BBA_04282	19887294	XM_008599379.1	XP_008597601.1	isochorismatase domain-containing protein
BBA_04283	19887295	XM_008599380.1	XP_008597602.1	ATPase protein
BBA_04284	19887296	XM_008599381.1	XP_008597603.1	50S ribosomal protein L12
BBA_04285	19887297	XM_008599382.1	XP_008597604.1	CTD kinase subunit gamma
BBA_04289	19887301	XM_008599386.1	XP_008597608.1	LMBR1 domain-containing protein
BBA_04290	19887302	XM_008599387.1	XP_008597609.1	uncharacterized protein
BBA_04294	19887306	XM_008599391.1	XP_008597613.1	short chain dehydrogenase
BBA_04295	19887307	XM_008599392.1	XP_008597614.1	C2 domain-containing protein
BBA_04304	19887316	XM_008599401.1	XP_008597623.1	bem46-like protein
BBA_04307	19887319	XM_008599404.1	XP_008597626.1	para-nitrobenzyl esterase
BBA_04308	19887320	XM_008599405.1	XP_008597627.1	UPF0041 domain-containing protein
BBA_04309	19887321	XM_008599406.1	XP_008597628.1	pyruvate carboxylase
BBA_04314	19887326	XM_008599411.1	XP_008597633.1	alpha-N-acetylglucosaminidase, putative
BBA_04315	19887327	XM_008599412.1	XP_008597634.1	fibroin-3 related protein
BBA_04316	19887328	XM_008599413.1	XP_008597635.1	vacuolar membrane protein
BBA_04317	19887329	XM_008599414.1	XP_008597636.1	superoxide dismutase
BBA_04319	19887331	XM_008599416.1	XP_008597638.1	transcriptional regulatory protein pro-1
BBA_04320	19887332	XM_008599417.1	XP_008597639.1	uncharacterized protein
BBA_04323	19887335	XM_008599420.1	XP_008597642.1	DUF1445 domain-containing protein
BBA_04325	19887337	XM_008599422.1	XP_008597644.1	uncharacterized protein
BBA_04326	19887338	XM_008599423.1	XP_008597645.1	trafficking protein Mon1
BBA_04328	19887340	XM_008599425.1	XP_008597647.1	aminotriazole resistance protein
BBA_04330	19887342	XM_008599427.1	XP_008597649.1	BZIP-type transcription factor
BBA_04331	19887343	XM_008599428.1	XP_008597650.1	adiponectin receptor protein
BBA_04332	19887344	XM_008599429.1	XP_008597651.1	G-patch domain-containing protein
BBA_04334	19887346	XM_008599431.1	XP_008597653.1	uncharacterized protein
BBA_04336	19887348	XM_008599433.1	XP_008597655.1	smr domain-containing protein
BBA_04338	19887350	XM_008599435.1	XP_008597657.1	LysR family regulatory protein
BBA_04339	19887351	XM_008599436.1	XP_008597658.1	uncharacterized protein
BBA_04341	19887353	XM_008599438.1	XP_008597660.1	mannosyltransferase-like protein
BBA_04342	19887354	XM_008599439.1	XP_008597661.1	uncharacterized protein
BBA_04343	19887355	XM_008599440.1	XP_008597662.1	ribosomal protein L24E
BBA_04346	19887358	XM_008599443.1	XP_008597665.1	protein kinase DC2
BBA_04347	19887359	XM_008599444.1	XP_008597666.1	TBC domain-containing protein
BBA_04353	19887365	XM_008599450.1	XP_008597672.1	uncharacterized protein
BBA_04354	19887366	XM_008599451.1	XP_008597673.1	Isy1-like splicing family protein
BBA_04355	19887367	XM_008599452.1	XP_008597674.1	dolichyl-diphosphooligosaccharide-protein glycosyltransferase 48kD subunit
BBA_04357	19887369	XM_008599454.1	XP_008597676.1	beige/BEACH domain-containing protein
BBA_04358	19887370	XM_008599455.1	XP_008597677.1	sublitisin-like protease
BBA_04359	19887371	XM_008599456.1	XP_008597678.1	uncharacterized protein
BBA_04363	19887375	XM_008599460.1	XP_008597682.1	uncharacterized protein
BBA_04365	19887377	XM_008599462.1	XP_008597684.1	AT hook domain-containing protein
BBA_04369	19887381	XM_008599466.1	XP_008597688.1	tRNA synthetase class II
BBA_04373	19887385	XM_008599470.1	XP_008597692.1	chalcone synthase B
BBA_04374	19887386	XM_008599471.1	XP_008597693.1	polyketide synthase, putative
BBA_04376	19887388	XM_008599473.1	XP_008597695.1	uncharacterized protein
BBA_04377	19887389	XM_008599474.1	XP_008597696.1	uncharacterized protein
BBA_04380	19887392	XM_008599477.1	XP_008597699.1	uncharacterized protein
BBA_04381	19887393	XM_008599478.1	XP_008597700.1	uncharacterized protein
BBA_04383	19887395	XM_008599480.1	XP_008597702.1	Enoyl-CoA Hydratase family member
BBA_04385	19887397	XM_008599482.1	XP_008597704.1	molybdopterin binding domain protein
BBA_04387	19887399	XM_008599484.1	XP_008597706.1	Ras-like protein
BBA_04391	19887403	XM_008599488.1	XP_008597710.1	phospholipase/carboxylesterase family protein
BBA_04392	19887404	XM_008599489.1	XP_008597711.1	lipase/thioesterase
BBA_04393	19887405	XM_008599490.1	XP_008597712.1	C6 transcription factor, putative
BBA_04394	19887406	XM_008599491.1	XP_008597713.1	major facilitator superfamily transporter
BBA_04395	19887407	XM_008599492.1	XP_008597714.1	uncharacterized protein
BBA_04397	19887409	XM_008599494.1	XP_008597716.1	5-formyltetrahydrofolate cyclo-ligase
BBA_04398	19887410	XM_008599495.1	XP_008597717.1	OPT oligopeptide transporter
BBA_04399	19887411	XM_008599496.1	XP_008597718.1	proteasome/cyclosome
BBA_04400	19887412	XM_008599497.1	XP_008597719.1	RIO1 family protein
BBA_04403	19887415	XM_008599500.1	XP_008597722.1	amidase-like protein
BBA_04407	19887419	XM_008599504.1	XP_008597726.1	MSP1 protein
BBA_04408	19887420	XM_008599505.1	XP_008597727.1	OPT oligopeptide transporter
BBA_04411	19887423	XM_008599508.1	XP_008597730.1	Protein GPR89A
BBA_04412	19887424	XM_008599509.1	XP_008597731.1	universal stress protein family
BBA_04414	19887426	XM_008599511.1	XP_008597733.1	elongation factor Tu GTP binding domain-containing protein
BBA_04415	19887427	XM_008599512.1	XP_008597734.1	uncharacterized protein
BBA_04417	19887429	XM_008599514.1	XP_008597736.1	autophagy protein
BBA_04418	19887430	XM_008599515.1	XP_008597737.1	major facilitator superfamily transporter
BBA_04420	19887432	XM_008599517.1	XP_008597739.1	mitochondrial integral membrane protein
BBA_04422	19887434	XM_008599519.1	XP_008597741.1	3-beta hydroxysteroid dehydrogenase/isomerase
BBA_04427	19887439	XM_008599524.1	XP_008597746.1	20S proteasome subunit
BBA_04428	19887440	XM_008599525.1	XP_008597747.1	glutamine:fructose-6-phosphate amidotransferase
BBA_04431	19887443	XM_008599528.1	XP_008597750.1	ubiquinol-cytochrome C reductase
BBA_04432	19887444	XM_008599529.1	XP_008597751.1	E3 ubiquitin-protein ligase ubr1
BBA_04433	19887445	XM_008599530.1	XP_008597752.1	chromatin structure-remodeling complex protein RSC7
BBA_04434	19887446	XM_008599531.1	XP_008597753.1	protein translocation complex subunit SSS1
BBA_04438	19887450	XM_008599535.1	XP_008597757.1	putative serine/threonine kinase
BBA_04439	19887451	XM_008599536.1	XP_008597758.1	splicing factor 3A subunit 2
BBA_04441	19887453	XM_008599538.1	XP_008597760.1	nuclear GTP-binding protein NUG1
BBA_04442	19887454	XM_008599539.1	XP_008597761.1	RNB domain-containing protein
BBA_04443	19887455	XM_008599540.1	XP_008597762.1	chromatin remodelling complex subunit
BBA_04444	19887456	XM_008599541.1	XP_008597763.1	uncharacterized protein
BBA_04446	19887458	XM_008599543.1	XP_008597765.1	PCI domain-containing protein
BBA_04448	19887460	XM_008599545.1	XP_008597767.1	C6 zinc finger domain-containing protein
BBA_04449	19887461	XM_008599546.1	XP_008597768.1	helix-loop-helix DNA-binding domain-containing protein
BBA_04454	19887466	XM_008599551.1	XP_008597773.1	Cys/Met metabolism PLP-dependent enzyme
BBA_04460	19887472	XM_008599557.1	XP_008597779.1	NUDIX domain-containing protein
BBA_04461	19887473	XM_008599558.1	XP_008597780.1	vacuolar sorting protein 39 domain 1
BBA_04462	19887474	XM_008599559.1	XP_008597781.1	uncharacterized protein
BBA_04466	19887478	XM_008599563.1	XP_008597785.1	6-phosphofructo-2-kinase
BBA_04467	19887479	XM_008599564.1	XP_008597786.1	eukaryotic aspartyl protease
BBA_04468	19887480	XM_008599565.1	XP_008597787.1	indole-diterpene biosynthesis protein PaxU
BBA_04469	19887481	XM_008599566.1	XP_008597788.1	uncharacterized protein
BBA_04470	19887482	XM_008599567.1	XP_008597789.1	KH domain-containing protein
BBA_04471	19887483	XM_008599568.1	XP_008597790.1	WD domain-containing protein
BBA_04472	19887484	XM_008599569.1	XP_008597791.1	PET8 protein
BBA_04473	19887485	XM_008599570.1	XP_008597792.1	uncharacterized protein
BBA_04475	19887487	XM_008599572.1	XP_008597794.1	C-type cyclin-like Fic1p
BBA_04478	19887490	XM_008599575.1	XP_008597797.1	ankyrin repeat protein
BBA_04479	19887491	XM_008599576.1	XP_008597798.1	DEAD/DEAH box helicase
BBA_04480	19887492	XM_008599577.1	XP_008597799.1	oligopeptide transporter
BBA_04483	19887495	XM_008599580.1	XP_008597802.1	pheromone receptor
BBA_04484	19887496	XM_008599581.1	XP_008597803.1	uncharacterized protein
BBA_04486	19887498	XM_008599583.1	XP_008597805.1	meiotic recombination protein DMC1
BBA_04488	19887500	XM_008599585.1	XP_008597807.1	trafficking protein particle complex subunit 3
BBA_04490	19887502	XM_008599587.1	XP_008597809.1	uncharacterized protein
BBA_04494	19887506	XM_008599591.1	XP_008597813.1	MCM2/3/5 family protein
BBA_04495	19887507	XM_008599592.1	XP_008597814.1	DNA-binding protein
BBA_04497	19887509	XM_008599594.1	XP_008597816.1	retrotransposon protein, putative, Ty1-copia subclass
BBA_04498	19887510	XM_008599595.1	XP_008597817.1	putative sugar transporter
BBA_04499	19887511	XM_008599596.1	XP_008597818.1	delta endotoxin domain protein
BBA_04500	19887512	XM_008599597.1	XP_008597819.1	Glycoside hydrolase, family 31
BBA_04502	19887514	XM_008599599.1	XP_008597821.1	patatin-like phospholipase
BBA_04503	19887515	XM_008599600.1	XP_008597822.1	uncharacterized protein
BBA_04504	19887516	XM_008599601.1	XP_008597823.1	uncharacterized protein
BBA_04507	19887519	XM_008599604.1	XP_008597826.1	thioesterase superfamily protein
BBA_04508	19887520	XM_008599605.1	XP_008597827.1	RluA family pseudouridine synthase
BBA_04509	19887521	XM_008599606.1	XP_008597828.1	uncharacterized protein
BBA_04510	19887522	XM_008599607.1	XP_008597829.1	bZIP transcription factor
BBA_04511	19887523	XM_008599608.1	XP_008597830.1	Cel3c-like protein
BBA_04512	19887524	XM_008599609.1	XP_008597831.1	uncharacterized protein
BBA_04514	19887526	XM_008599611.1	XP_008597833.1	torulene oxygenase
BBA_04515	19887527	XM_008599612.1	XP_008597834.1	uncharacterized protein
BBA_04520	19887532	XM_008599617.1	XP_008597839.1	RNA recognition motif containing protein
BBA_04521	19887533	XM_008599618.1	XP_008597840.1	uncharacterized protein
BBA_04522	19887534	XM_008599619.1	XP_008597841.1	histone H3 methyltransferase complex and RNA cleavage factor II complex, subunit SWD2
BBA_04524	19887536	XM_008599621.1	XP_008597843.1	cytoplasmic tRNA 2-thiolation protein 2
BBA_04528	19887540	XM_008599625.1	XP_008597847.1	geranylgeranyl pyrophosphate synthetase
BBA_04529	19887541	XM_008599626.1	XP_008597848.1	ATPase protein
BBA_04530	19887542	XM_008599627.1	XP_008597849.1	cbbX-like protein
BBA_04531	19887543	XM_008599628.1	XP_008597850.1	spliceosome associated protein
BBA_04533	19887545	XM_008599630.1	XP_008597852.1	uncharacterized protein
BBA_04534	19887546	XM_008599631.1	XP_008597853.1	uncharacterized protein
BBA_04535	19887547	XM_008599632.1	XP_008597854.1	serine/arginine repetitive matrix protein 1
BBA_04541	19887553	XM_008599638.1	XP_008597860.1	topoisomerase II-associated protein PAT1
BBA_04544	19887556	XM_008599641.1	XP_008597863.1	Sas10/Utp3/C1D family protein
BBA_04545	19887557	XM_008599642.1	XP_008597864.1	endomembrane protein 70
BBA_04549	19887561	XM_008599646.1	XP_008597868.1	uncharacterized protein
BBA_04550	19887562	XM_008599647.1	XP_008597869.1	uncharacterized protein
BBA_04556	19887568	XM_008599653.1	XP_008597875.1	RTA1 like protein
BBA_04557	19887569	XM_008599654.1	XP_008597876.1	AP-3 adaptor complex subunit beta
BBA_04563	19887575	XM_008599660.1	XP_008597882.1	Nuf2 family protein
BBA_04564	19887576	XM_008599661.1	XP_008597883.1	putative thioredoxin G6G8.7
BBA_04567	19887579	XM_008599664.1	XP_008597886.1	putative 3-hydroxyisobutyrate dehydrogenase G6G8.5
BBA_04568	19887580	XM_008599665.1	XP_008597887.1	arrestin domain-containing protein
BBA_04570	19887582	XM_008599667.1	XP_008597889.1	mitochondrial Rho GTPase
BBA_04573	19887585	XM_008599670.1	XP_008597892.1	aminotransferase class I and II
BBA_04574	19887586	XM_008599671.1	XP_008597893.1	C6 zinc finger domain-containing protein
BBA_04575	19887587	XM_008599672.1	XP_008597894.1	iron permease FTR1 family protein
BBA_04579	19887591	XM_008599676.1	XP_008597898.1	glycosyltransferase family 4
BBA_04581	19887593	XM_008599678.1	XP_008597900.1	uncharacterized protein
BBA_04582	19887594	XM_008599679.1	XP_008597901.1	WD repeat-containing protein
BBA_04583	19887595	XM_008599680.1	XP_008597902.1	putative aldehyde dehydrogenase
BBA_04586	19887598	XM_008599683.1	XP_008597905.1	ankyrin repeat containing protein
BBA_04589	19887601	XM_008599686.1	XP_008597908.1	DUF866 domain-containing protein
BBA_04592	19887604	XM_008599689.1	XP_008597911.1	zinc finger protein zpr1
BBA_04593	19887605	XM_008599690.1	XP_008597912.1	uncharacterized protein
BBA_04595	19887607	XM_008599692.1	XP_008597914.1	arrestin domain-containing protein
BBA_04599	19887611	XM_008599696.1	XP_008597918.1	origin recognition complex subunit 6
BBA_04601	19887613	XM_008599698.1	XP_008597920.1	uncharacterized protein
BBA_04602	19887614	XM_008599699.1	XP_008597921.1	NAD dependent epimerase/dehydratase
BBA_04605	19887617	XM_008599702.1	XP_008597924.1	uncharacterized protein
BBA_04606	19887618	XM_008599703.1	XP_008597925.1	uncharacterized protein
BBA_04607	19887619	XM_008599704.1	XP_008597926.1	uncharacterized protein
BBA_04608	19887620	XM_008599705.1	XP_008597927.1	uncharacterized protein
BBA_04609	19887621	XM_008599706.1	XP_008597928.1	uncharacterized protein
BBA_04610	19887622	XM_008599707.1	XP_008597929.1	tRNA wybutosine-synthesizing protein
BBA_04611	19887623	XM_008599708.1	XP_008597930.1	calcineurin-like phosphoesterase
BBA_04612	19887624	XM_008599709.1	XP_008597931.1	nonsense-mediated mRNA decay protein Upf3
BBA_04615	19887627	XM_008599712.1	XP_008597934.1	uncharacterized protein
BBA_04618	19887630	XM_008599715.1	XP_008597937.1	glucose-methanol-choline (gmc) oxidoreductase
BBA_04619	19887631	XM_008599716.1	XP_008597938.1	glycosyl hydrolase family 16
BBA_04625	19887637	XM_008599722.1	XP_008597944.1	uncharacterized protein
BBA_04626	19887638	XM_008599723.1	XP_008597945.1	major facilitator superfamily transporter
BBA_04629	19887641	XM_008599726.1	XP_008597948.1	uncharacterized protein
BBA_04630	19887642	XM_008599727.1	XP_008597949.1	solute carrier family 35 member F1
BBA_04631	19887643	XM_008599728.1	XP_008597950.1	Cytochrome P450 CYP6004A2
BBA_04632	19887644	XM_008599729.1	XP_008597951.1	calcineurin-like phosphoesterase
BBA_04636	19887648	XM_008599733.1	XP_008597955.1	uncharacterized protein
BBA_04637	19887649	XM_008599734.1	XP_008597956.1	Mitochondrial import inner membrane translocase subunit TIM17
BBA_04638	19887650	XM_008599735.1	XP_008597957.1	flavohemoglobin-like protein
BBA_04640	19887652	XM_008599737.1	XP_008597959.1	glucanosyltransferase-like protein
BBA_04641	19887653	XM_008599738.1	XP_008597960.1	oxysterol-binding protein
BBA_04642	19887654	XM_008599739.1	XP_008597961.1	uncharacterized protein
BBA_04643	19887655	XM_008599740.1	XP_008597962.1	uncharacterized protein
BBA_04645	19887657	XM_008599742.1	XP_008597964.1	epoxide hydrolase, putative
BBA_04646	19887658	XM_008599743.1	XP_008597965.1	C6 zinc finger domain protein
BBA_04650	19887662	XM_008599747.1	XP_008597969.1	polyketide synthase, putative
BBA_04651	19887663	XM_008599748.1	XP_008597970.1	MFS transporter
BBA_04661	19887673	XM_008599758.1	XP_008597980.1	uncharacterized protein
BBA_04665	19887677	XM_008599762.1	XP_008597984.1	Ketol-acid reductoisomerase
BBA_04668	19887680	XM_008599765.1	XP_008597987.1	phenylacrylic acid decarboxylase, putative
BBA_04669	19887681	XM_008599766.1	XP_008597988.1	3-octaprenyl-4-hydroxybenzoate carboxy-lyase, putative
BBA_04675	19887687	XM_008599772.1	XP_008597994.1	uncharacterized protein
BBA_04676	19887688	XM_008599773.1	XP_008597995.1	acetamidase-like protein
BBA_04677	19887689	XM_008599774.1	XP_008597996.1	uncharacterized protein
BBA_04679	19887691	XM_008599776.1	XP_008597998.1	urea amidolyase, putative
BBA_04684	19887696	XM_008599781.1	XP_008598003.1	tetratricopeptide repeat domain protein
BBA_04685	19887697	XM_008599782.1	XP_008598004.1	2OG-Fe(II) oxygenase superfamily protein
BBA_04687	19887699	XM_008599784.1	XP_008598006.1	nuclear migration protein
BBA_04688	19887700	XM_008599785.1	XP_008598007.1	glycosyl hydrolase family 76
BBA_04689	19887701	XM_008599786.1	XP_008598008.1	uncharacterized protein
BBA_04690	19887702	XM_008599787.1	XP_008598009.1	Na,H/K antiporter P-type ATPase
BBA_04691	19887703	XM_008599788.1	XP_008598010.1	DUF1711 domain-containing protein
BBA_04692	19887704	XM_008599789.1	XP_008598011.1	SPRY domain-containing protein
BBA_04693	19887705	XM_008599790.1	XP_008598012.1	mitochondrial outer membrane protein (Sam35), putative
BBA_04696	19887708	XM_008599793.1	XP_008598015.1	short chain dehydrogenase/reductase
BBA_04697	19887709	XM_008599794.1	XP_008598016.1	uncharacterized protein
BBA_04698	19887710	XM_008599795.1	XP_008598017.1	uncharacterized protein
BBA_04699	19887711	XM_008599796.1	XP_008598018.1	uncharacterized protein
BBA_04700	19887712	XM_008599797.1	XP_008598019.1	uncharacterized protein
BBA_04702	19887714	XM_008599799.1	XP_008598021.1	C6 transcription factor
BBA_04703	19887715	XM_008599800.1	XP_008598022.1	uncharacterized protein
BBA_04705	19887717	XM_008599802.1	XP_008598024.1	Cytochrome P450 CYP5293A1
BBA_04708	19887720	XM_008599805.1	XP_008598027.1	uncharacterized protein
BBA_04709	19887721	XM_008599806.1	XP_008598028.1	uncharacterized protein
BBA_04711	19887723	XM_008599808.1	XP_008598030.1	AMP-binding enzyme
BBA_04712	19887724	XM_008599809.1	XP_008598031.1	BRCA1 C Terminus (BRCT) domain containing protein
BBA_04713	19887725	XM_008599810.1	XP_008598032.1	KilA-N domain-containing protein
BBA_04715	19887727	XM_008599812.1	XP_008598034.1	amidohydrolase-like protein
BBA_04716	19887728	XM_008599813.1	XP_008598035.1	ABC transporter transmembrane region
BBA_04719	19887731	XM_008599816.1	XP_008598038.1	oxidoreductase CipA
